scenario_id,method,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,solver_status,scheduled_fraction,solve_time_s,mean_decision_latency_ms,p95_decision_latency_ms,seed,decision_calls
real_5042,random,12375.6689453125,13829.779296875,58.9779296875,0.0,12434.646875,16.2,0.72,0.0,0.0,,,,,,,,
real_5042,cpsat,11821.757907255886,12500.331943580177,-73.96680564198232,73.96680564198232,11747.791101613904,10.42,1.0,0.0,0.0,,FEASIBLE,1.0,30.232205,,,,
real_5043,s1_zero_delay,10924.6689453125,12575.455078125,-66.45449218750001,66.45449218750001,10858.214453125,3.6,0.0,0.0,0.0,,,,,,,,
real_5043,s2_single_dc_temporal,11030.9296875,12453.3828125,-78.66171875,78.66171875,10952.26796875,8.64,0.0,0.0,0.0,,,,,,,,
real_5043,greedy_spatiotemporal,10441.4951171875,11638.671875,-160.1328125,160.1328125,10281.3623046875,13.08,0.68,0.0,0.0,,,,,,,,
real_5043,edf,10701.7880859375,12027.244140625,-121.27558593750001,121.27558593750001,10580.5125,3.6,0.58,0.0,0.0,,,,,,,,
real_5043,carbon_greedy,11343.060546875,11480.61328125,-175.938671875,175.938671875,11167.121875,17.42,0.56,0.0,0.0,,,,,,,,
real_5043,heft,10441.495437416237,11638.671725691827,-160.1328274308173,160.1328274308173,10281.36260998542,13.08,0.68,0.0,0.0,50.0,,,,,,,
real_5043,random,11610.794921875,12389.07421875,-85.092578125,85.092578125,11525.70234375,17.62,0.76,0.0,0.0,,,,,,,,
real_5043,cpsat,10265.224810101237,11677.625850607763,-156.23741493922373,156.23741493922373,10108.987395162014,10.1,0.66,0.0,0.0,,OPTIMAL,1.0,8.9864703,,,,
real_5044,s1_zero_delay,12310.90234375,12141.212890625,-109.8787109375,109.8787109375,12201.0236328125,3.82,0.0,0.0,0.0,,,,,,,,
real_5044,s2_single_dc_temporal,12030.2578125,12363.8935546875,-87.61064453125,87.61064453125,11942.64716796875,14.34,0.0,0.0,0.0,,,,,,,,
real_5044,greedy_spatiotemporal,11593.0244140625,10849.7919921875,-239.02080078125002,239.02080078125002,11354.00361328125,14.14,0.62,0.0,0.0,,,,,,,,
real_5044,edf,12077.029296875,10602.2607421875,-263.77392578125,263.77392578125,11813.25537109375,3.82,0.5,0.0,0.0,,,,,,,,
real_5044,carbon_greedy,12448.1767578125,9944.64453125,-329.535546875,329.535546875,12118.6412109375,11.14,0.7,0.0,0.0,,,,,,,,
real_5044,heft,11593.024492931947,10849.79203600228,-239.02079639977202,239.02079639977202,11354.003696532174,14.14,0.62,0.0,0.0,50.0,,,,,,,
real_5044,random,12484.1015625,11829.59765625,-141.040234375,141.040234375,12343.061328125,15.52,0.62,0.0,0.0,,,,,,,,
real_5044,cpsat,11555.48320482411,10742.109358854876,-249.78906411451246,249.78906411451246,11305.694140709596,12.56,0.6,0.0,0.0,,FEASIBLE,1.0,30.2049677,,,,
real_5045,s1_zero_delay,12387.3427734375,14691.22265625,145.122265625,0.0,12532.4650390625,3.6,0.0,0.0,0.0,,,,,,,,
real_5045,s2_single_dc_temporal,12016.5849609375,14632.5830078125,139.25830078125,0.0,12155.84326171875,12.16,0.0,0.0,0.0,,,,,,,,
real_5045,greedy_spatiotemporal,11359.431640625,13830.34375,59.034375000000004,0.0,11418.466015625,11.74,0.72,0.0,0.0,,,,,,,,
real_5045,edf,12101.0126953125,13836.6103515625,59.66103515625,0.0,12160.67373046875,3.6,0.5,0.0,0.0,,,,,,,,
real_5045,carbon_greedy,12103.44921875,13306.611328125,6.6611328125,0.0,12110.1103515625,16.96,0.7,0.0,0.0,,,,,,,,
real_5045,heft,11347.391914589656,13828.218402493236,58.82184024932358,0.0,11406.21375483898,11.68,0.72,0.0,0.0,50.0,,,,,,,
real_5045,random,12594.7841796875,14570.556640625,133.0556640625,0.0,12727.83984375,16.18,0.7,0.0,0.0,,,,,,,,
real_5045,cpsat,11284.533629262289,13661.29269156405,42.129269156404916,0.0,11326.662898418694,9.88,0.78,0.0,0.0,,OPTIMAL,1.0,19.079651000000002,,,,
real_5046,s1_zero_delay,11589.75,15068.8125,182.88125000000002,0.0,11772.63125,3.84,0.0,0.0,0.0,,,,,,,,
real_5046,s2_single_dc_temporal,11625.232421875,15060.705078125,182.0705078125,0.0,11807.3029296875,10.06,0.0,0.0,0.0,,,,,,,,
real_5046,greedy_spatiotemporal,10643.037109375,14018.86328125,77.886328125,0.0,10720.9234375,14.0,0.78,0.0,0.0,,,,,,,,
real_5046,edf,10935.2578125,14096.435546875,85.6435546875,0.0,11020.9013671875,3.84,0.6,0.0,0.0,,,,,,,,
real_5046,carbon_greedy,10996.4736328125,13845.6064453125,60.560644531250006,0.0,11057.03427734375,10.7,0.82,0.0,0.0,,,,,,,,
real_5046,heft,10643.036648076586,14018.863200916048,77.88632009160483,0.0,10720.92296816819,14.0,0.78,0.0,0.0,50.0,,,,,,,
real_5046,random,11893.515625,14927.4189453125,168.74189453125,0.0,12062.25751953125,17.14,0.68,0.0,0.0,,,,,,,,
real_5046,cpsat,10471.4356150754,13895.481204181979,65.54812041819787,0.0,10536.983735493597,10.88,0.82,0.0,0.0,,FEASIBLE,1.0,30.189342000000003,,,,
real_5047,s1_zero_delay,11675.9921875,12203.2919921875,-103.67080078125001,103.67080078125001,11572.32138671875,4.0,0.0,0.0,0.0,,,,,,,,
real_5047,s2_single_dc_temporal,11673.1767578125,12053.8720703125,-118.61279296875,118.61279296875,11554.56396484375,12.04,0.0,0.0,0.0,,,,,,,,
real_5047,greedy_spatiotemporal,11068.736328125,11962.369140625,-127.76308593750001,127.76308593750001,10940.9732421875,13.82,0.58,0.0,0.0,,,,,,,,
real_5047,edf,11588.654296875,11662.3544921875,-157.76455078125002,157.76455078125002,11430.88974609375,4.0,0.48,0.0,0.0,,,,,,,,
real_5047,carbon_greedy,12274.7265625,11084.01171875,-215.598828125,215.598828125,12059.127734375,14.72,0.68,0.0,0.0,,,,,,,,
real_5047,heft,11068.7366839934,11962.368432784577,-127.76315672154233,127.76315672154233,10940.973527271857,13.82,0.58,0.0,0.0,50.0,,,,,,,
real_5047,random,12145.9365234375,12075.302734375,-116.4697265625,116.4697265625,12029.466796875,17.5,0.68,0.0,0.0,,,,,,,,
real_5047,cpsat,10906.061251839132,11946.451898851104,-129.35481011488955,129.35481011488955,10776.706441724242,10.54,0.6,0.0,0.0,,OPTIMAL,1.0,20.435538700000002,,,,
real_5048,s1_zero_delay,11211.755859375,8851.8955078125,-438.81044921875,438.81044921875,10772.94541015625,3.52,0.0,0.0,0.0,,,,,,,,
real_5048,s2_single_dc_temporal,11203.5703125,8815.837890625,-442.4162109375,442.4162109375,10761.1541015625,7.3,0.0,0.0,0.0,,,,,,,,
real_5048,greedy_spatiotemporal,10625.4482421875,8686.142578125,-455.3857421875,455.3857421875,10170.0625,10.38,0.56,0.0,0.0,,,,,,,,
real_5048,edf,11117.845703125,8620.671875,-461.9328125,461.9328125,10655.912890625,3.52,0.5,0.0,0.0,,,,,,,,
real_5048,carbon_greedy,11613.861328125,8158.51806640625,-508.148193359375,508.148193359375,11105.713134765625,14.22,0.76,0.0,0.0,,,,,,,,
real_5048,heft,10625.448429448861,8686.142347404308,-455.38576525956927,455.38576525956927,10170.062664189292,10.38,0.56,0.0,0.0,50.0,,,,,,,
real_5048,random,11926.115234375,8991.056640625,-424.89433593750005,424.89433593750005,11501.2208984375,14.52,0.6,0.0,0.0,,,,,,,,
real_5048,cpsat,10535.517094950854,8797.366049617121,-444.26339503828785,444.26339503828785,10091.253699912566,7.76,0.52,0.0,0.0,,FEASIBLE,1.0,30.2407967,,,,
real_5049,s1_zero_delay,12121.22265625,14227.2763671875,98.72763671875,0.0,12219.95029296875,3.94,0.0,0.0,0.0,,,,,,,,
real_5049,s2_single_dc_temporal,11599.3359375,14314.8505859375,107.48505859375001,0.0,11706.82099609375,12.42,0.0,0.0,0.0,,,,,,,,
real_5049,greedy_spatiotemporal,11318.3955078125,13815.396484375,57.539648437500006,0.0,11375.93515625,12.98,0.5,0.0,0.0,,,,,,,,
real_5049,edf,12538.7509765625,13742.17578125,50.217578125,0.0,12588.9685546875,3.94,0.44,0.0,0.0,,,,,,,,
real_5049,carbon_greedy,12862.935546875,13613.94140625,37.394140625,0.0,12900.3296875,7.2,0.6,0.0,0.0,,,,,,,,
real_5049,heft,11318.395333660823,13815.397335139083,57.539733513908324,0.0,11375.93506717473,12.98,0.5,0.0,0.0,50.0,,,,,,,
real_5049,random,12457.5205078125,14591.61328125,135.161328125,0.0,12592.6818359375,15.5,0.56,0.0,0.0,,,,,,,,
real_5049,cpsat,11319.332617711363,13834.91908972797,59.491908972796956,0.0,11378.82452668416,11.76,0.48,0.0,0.0,,OPTIMAL,1.0,10.0012421,,,,
real_5000,source_ppo,10919.017578125,10318.8779296875,-292.11220703125,292.11220703125,10626.90537109375,13.36,0.4,0.0,0.0,,,,,20.208856002427638,10.053640013211407,,
real_5001,source_ppo,11535.5107421875,14308.25,106.825,0.0,11642.3357421875,18.08,0.6,0.0,0.0,,,,,7.55891399923712,10.109994999947958,,
real_5002,source_ppo,11211.66015625,10318.8671875,-292.11328125,292.11328125,10919.546875,13.06,0.62,0.0,0.0,,,,,8.102728001540527,10.442110017174855,,
real_5003,source_ppo,10997.208984375,12741.7783203125,-49.82216796875,49.82216796875,10947.38681640625,10.96,0.8,0.0,0.0,,,,,7.396524002542719,10.048389990697615,,
real_5004,source_ppo,10105.857421875,11442.53515625,-179.74648437500002,179.74648437500002,9926.1109375,14.12,0.58,0.0,0.0,,,,,7.35655399854295,10.03902499214746,,
real_5005,source_ppo,11205.9345703125,11691.76953125,-154.82304687500002,154.82304687500002,11051.1115234375,12.96,0.5,0.0,0.0,,,,,6.810950000071898,10.205465002218261,,
real_5006,source_ppo,11374.947265625,13469.49609375,22.949609375,0.0,11397.896875,14.28,0.74,0.0,0.0,,,,,6.878922001924366,9.767260003718546,,
real_5007,source_ppo,10588.72265625,9641.0703125,-359.89296875,359.89296875,10228.8296875,10.44,0.64,0.0,0.0,,,,,7.810178002109751,10.021584993228316,,
real_5008,source_ppo,11146.55859375,12212.1787109375,-102.78212890625001,102.78212890625001,11043.77646484375,9.8,0.7,0.0,0.0,,,,,7.579698002664372,9.893449980881996,,
real_5009,source_ppo,10636.9453125,12032.1630859375,-120.78369140625,120.78369140625,10516.16162109375,11.88,0.44,0.0,0.0,,,,,8.724919999949634,11.947979975957423,,
real_5010,source_ppo,10864.982421875,11973.2421875,-126.67578125,126.67578125,10738.306640625,11.36,0.54,0.0,0.0,,,,,5.724313993705437,8.912955009145659,,
real_5011,source_ppo,11084.57421875,11291.56640625,-194.843359375,194.843359375,10889.730859375,11.3,0.84,0.0,0.0,,,,,7.084880002075806,9.921830010716803,,
real_5012,source_ppo,10755.591796875,9649.0654296875,-359.09345703125,359.09345703125,10396.49833984375,7.5,0.88,0.0,0.0,,,,,7.968504006275907,10.70673003559932,,
real_5013,source_ppo,10731.7529296875,11675.556640625,-156.4443359375,156.4443359375,10575.30859375,12.2,0.76,0.0,0.0,,,,,7.9012859996873885,10.251660001813434,,
real_5014,source_ppo,11600.404296875,12975.2890625,-26.47109375,26.47109375,11573.933203125,14.14,0.94,0.0,0.0,,,,,6.637382000917569,9.705269991536625,,
real_5015,source_ppo,10895.5859375,11654.87109375,-158.512890625,158.512890625,10737.073046875,7.22,0.72,0.0,0.0,,,,,6.406991999829188,9.689749986864626,,
real_5016,source_ppo,11121.4990234375,13067.908203125,-17.2091796875,17.2091796875,11104.28984375,10.1,0.58,0.0,0.0,,,,,7.5742359983269125,10.556705016642809,,
real_5017,source_ppo,10694.53125,11001.943359375,-223.8056640625,223.8056640625,10470.7255859375,13.96,0.66,0.0,0.0,,,,,7.557539995759726,9.852045014849864,,
real_5018,source_ppo,10386.7646484375,11086.484375,-215.3515625,215.3515625,10171.4130859375,13.34,0.52,0.0,0.0,,,,,7.5041299988515675,9.708264979417436,,
real_5019,source_ppo,10899.8955078125,11113.275390625,-212.6724609375,212.6724609375,10687.223046875,9.0,0.62,0.0,0.0,,,,,8.431446000467986,11.64144503418356,,
real_5020,source_ppo,11232.4091796875,13834.505859375,59.4505859375,0.0,11291.859765625,7.38,0.32,0.0,0.0,,,,,7.228969999123365,9.643494986812584,,
real_5021,source_ppo,11538.681640625,10273.611328125,-296.6388671875,296.6388671875,11242.0427734375,13.92,0.52,0.0,0.0,,,,,5.974183999933302,9.566124991397373,,
real_5022,source_ppo,10899.0234375,10167.853515625,-307.21464843750005,307.21464843750005,10591.8087890625,15.18,0.7,0.0,0.0,,,,,7.057451995788142,9.922954998910427,,
real_5023,source_ppo,10652.7685546875,10455.248046875,-278.47519531250003,278.47519531250003,10374.293359375,7.06,0.64,0.0,0.0,,,,,7.1729639964178205,10.264369987999087,,
real_5024,source_ppo,10469.8505859375,11770.494140625,-146.9505859375,146.9505859375,10322.9,10.28,0.72,0.0,0.0,,,,,7.559139999793842,10.23751499596983,,
real_5025,source_ppo,11605.244140625,12201.892578125,-103.81074218750001,103.81074218750001,11501.4333984375,10.28,0.7,0.0,0.0,,,,,7.434788002865389,10.751719979452899,,
real_5026,source_ppo,11429.0927734375,13119.5126953125,-12.048730468750001,12.048730468750001,11417.04404296875,10.02,0.56,0.0,0.0,,,,,5.8845920010935515,9.712709981249645,,
real_5027,source_ppo,11135.880859375,12031.15625,-120.884375,120.884375,11014.996484375,10.92,0.7,0.0,0.0,,,,,7.341386000625789,10.155499991378747,,
real_5028,source_ppo,11019.5986328125,9570.205078125,-366.9794921875,366.9794921875,10652.619140625,11.5,0.8,0.0,0.0,,,,,7.6954999985173345,10.077275018556975,,
real_5029,source_ppo,10819.744140625,12452.19140625,-78.780859375,78.780859375,10740.96328125,6.32,0.7,0.0,0.0,,,,,8.056039999937639,10.658454993972555,,
real_5030,source_ppo,11242.8525390625,12038.052734375,-120.19472656250001,120.19472656250001,11122.6578125,13.14,0.7,0.0,0.0,,,,,8.052818001015112,11.633384993183427,,
real_5031,source_ppo,10978.998046875,9854.501953125,-338.5498046875,338.5498046875,10640.4482421875,12.56,0.54,0.0,0.0,,,,,5.835781997302547,9.617844980675727,,
real_5032,source_ppo,10588.783203125,12968.4609375,-27.153906250000002,27.153906250000002,10561.629296875,6.6,0.72,0.0,0.0,,,,,7.624247998464853,10.130480016232468,,
real_5033,source_ppo,10626.6259765625,10459.193359375,-278.08066406250003,278.08066406250003,10348.5453125,12.42,0.64,0.0,0.0,,,,,8.257599995704368,10.178369990899228,,
real_5034,source_ppo,10716.935546875,12493.8603515625,-74.61396484375,74.61396484375,10642.32158203125,12.58,0.8,0.0,0.0,,,,,6.990637999260798,9.890015012933873,,
real_5035,source_ppo,10581.1416015625,10519.90234375,-272.009765625,272.009765625,10309.1318359375,10.56,0.74,0.0,0.0,,,,,7.409302003215998,10.622875025728716,,
real_5036,source_ppo,10997.8974609375,11951.287109375,-128.8712890625,128.8712890625,10869.026171875,9.56,0.62,0.0,0.0,,,,,6.034018001519144,9.5687899942277,,
real_5037,source_ppo,11248.2294921875,11227.455078125,-201.2544921875,201.2544921875,11046.975,8.98,0.7,0.0,0.0,,,,,7.908137994818389,10.054379989742301,,
real_5038,source_ppo,10731.7705078125,9893.2548828125,-334.67451171875,334.67451171875,10397.09599609375,10.76,0.58,0.0,0.0,,,,,6.693095997907221,9.525484993355349,,
real_5039,source_ppo,11249.4853515625,11607.35546875,-163.26445312500002,163.26445312500002,11086.2208984375,14.52,0.68,0.0,0.0,,,,,7.751620005583391,9.777690007467754,,
real_5040,source_ppo,10368.9736328125,13184.2138671875,-5.57861328125,5.57861328125,10363.39501953125,12.3,0.74,0.0,0.0,,,,,8.235804002033547,10.807925023254938,,
real_5041,source_ppo,11101.255859375,12284.0,-95.60000000000001,95.60000000000001,11005.655859375,12.38,0.64,0.0,0.0,,,,,5.695065999170765,9.532279992708936,,
real_5042,source_ppo,11872.0,12624.12890625,-61.587109375000004,61.587109375000004,11810.412890625,12.56,0.98,0.0,0.0,,,,,7.709644000278786,10.472255002241582,,
real_5043,source_ppo,10477.98046875,11630.4072265625,-160.95927734375002,160.95927734375002,10317.02119140625,13.14,0.68,0.0,0.0,,,,,7.003110002260655,9.929634988657199,,
real_5044,source_ppo,11656.111328125,10701.939453125,-253.80605468750002,253.80605468750002,11402.3052734375,14.84,0.64,0.0,0.0,,,,,7.3703359987121075,9.75117500347551,,
real_5045,source_ppo,11391.390625,13736.693359375,49.6693359375,0.0,11441.0599609375,14.58,0.66,0.0,0.0,,,,,6.918859999859706,10.200715009705164,,
real_5046,source_ppo,10645.265625,14016.8193359375,77.68193359375,0.0,10722.94755859375,14.18,0.78,0.0,0.0,,,,,6.119373998371884,9.789485007058829,,
real_5047,source_ppo,11087.24609375,11955.8349609375,-128.41650390625,128.41650390625,10958.82958984375,13.96,0.58,0.0,0.0,,,,,7.352528000483289,9.973584985709747,,
real_5048,source_ppo,10685.16796875,8669.658203125,-457.0341796875,457.0341796875,10228.1337890625,11.24,0.58,0.0,0.0,,,,,7.028178001055494,9.947899982216766,,
real_5049,source_ppo,11338.62109375,13812.404296875,57.240429687500004,0.0,11395.8615234375,13.28,0.52,0.0,0.0,,,,,8.02091599907726,10.378814992145633,,
real_5000,a2c,10630.81640625,10218.0791015625,-302.19208984375,302.19208984375,10328.62431640625,4.98,0.34,0.0,0.0,,,,,7.942068000556901,10.848560009617358,,
real_5001,a2c,11579.546875,14086.8359375,84.68359375,0.0,11664.23046875,11.1,0.6,0.0,0.0,,,,,5.8467280003242195,9.907050017500296,,
real_5002,a2c,11147.5859375,10082.724609375,-315.7275390625,315.7275390625,10831.8583984375,8.12,0.66,0.0,0.0,,,,,7.262605996802449,9.813650001888163,,
real_5003,a2c,10993.6142578125,12754.427734375,-48.557226562500006,48.557226562500006,10945.05703125,7.98,0.8,0.0,0.0,,,,,6.920092002255842,9.833364997757599,,
real_5004,a2c,10166.986328125,11635.333984375,-160.46660156250002,160.46660156250002,10006.5197265625,7.64,0.72,0.0,0.0,,,,,7.388879996724427,10.156489978544414,,
real_5005,a2c,11210.7587890625,11371.625,-186.8375,186.8375,11023.9212890625,6.8,0.5,0.0,0.0,,,,,8.290401998674497,11.573370033875108,,
real_5006,a2c,11347.810546875,13885.2109375,64.52109375,0.0,11412.331640625,10.66,0.88,0.0,0.0,,,,,7.4945060012396425,11.876700018183328,,
real_5007,a2c,10790.802734375,9334.3642578125,-390.56357421875003,390.56357421875003,10400.23916015625,6.92,0.74,0.0,0.0,,,,,9.526610001921654,12.316560000181198,,
real_5008,a2c,11087.4716796875,12161.990234375,-107.80097656250001,107.80097656250001,10979.670703125,7.26,0.68,0.0,0.0,,,,,9.382515999022871,12.488469996606,,
real_5009,a2c,10505.029296875,12798.12890625,-44.187109375000006,44.187109375000006,10460.8421875,5.98,0.66,0.0,0.0,,,,,10.683639998314902,14.233410032466054,,
real_5010,a2c,10717.03125,12430.177734375,-80.9822265625,80.9822265625,10636.0490234375,7.02,0.7,0.0,0.0,,,,,9.899351999629289,11.90440499340184,,
real_5011,a2c,10718.099609375,11386.501953125,-185.3498046875,185.3498046875,10532.7498046875,4.88,0.86,0.0,0.0,,,,,7.949823993258178,11.992184980772434,,
real_5012,a2c,10876.740234375,9607.953125,-363.20468750000003,363.20468750000003,10513.535546875,4.84,0.76,0.0,0.0,,,,,8.983422002056614,11.653744979412295,,
real_5013,a2c,10583.7421875,11679.6376953125,-156.03623046875,156.03623046875,10427.70595703125,11.06,0.76,0.0,0.0,,,,,9.963703996036202,12.301190005382523,,
real_5014,a2c,11535.58984375,13058.6396484375,-18.13603515625,18.13603515625,11517.45380859375,6.94,1.0,0.0,0.0,,,,,9.288725999649614,11.99137500661891,,
real_5015,a2c,10868.7607421875,11824.033203125,-141.5966796875,141.5966796875,10727.1640625,6.62,0.68,0.0,0.0,,,,,9.426398000214249,11.838579972391017,,
real_5016,a2c,10983.181640625,13395.7265625,15.572656250000001,0.0,10998.754296875,5.82,0.48,0.0,0.0,,,,,8.92428599880077,12.153755023609847,,
real_5017,a2c,10501.001953125,10950.49609375,-228.950390625,228.950390625,10272.0515625,8.9,0.5,0.0,0.0,,,,,8.422159997280687,12.06202999164816,,
real_5018,a2c,10216.111328125,11012.15625,-222.784375,222.784375,9993.326953125,7.1,0.7,0.0,0.0,,,,,9.970419995952398,12.246394995599985,,
real_5019,a2c,10891.046875,12016.779296875,-122.3220703125,122.3220703125,10768.7248046875,6.38,0.82,0.0,0.0,,,,,9.795920005999506,14.422655024100095,,
real_5020,a2c,11243.501953125,13921.3984375,68.13984375,0.0,11311.641796875,6.94,0.34,0.0,0.0,,,,,9.111889994237572,11.627125000813976,,
real_5021,a2c,11381.826171875,12885.482421875,-35.4517578125,35.4517578125,11346.3744140625,9.52,0.84,0.0,0.0,,,,,8.677088002441451,11.441705032484606,,
real_5022,a2c,10829.470703125,10191.0859375,-304.89140625,304.89140625,10524.579296875,13.44,0.72,0.0,0.0,,,,,8.026264001382515,11.57088000618387,,
real_5023,a2c,10701.9482421875,10410.447265625,-282.9552734375,282.9552734375,10418.99296875,6.16,0.66,0.0,0.0,,,,,9.35849399655126,12.356064998311922,,
real_5024,a2c,10420.642578125,11744.10546875,-149.589453125,149.589453125,10271.053125,5.86,0.72,0.0,0.0,,,,,9.359906000318006,12.300574991968459,,
real_5025,a2c,11495.4375,12123.2724609375,-111.67275390625001,111.67275390625001,11383.76474609375,8.38,0.7,0.0,0.0,,,,,9.611744006397203,12.520890001906082,,
real_5026,a2c,11337.134765625,13198.10546875,-4.189453125,4.189453125,11332.9453125,7.7,0.54,0.0,0.0,,,,,8.87485400075093,11.901524997665547,,
real_5027,a2c,11258.8125,13075.08203125,-16.491796875000002,16.491796875000002,11242.320703125,6.28,0.88,0.0,0.0,,,,,7.4344640027266,11.03379499982111,,
real_5028,a2c,11018.1953125,10413.7431640625,-282.62568359375,282.62568359375,10735.56962890625,6.88,0.72,0.0,0.0,,,,,8.996474004816264,11.899425004958175,,
real_5029,a2c,10859.8046875,12804.916015625,-43.508398437500006,43.508398437500006,10816.2962890625,4.72,0.48,0.0,0.0,,,,,9.63960399851203,13.137734989868477,,
real_5030,a2c,11313.64453125,11797.1640625,-144.28359375,144.28359375,11169.3609375,4.68,0.54,0.0,0.0,,,,,10.13176599983126,12.239820006652735,,
real_5031,a2c,10914.546875,9665.8115234375,-357.41884765625,357.41884765625,10557.12802734375,6.0,0.46,0.0,0.0,,,,,7.188454001443461,10.163489988190122,,
real_5032,a2c,10601.59765625,13163.22265625,-7.677734375,7.677734375,10593.919921875,4.26,0.7,0.0,0.0,,,,,5.805160000454634,9.544940025079994,,
real_5033,a2c,10736.6240234375,10388.896484375,-285.1103515625,285.1103515625,10451.513671875,7.86,0.56,0.0,0.0,,,,,8.171260003000498,11.038879991974682,,
real_5034,a2c,10906.900390625,12507.63671875,-73.236328125,73.236328125,10833.6640625,6.96,0.9,0.0,0.0,,,,,8.117021995130926,10.5475199787179,,
real_5035,a2c,10468.7890625,10357.9736328125,-288.20263671875,288.20263671875,10180.58642578125,5.24,0.72,0.0,0.0,,,,,8.316040000645444,11.47821498743724,,
real_5036,a2c,10979.5224609375,12062.083984375,-117.7916015625,117.7916015625,10861.730859375,7.4,0.68,0.0,0.0,,,,,7.882656003348529,10.236395019455813,,
real_5037,a2c,11319.25390625,11192.64453125,-204.735546875,204.735546875,11114.518359375,5.68,0.68,0.0,0.0,,,,,5.920046003302559,10.152990004280582,,
real_5038,a2c,10972.4423828125,10431.51953125,-280.848046875,280.848046875,10691.5943359375,8.08,0.68,0.0,0.0,,,,,8.016387996030971,10.252809996018186,,
real_5039,a2c,11318.26171875,12158.814453125,-108.11855468750001,108.11855468750001,11210.1431640625,11.0,0.68,0.0,0.0,,,,,7.86615600110963,9.990130001096986,,
real_5040,a2c,10496.017578125,13393.6884765625,15.36884765625,0.0,10511.38642578125,9.18,0.9,0.0,0.0,,,,,8.691485999152064,12.479144980898125,,
real_5041,a2c,11075.5927734375,12326.1123046875,-91.38876953125,91.38876953125,10984.20400390625,6.9,0.6,0.0,0.0,,,,,7.5626300007570535,11.402624991023913,,
real_5042,a2c,11898.14453125,14173.0048828125,93.30048828125001,0.0,11991.44501953125,5.14,0.8,0.0,0.0,,,,,6.083339999895543,9.533849978470244,,
real_5043,a2c,10342.01171875,11641.302734375,-159.8697265625,159.8697265625,10182.1419921875,8.38,0.7,0.0,0.0,,,,,7.563517998205498,11.115149967372417,,
real_5044,a2c,11595.0419921875,12003.1669921875,-123.68330078125001,123.68330078125001,11471.35869140625,6.12,0.76,0.0,0.0,,,,,7.639483999228105,10.383480027667247,,
real_5045,a2c,11389.841796875,14284.3251953125,104.43251953125001,0.0,11494.27431640625,5.1,0.72,0.0,0.0,,,,,7.320956001058221,10.006884991889818,,
real_5046,a2c,10695.091796875,14304.853515625,106.4853515625,0.0,10801.5771484375,8.22,0.66,0.0,0.0,,,,,7.337297993944958,11.003634976805186,,
real_5047,a2c,11001.943359375,12046.87109375,-119.31289062500001,119.31289062500001,10882.63046875,10.16,0.62,0.0,0.0,,,,,6.348196000326425,9.717484997236168,,
real_5048,a2c,10592.646484375,8804.5166015625,-443.54833984375,443.54833984375,10149.09814453125,5.12,0.62,0.0,0.0,,,,,7.104975993279368,10.012409981573,,
real_5049,a2c,11504.19921875,14151.55859375,91.155859375,0.0,11595.355078125,9.3,0.66,0.0,0.0,,,,,7.652115996461362,10.860225025680846,,
real_5000,mlp_ppo,11479.685546875,10492.134765625,-274.7865234375,274.7865234375,11204.8990234375,12.1,1.0,0.0,0.0,,,,,8.989513997221366,14.048095024190841,,
real_5001,mlp_ppo,11867.45703125,14252.923828125,101.29238281250001,0.0,11968.7494140625,13.42,1.0,0.0,0.0,,,,,7.507216000230983,10.216249991208315,,
real_5002,mlp_ppo,11313.48828125,10351.1435546875,-288.88564453125,288.88564453125,11024.60263671875,11.82,1.0,0.0,0.0,,,,,6.143665997078642,9.23352999961935,,
real_5003,mlp_ppo,11172.759765625,13016.8984375,-22.310156250000002,22.310156250000002,11150.449609375,9.0,1.0,0.0,0.0,,,,,7.247399997431785,10.022230021422729,,
real_5004,mlp_ppo,10412.103515625,11720.091796875,-151.9908203125,151.9908203125,10260.1126953125,9.5,0.92,0.0,0.0,,,,,7.781295998720452,10.725914995418862,,
real_5005,mlp_ppo,11638.6328125,12199.9296875,-104.00703125000001,104.00703125000001,11534.62578125,9.86,1.0,0.0,0.0,,,,,7.733458004659042,10.533275018678978,,
real_5006,mlp_ppo,11438.662109375,13689.89453125,44.989453125000004,0.0,11483.6515625,9.82,1.0,0.0,0.0,,,,,7.639401995111257,10.567224997794256,,
real_5007,mlp_ppo,10815.9912109375,9675.625,-356.4375,356.4375,10459.5537109375,9.2,1.0,0.0,0.0,,,,,6.223427999066189,9.997874984401278,,
real_5008,mlp_ppo,11285.716796875,12274.62890625,-96.537109375,96.537109375,11189.1796875,10.32,1.0,0.0,0.0,,,,,7.341652001487091,10.734790010610595,,
real_5009,mlp_ppo,10727.6953125,12854.9921875,-38.50078125,38.50078125,10689.19453125,9.8,0.96,0.0,0.0,,,,,7.178773994091898,9.831844974542037,,
real_5010,mlp_ppo,11013.4609375,12007.546875,-123.24531250000001,123.24531250000001,10890.215625,9.34,1.0,0.0,0.0,,,,,7.529747992521152,10.203274962259457,,
real_5011,mlp_ppo,11250.3291015625,11251.759765625,-198.82402343750002,198.82402343750002,11051.505078125,10.6,0.98,0.0,0.0,,,,,10.045067998580635,14.902390012866817,,
