episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
49,0,train_0495,12527.449818215595,10568.173265541802,106.81732655418018,0.0,12634.267144769776,17.22,0.62,0.0,0.0,7.0,1.8968592631667593
50,0,train_0388,12684.280938532815,10437.304157859151,93.73041578591511,0.0,12778.011354318729,14.06,0.72,0.0,0.0,7.0,1.8968592631667593
51,0,train_0076,12372.817096462182,10459.77162413645,95.97716241364506,0.0,12468.794258875827,17.9,0.66,0.0,0.0,7.0,1.8968592631667593
52,0,train_0005,12043.539751659977,10090.568950652378,59.05689506523777,0.0,12102.596646725215,17.82,0.68,0.0,0.0,7.0,1.8968592631667593
53,0,train_0120,12229.678983646532,10315.734466967395,81.5734466967395,0.0,12311.252430343271,16.98,0.68,0.0,0.0,7.0,1.8968592631667593
54,0,train_0308,12434.392465808443,10149.15962108615,64.91596210861499,0.0,12499.308427917058,16.8,0.72,0.0,0.0,7.0,1.8968592631667593
55,0,train_0102,12369.616926209674,10283.474992490193,78.34749924901935,0.0,12447.964425458693,13.96,0.58,0.0,0.0,7.0,1.8968592631667593
56,0,train_0148,12600.505291034737,10516.999401609344,101.69994016093443,0.0,12702.20523119567,18.4,0.66,0.0,0.0,7.0,1.8968592631667593
57,0,train_0535,12458.854652718677,10133.901026013082,63.39010260130817,0.0,12522.244755319985,13.92,0.68,0.0,0.0,7.0,1.8968592631667593
58,0,train_0120,12440.991294926942,10013.94856461566,51.39485646156609,0.0,12492.386151388508,16.42,0.74,0.0,0.0,7.0,1.8968592631667593
59,0,train_0443,12450.016347396973,10941.311575720309,144.13115757203087,0.0,12594.147504969003,18.36,0.7,0.0,0.0,7.0,1.8968592631667593
60,0,train_0351,12822.628533629366,10712.95409746678,121.29540974667799,0.0,12943.923943376043,16.52,0.68,0.0,0.0,7.0,1.8968592631667593
61,0,train_0466,12271.738079727693,10626.314530967022,112.63145309670217,0.0,12384.369532824396,17.88,0.68,0.0,0.0,7.0,1.8968592631667593
62,0,train_0106,12712.610638259162,10851.071098701228,135.1071098701228,0.0,12847.717748129286,17.18,0.68,0.0,0.0,7.0,1.8968592631667593
63,0,train_0044,12579.944141642893,10600.749294341065,110.07492943410654,0.0,12690.019071076998,16.22,0.7,0.0,0.0,7.0,1.8968592631667593
64,0,train_0589,12171.819606981659,10253.365404588885,75.33654045888852,0.0,12247.156147440546,15.54,0.7,0.0,0.0,7.0,1.8968592631667593
65,0,train_0079,12598.959641082063,10346.74828807311,84.67482880731096,0.0,12683.634469889374,16.1,0.54,0.0,0.0,7.0,1.8968592631667593
66,0,train_0027,12858.773219106533,10518.968859034852,101.89688590348524,0.0,12960.670105010018,13.56,0.7,0.0,0.0,7.0,1.8968592631667593
67,0,train_0098,11906.769870638673,10433.153896734397,93.31538967343968,0.0,12000.085260312113,13.38,0.68,0.0,0.0,7.0,1.8968592631667593
68,0,train_0323,12339.936997737266,10646.4643237841,114.64643237840993,0.0,12454.583430115676,16.48,0.7,0.0,0.0,7.0,1.8968592631667593
69,0,train_0186,12428.043531638104,10469.66367753893,96.96636775389307,0.0,12525.009899391998,16.04,0.68,0.0,0.0,7.0,1.8968592631667593
70,0,train_0593,12084.675328746602,10477.310268513498,97.73102685134982,0.0,12182.406355597952,14.74,0.64,0.0,0.0,7.0,1.8968592631667593
71,0,train_0080,12520.322864247248,10939.046533805606,143.90465338056057,0.0,12664.227517627809,15.08,0.6,0.0,0.0,7.0,1.8968592631667593
72,0,train_0219,12797.818089920442,10342.407191883442,84.24071918834416,0.0,12882.058809108787,17.18,0.7,0.0,0.0,7.0,1.8968592631667593
73,0,train_0094,12036.82826021812,10109.393001407412,60.93930014074122,0.0,12097.767560358861,17.68,0.66,0.0,0.0,7.0,1.8968592631667593
74,0,train_0470,12362.414671770468,10043.74983432344,54.37498343234402,0.0,12416.789655202812,14.94,0.7,0.0,0.0,7.0,1.8968592631667593
75,0,train_0025,12499.07477685783,10808.549366796608,130.85493667966077,0.0,12629.92971353749,15.34,0.72,0.0,0.0,7.0,1.8968592631667593
76,0,train_0059,12490.73379001603,10420.886147066874,92.08861470668745,0.0,12582.822404722716,14.24,0.58,0.0,0.0,7.0,1.8968592631667593
77,0,train_0209,11996.495250539525,10394.751733804904,89.47517338049039,0.0,12085.970423920015,15.38,0.54,0.0,0.0,7.0,1.8968592631667593
78,0,train_0519,12719.466672302158,10489.420820759395,98.94208207593948,0.0,12818.408754378097,17.7,0.56,0.0,0.0,7.0,1.8968592631667593
79,0,train_0066,12400.774251265004,10676.723900984445,117.67239009844452,0.0,12518.446641363449,17.98,0.66,0.0,0.0,7.0,1.8968592631667593
80,0,train_0569,12404.171086086862,10157.293551603309,65.72935516033085,0.0,12469.900441247193,15.48,0.64,0.0,0.0,7.0,1.8968592631667593
81,0,train_0093,12162.449740127136,9995.278739640973,49.52787396409731,0.0,12211.977614091234,17.72,0.66,0.0,0.0,7.0,1.8968592631667593
82,0,train_0066,12388.621897659017,10647.468776925736,114.74687769257362,0.0,12503.368775351591,18.6,0.74,0.0,0.0,7.0,1.8968592631667593
83,0,train_0455,12715.937264629247,10825.680730519012,132.56807305190122,0.0,12848.505337681148,17.56,0.64,0.0,0.0,7.0,1.8968592631667593
84,0,train_0088,12492.07908853286,10437.419605452204,93.74196054522037,0.0,12585.82104907808,17.12,0.7,0.0,0.0,7.0,1.8968592631667593
85,0,train_0136,12599.417686103647,10299.265890921786,79.92658909217863,0.0,12679.344275195825,16.98,0.7,0.0,0.0,7.0,1.8968592631667593
86,0,train_0105,12570.327810974224,10760.583966089875,126.05839660898747,0.0,12696.386207583211,15.7,0.6,0.0,0.0,7.0,1.8968592631667593
87,0,train_0277,12242.232879332298,10465.114216677342,96.51142166773425,0.0,12338.744301000032,17.36,0.7,0.0,0.0,7.0,1.8968592631667593
88,0,train_0067,12229.52184526364,10100.75658375743,60.07565837574293,0.0,12289.597503639383,18.12,0.58,0.0,0.0,7.0,1.8968592631667593
89,0,train_0414,12165.59870206911,10209.9592769361,70.99592769361007,0.0,12236.59462976272,15.06,0.74,0.0,0.0,7.0,1.8968592631667593
90,0,train_0171,12979.96883802488,10554.158888460408,105.4158888460408,0.0,13085.384726870921,17.04,0.66,0.0,0.0,7.0,1.8968592631667593
91,0,train_0416,12160.208647599207,10645.857090317226,114.58570903172259,0.0,12274.79435663093,17.88,0.66,0.0,0.0,7.0,1.8968592631667593
92,0,train_0148,12551.15115971384,10635.89642336786,113.58964233678599,0.0,12664.740802050626,18.2,0.72,0.0,0.0,7.0,1.8968592631667593
93,0,train_0509,12152.718497270655,10176.977206926262,67.69772069262618,0.0,12220.41621796328,14.42,0.7,0.0,0.0,7.0,1.8968592631667593
94,0,train_0195,12842.418247632244,10527.922818014868,102.79228180148675,0.0,12945.21052943373,18.38,0.64,0.0,0.0,7.0,1.8968592631667593
95,0,train_0511,12174.588065526037,10084.196474396935,58.41964743969348,0.0,12233.007712965731,16.2,0.68,0.0,0.0,7.0,1.8968592631667593
96,0,train_0415,12706.021530058431,10804.40669194918,130.44066919491797,0.0,12836.46219925335,13.84,0.64,0.0,0.0,7.0,1.8968592631667593
97,0,train_0245,11919.839521962716,10194.801216731317,69.48012167313173,0.0,11989.319643635848,15.7,0.6,0.0,0.0,7.0,1.8968592631667593
98,0,train_0589,12007.111749841828,10268.086188489557,76.80861884895567,0.0,12083.920368690784,15.9,0.66,0.0,0.0,7.0,1.8968592631667593
99,0,train_0192,12638.160459982728,10741.972254539394,124.19722545393944,0.0,12762.357685436667,16.56,0.56,0.0,0.0,7.0,1.8968592631667593
100,0,train_0442,12896.129031002269,10305.08387600254,80.508387600254,0.0,12976.637418602522,15.08,0.64,0.0,0.0,7.0,1.8968592631667593
101,0,train_0541,12548.274235455305,10253.699406260335,75.36994062603354,0.0,12623.644176081338,16.86,0.74,0.0,0.0,7.0,1.8968592631667593
102,0,train_0498,12840.714733512788,10319.50762517588,81.95076251758802,0.0,12922.665496030377,14.98,0.64,0.0,0.0,7.0,1.8968592631667593
103,0,train_0042,12405.804452791528,10421.527283837218,92.15272838372185,0.0,12497.95718117525,15.74,0.46,0.0,0.0,7.0,1.8968592631667593
104,0,train_0260,12116.993887568471,10317.789920598656,81.7789920598656,0.0,12198.772879628337,15.62,0.56,0.0,0.0,7.0,1.8968592631667593
105,0,train_0483,13104.108323325127,10631.988510904384,113.19885109043844,0.0,13217.307174415564,15.24,0.6,0.0,0.0,7.0,1.8968592631667593
106,0,train_0168,12532.1080871302,10775.648073315031,127.56480733150312,0.0,12659.672894461703,17.1,0.64,0.0,0.0,7.0,1.8968592631667593
107,0,train_0463,12180.692437977648,10256.508245358913,75.6508245358913,0.0,12256.34326251354,15.84,0.56,0.0,0.0,7.0,1.8968592631667593
108,0,train_0467,13109.42823843822,10581.327142648144,108.13271426481442,0.0,13217.560952703036,15.36,0.6,0.0,0.0,7.0,1.8968592631667593
109,0,train_0537,12128.087335420714,10396.058811807165,89.60588118071647,0.0,12217.69321660143,16.8,0.72,0.0,0.0,7.0,1.8968592631667593
110,0,train_0176,12746.036165232419,10774.16259706621,127.41625970662099,0.0,12873.45242493904,14.96,0.66,0.0,0.0,7.0,1.8968592631667593
111,0,train_0429,12939.209354444298,10729.24471052058,122.92447105205792,0.0,13062.133825496356,17.44,0.62,0.0,0.0,7.0,1.8968592631667593
112,0,train_0482,12003.627159109685,10043.439005869906,54.34390058699064,0.0,12057.971059696676,14.82,0.66,0.0,0.0,7.0,1.8968592631667593
113,0,train_0456,12373.351165445827,10353.031361281377,85.30313612813771,0.0,12458.654301573964,16.48,0.68,0.0,0.0,7.0,1.8968592631667593
114,0,train_0501,12533.559272705459,10813.56757921938,131.35675792193797,0.0,12664.916030627397,18.88,0.66,0.0,0.0,7.0,1.8968592631667593
115,0,train_0496,12200.947721097058,10398.449465134468,89.84494651344686,0.0,12290.792667610505,16.96,0.64,0.0,0.0,7.0,1.8968592631667593
116,0,train_0013,12372.297229692356,10114.450875915452,61.44508759154524,0.0,12433.7423172839,15.5,0.76,0.0,0.0,7.0,1.8968592631667593
117,0,train_0443,12880.597625865146,10632.329699298763,113.23296992987635,0.0,12993.830595795023,16.16,0.7,0.0,0.0,7.0,1.8968592631667593
118,0,train_0357,12272.30483322375,10263.048772760703,76.30487727607033,0.0,12348.60971049982,15.04,0.62,0.0,0.0,7.0,1.8968592631667593
119,0,train_0384,11819.16310825818,10442.533599015489,94.2533599015489,0.0,11913.41646815973,15.0,0.72,0.0,0.0,7.0,1.8968592631667593
120,0,train_0477,11979.746999024468,10216.017410418459,71.6017410418459,0.0,12051.348740066314,13.98,0.72,0.0,0.0,7.0,1.8968592631667593
121,0,train_0269,11829.052535079772,10008.563712463976,50.856371246397615,0.0,11879.90890632617,14.56,0.62,0.0,0.0,7.0,1.8968592631667593
122,0,train_0355,12374.206223754467,10423.662711917048,92.36627119170481,0.0,12466.572494946171,15.34,0.7,0.0,0.0,7.0,1.8968592631667593
123,0,train_0483,13341.866016411275,10249.45784685808,74.94578468580804,0.0,13416.811801097083,15.72,0.66,0.0,0.0,7.0,1.8968592631667593
124,0,train_0384,12081.9128533855,10061.536374400643,56.15363744006427,0.0,12138.066490825564,15.48,0.64,0.0,0.0,7.0,1.8968592631667593
125,0,train_0268,12393.53591872807,10664.08928619969,116.40892861996909,0.0,12509.944847348039,15.82,0.7,0.0,0.0,7.0,1.8968592631667593
126,0,train_0517,12628.699420099201,10565.748099716546,106.57480997165459,0.0,12735.274230070856,16.38,0.66,0.0,0.0,7.0,1.8968592631667593
127,0,train_0211,12469.206156217684,10131.836114884956,63.18361148849563,0.0,12532.38976770618,17.56,0.66,0.0,0.0,7.0,1.8968592631667593
128,0,train_0360,12258.50098784558,10167.793021585883,66.77930215858832,0.0,12325.280290004168,16.28,0.54,0.0,0.0,7.0,1.8968592631667593
129,0,train_0238,12148.102265306956,10813.369958647452,131.33699586474523,0.0,12279.439261171701,15.28,0.48,0.0,0.0,7.0,1.8968592631667593
130,0,train_0136,12275.688112620253,10544.285926992112,104.4285926992112,0.0,12380.116705319464,17.9,0.76,0.0,0.0,7.0,1.8968592631667593
131,0,train_0328,12520.633672978689,10518.995654653383,101.89956546533831,0.0,12622.533238444028,16.08,0.62,0.0,0.0,7.0,1.8968592631667593
132,0,train_0503,12975.854520113546,10519.75223482772,101.97522348277198,0.0,13077.829743596318,15.24,0.74,0.0,0.0,7.0,1.8968592631667593
133,0,train_0592,12390.870846198191,10670.931017647743,117.0931017647743,0.0,12507.963947962966,15.16,0.68,0.0,0.0,7.0,1.8968592631667593
134,0,train_0009,12246.493211175139,10741.501661021191,124.15016610211916,0.0,12370.643377277258,15.88,0.62,0.0,0.0,7.0,1.8968592631667593
135,0,train_0033,12529.116056420986,10863.194515872283,136.3194515872283,0.0,12665.435508008213,16.38,0.74,0.0,0.0,7.0,1.8968592631667593
136,0,train_0532,12645.1639281216,10193.175884662953,69.31758846629528,0.0,12714.481516587895,14.64,0.64,0.0,0.0,7.0,1.8968592631667593
137,0,train_0028,12789.317056457961,10491.662710560382,99.16627105603821,0.0,12888.483327513999,17.34,0.64,0.0,0.0,7.0,1.8968592631667593
138,0,train_0456,12349.246045680531,10075.127315156446,57.51273151564456,0.0,12406.758777196175,14.94,0.64,0.0,0.0,7.0,1.8968592631667593
139,0,train_0037,12827.037620314968,10826.85953321035,132.68595332103504,0.0,12959.723573636003,16.18,0.56,0.0,0.0,7.0,1.8968592631667593
140,0,train_0456,12562.147824098724,10378.304093397315,87.83040933973153,0.0,12649.978233438454,15.98,0.66,0.0,0.0,7.0,1.8968592631667593
141,0,train_0129,13106.664722654436,10523.753186675709,102.37531866757091,0.0,13209.040041322007,15.04,0.76,0.0,0.0,7.0,1.8968592631667593
142,0,train_0369,12391.598079884752,10135.192932982545,63.519293298254524,0.0,12455.117373183006,14.08,0.68,0.0,0.0,7.0,1.8968592631667593
143,0,train_0313,12440.29522254314,10654.18229500897,115.418229500897,0.0,12555.713452044038,16.64,0.66,0.0,0.0,7.0,1.8968592631667593
144,1,train_0552,12260.382300029074,10282.401678223961,78.24016782239615,0.0,12338.62246785147,14.86,0.6,0.0,0.0,7.0,1.8968592631667593
145,1,train_0137,11989.238502988028,10497.16829199002,99.71682919900195,0.0,12088.95533218703,16.9,0.66,0.0,0.0,7.0,1.8968592631667593
146,1,train_0398,11989.291296134894,10318.169631749995,81.81696317499956,0.0,12071.108259309893,15.24,0.68,0.0,0.0,7.0,1.8968592631667593
147,1,train_0136,12241.556851247233,10454.248903973043,95.42489039730427,0.0,12336.981741644537,16.22,0.7,0.0,0.0,7.0,1.8968592631667593
148,1,train_0462,12612.224553056036,10335.811309251443,83.58113092514432,0.0,12695.80568398118,17.46,0.7,0.0,0.0,7.0,1.8968592631667593
149,1,train_0514,12553.39930679938,10247.99061029921,74.79906102992099,0.0,12628.1983678293,14.66,0.78,0.0,0.0,7.0,1.8968592631667593
150,1,train_0580,12913.90262816085,10466.993360615566,96.69933606155665,0.0,13010.601964222406,16.44,0.74,0.0,0.0,7.0,1.8968592631667593
151,1,train_0173,12890.21895408184,10323.045718352654,82.30457183526542,0.0,12972.523525917106,18.14,0.68,0.0,0.0,7.0,1.8968592631667593
152,1,train_0026,11902.939136792233,10187.041183607134,68.70411836071344,0.0,11971.643255152947,16.28,0.76,0.0,0.0,7.0,1.8968592631667593
153,1,train_0436,12807.713088620618,10479.11310523481,97.911310523481,0.0,12905.624399144099,16.8,0.68,0.0,0.0,7.0,1.8968592631667593
154,1,train_0451,12506.918567936109,10551.723810480229,105.17238104802291,0.0,12612.090948984132,14.98,0.7,0.0,0.0,7.0,1.8968592631667593
155,1,train_0464,12454.312912427076,10375.035090753116,87.50350907531157,0.0,12541.816421502388,15.34,0.74,0.0,0.0,7.0,1.8968592631667593
156,1,train_0099,12079.758257657351,10055.38548353633,55.53854835363309,0.0,12135.296806010985,15.9,0.72,0.0,0.0,7.0,1.8968592631667593
157,1,train_0253,11995.714801969152,10053.390183413274,55.339018341327396,0.0,12051.053820310479,15.5,0.74,0.0,0.0,7.0,1.8968592631667593
158,1,train_0088,12442.012511241257,10450.65375299379,95.06537529937906,0.0,12537.077886540636,16.8,0.7,0.0,0.0,7.0,1.8968592631667593
159,1,train_0015,12221.564610284691,10392.12847760041,89.21284776004104,0.0,12310.777458044733,15.74,0.66,0.0,0.0,7.0,1.8968592631667593
160,1,train_0506,12149.872952118703,10302.894286011544,80.2894286011544,0.0,12230.162380719858,15.74,0.72,0.0,0.0,7.0,1.8968592631667593
161,1,train_0196,12372.175743149537,10566.729916446286,106.67299164462857,0.0,12478.848734794166,16.62,0.58,0.0,0.0,7.0,1.8968592631667593
162,1,train_0584,11928.359010202403,10197.513043674644,69.7513043674644,0.0,11998.110314569867,15.38,0.62,0.0,0.0,7.0,1.8968592631667593
163,1,train_0381,12178.359114073219,10251.4133828523,75.14133828523009,0.0,12253.500452358448,15.92,0.6,0.0,0.0,7.0,1.8968592631667593
164,1,train_0323,12625.130108160476,10542.926537595704,104.29265375957038,0.0,12729.422761920046,16.72,0.6,0.0,0.0,7.0,1.8968592631667593
165,1,train_0283,12564.051207946351,10528.049074633336,102.80490746333362,0.0,12666.856115409686,15.24,0.7,0.0,0.0,7.0,1.8968592631667593
166,1,train_0225,12397.05940279391,10400.525593809914,90.05255938099145,0.0,12487.1119621749,16.04,0.72,0.0,0.0,7.0,1.8968592631667593
167,1,train_0586,12675.377861593039,10131.802049042231,63.18020490422314,0.0,12738.558066497262,15.16,0.7,0.0,0.0,7.0,1.8968592631667593
168,1,train_0128,12107.870836355749,10251.618644271824,75.16186442718245,0.0,12183.032700782931,15.24,0.72,0.0,0.0,7.0,1.8968592631667593
169,1,train_0171,13021.84606515543,10422.833422195607,92.28334221956067,0.0,13114.12940737499,17.52,0.68,0.0,0.0,7.0,1.8968592631667593
170,1,train_0052,12462.184578406652,10893.150304757251,139.31503047572514,0.0,12601.499608882377,15.86,0.66,0.0,0.0,7.0,1.8968592631667593
171,1,train_0066,12457.054110806404,10224.29026136662,72.42902613666193,0.0,12529.483136943067,18.28,0.54,0.0,0.0,7.0,1.8968592631667593
172,1,train_0321,12555.344363487333,10255.847412482,75.58474124820005,0.0,12630.929104735533,17.38,0.62,0.0,0.0,7.0,1.8968592631667593
173,1,train_0059,12560.622746649868,10635.704611430543,113.57046114305432,0.0,12674.193207792921,16.38,0.58,0.0,0.0,7.0,1.8968592631667593
174,1,train_0056,11972.726153498817,10181.037153183684,68.10371531836846,0.0,12040.829868817185,17.6,0.6,0.0,0.0,7.0,1.8968592631667593
175,1,train_0287,12385.943317590656,10454.984120980065,95.49841209800653,0.0,12481.441729688662,15.88,0.66,0.0,0.0,7.0,1.8968592631667593
176,1,train_0056,12070.29615363612,9662.828431355454,16.28284313554541,0.0,12086.578996771665,17.32,0.76,0.0,0.0,7.0,1.8968592631667593
177,1,train_0182,12520.547581831663,10902.965858333504,140.2965858333504,0.0,12660.844167665013,14.32,0.66,0.0,0.0,7.0,1.8968592631667593
178,1,train_0323,12741.768921366613,10408.20016184016,90.82001618401591,0.0,12832.588937550629,16.42,0.64,0.0,0.0,7.0,1.8968592631667593
179,1,train_0014,12511.496066225909,10493.13207863574,99.31320786357392,0.0,12610.809274089483,17.92,0.5,0.0,0.0,7.0,1.8968592631667593
180,1,train_0222,12368.85177391308,10590.163555721849,109.01635557218488,0.0,12477.868129485265,17.74,0.66,0.0,0.0,7.0,1.8968592631667593
181,1,train_0263,11976.071018189665,10069.75488915603,56.97548891560291,0.0,12033.046507105268,16.02,0.66,0.0,0.0,7.0,1.8968592631667593
182,1,train_0403,12604.773350388605,11004.32793111122,150.432793111122,0.0,12755.206143499727,14.74,0.7,0.0,0.0,7.0,1.8968592631667593
183,1,train_0157,12324.368684852669,10611.698970587247,111.16989705872476,0.0,12435.538581911393,14.82,0.7,0.0,0.0,7.0,1.8968592631667593
184,1,train_0463,11978.944766514123,10265.445291680646,76.54452916806459,0.0,12055.489295682188,17.4,0.68,0.0,0.0,7.0,1.8968592631667593
185,1,train_0463,12059.879708559569,10057.315319601006,55.731531960100625,0.0,12115.611240519669,15.92,0.74,0.0,0.0,7.0,1.8968592631667593
