episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs
20,0,train_0489,11947.378823608487,10336.618675717138,83.66186757171381,0.0,12031.040691180202,16.64,0.62,0.0,0.0,5.0
21,0,train_0181,11591.421149201953,9758.527593911323,25.852759391132352,0.0,11617.273908593086,16.24,0.68,0.0,0.0,5.0
22,0,train_0204,12800.836123088306,10508.496703768233,100.84967037682327,0.0,12901.685793465129,15.34,0.66,0.0,0.0,5.0
23,0,train_0167,12200.244426188197,10071.913003150788,57.19130031507885,0.0,12257.435726503276,15.8,0.76,0.0,0.0,5.0
24,0,train_0431,12330.838641691673,10236.106250622941,73.61062506229409,0.0,12404.449266753967,17.96,0.64,0.0,0.0,5.0
25,0,train_0152,12509.20305951227,10391.110382360142,89.11103823601425,0.0,12598.314097748285,15.12,0.64,0.0,0.0,5.0
26,0,train_0594,11928.76458258565,10505.596192733248,100.55961927332483,0.0,12029.324201858975,18.06,0.56,0.0,0.0,5.0
27,0,train_0267,12319.780864041662,10438.045910033117,93.80459100331173,0.0,12413.585455044975,15.06,0.72,0.0,0.0,5.0
28,0,train_0286,12778.465295778484,10861.94735561345,136.19473556134508,0.0,12914.660031339828,15.64,0.62,0.0,0.0,5.0
29,0,train_0302,12434.429442062321,10601.66843847882,110.16684384788205,0.0,12544.596285910204,15.08,0.64,0.0,0.0,5.0
30,0,train_0349,12137.479890768598,10243.495389550746,74.3495389550746,0.0,12211.829429723673,15.6,0.8,0.0,0.0,5.0
31,0,train_0332,12296.921522438988,9923.849245462028,42.384924546202825,0.0,12339.30644698519,16.36,0.7,0.0,0.0,5.0
32,0,train_0305,12651.720640510242,10259.998789722613,75.99987897226129,0.0,12727.720519482504,15.8,0.7,0.0,0.0,5.0
33,0,train_0597,12469.535534907622,10324.108448939913,82.41084489399128,0.0,12551.946379801613,16.34,0.52,0.0,0.0,5.0
34,0,train_0484,12327.309862212582,10599.296493722957,109.92964937229573,0.0,12437.239511584878,13.4,0.76,0.0,0.0,5.0
35,0,train_0475,12285.954652564349,10255.307873742371,75.53078737423712,0.0,12361.485439938586,16.06,0.74,0.0,0.0,5.0
36,0,train_0420,12461.426031146404,10303.564429114607,80.35644291146073,0.0,12541.782474057865,14.5,0.58,0.0,0.0,5.0
37,0,train_0373,12794.622808296863,10177.031593939639,67.70315939396387,0.0,12862.325967690827,16.08,0.8,0.0,0.0,5.0
38,0,train_0204,12416.583456744836,10517.83380020614,101.78338002061392,0.0,12518.36683676545,16.82,0.62,0.0,0.0,5.0
39,0,train_0593,12436.836585208343,10460.477087931595,96.04770879315947,0.0,12532.884294001502,13.98,0.64,0.0,0.0,5.0
40,0,train_0279,12174.60423330079,10692.424197379214,119.24241973792141,0.0,12293.846653038712,16.5,0.66,0.0,0.0,5.0
41,0,train_0129,13167.27805005325,10591.496928510394,109.14969285103945,0.0,13276.427742904289,14.86,0.66,0.0,0.0,5.0
42,0,train_0507,12573.116009228574,10440.570260600121,94.05702606001215,0.0,12667.173035288586,16.06,0.66,0.0,0.0,5.0
43,0,train_0096,12672.121698825878,10234.094874218872,73.4094874218872,0.0,12745.531186247765,15.9,0.74,0.0,0.0,5.0
44,0,train_0514,12588.732846413848,10109.170016155194,60.91700161551944,0.0,12649.649848029367,15.3,0.68,0.0,0.0,5.0
45,0,train_0367,12529.111972812105,10276.745306483204,77.67453064832044,0.0,12606.786503460426,15.84,0.66,0.0,0.0,5.0
46,0,train_0068,12552.582789259783,10506.913571931525,100.69135719315256,0.0,12653.274146452935,15.02,0.6,0.0,0.0,5.0
47,0,train_0026,12215.545243974424,10386.86672944064,88.68667294406406,0.0,12304.231916918488,15.82,0.76,0.0,0.0,5.0
48,0,train_0266,12561.942271514294,10612.133761193072,111.21337611930721,0.0,12673.1556476336,15.34,0.68,0.0,0.0,5.0
49,0,train_0021,13134.370545905818,10281.111075498331,78.11110754983311,0.0,13212.481653455652,17.36,0.76,0.0,0.0,5.0
50,0,train_0084,12230.97671047892,10158.478053596422,65.8478053596422,0.0,12296.824515838563,15.82,0.5,0.0,0.0,5.0
51,0,train_0308,12090.196531586833,10337.103851003121,83.71038510031212,0.0,12173.906916687145,17.08,0.7,0.0,0.0,5.0
52,0,train_0582,12342.982804548876,10667.334814612313,116.73348146123135,0.0,12459.716286010107,15.64,0.72,0.0,0.0,5.0
53,0,train_0279,12719.680954890197,10163.390844767302,66.3390844767302,0.0,12786.020039366927,16.78,0.66,0.0,0.0,5.0
54,0,train_0485,11908.536146839455,10389.42244322737,88.94224432273695,0.0,11997.478391162193,16.46,0.64,0.0,0.0,5.0
55,0,train_0550,12523.978379587887,10206.040806887371,70.60408068873713,0.0,12594.582460276624,17.3,0.62,0.0,0.0,5.0
56,0,train_0494,12170.572894032008,10177.754247424757,67.77542474247566,0.0,12238.348318774484,17.06,0.8,0.0,0.0,5.0
57,0,train_0377,12527.810212168737,10190.796031738013,69.0796031738013,0.0,12596.889815342538,16.9,0.6,0.0,0.0,5.0
58,0,train_0264,12084.180773099044,10337.777260502251,83.77772605022511,0.0,12167.958499149268,15.58,0.76,0.0,0.0,5.0
59,0,train_0308,12263.362651765912,10220.674469133675,72.06744691336753,0.0,12335.43009867928,17.06,0.68,0.0,0.0,5.0
60,0,train_0159,11930.631932081798,10149.569571279044,64.95695712790439,0.0,11995.588889209703,16.1,0.76,0.0,0.0,5.0
61,0,train_0298,11777.724239985651,9983.940630636262,48.39406306362616,0.0,11826.118303049278,14.9,0.64,0.0,0.0,5.0
62,0,train_0227,12952.36329721107,10620.074726801868,112.00747268018677,0.0,13064.370769891257,15.9,0.56,0.0,0.0,5.0
63,0,train_0148,12735.981550939094,10427.853395808595,92.78533958085956,0.0,12828.766890519953,18.38,0.7,0.0,0.0,5.0
64,0,train_0595,12067.245169000216,10269.998596179648,76.99985961796483,0.0,12144.245028618181,15.6,0.74,0.0,0.0,5.0
65,0,train_0007,13257.836571815198,10872.998965486022,137.2998965486022,0.0,13395.1364683638,14.28,0.68,0.0,0.0,5.0
66,0,train_0058,11923.713761793555,10059.873055047214,55.98730550472138,0.0,11979.701067298276,13.7,0.7,0.0,0.0,5.0
67,0,train_0115,12759.404051934887,10589.60828261303,108.96082826130296,0.0,12868.36488019619,15.72,0.74,0.0,0.0,5.0
68,0,train_0581,12222.092125178548,10068.465535295603,56.84655352956034,0.0,12278.938678708108,16.86,0.64,0.0,0.0,5.0
69,0,train_0415,12730.63079526885,10583.317795117833,108.33177951178332,0.0,12838.962574780633,14.02,0.6,0.0,0.0,5.0
70,0,train_0529,12249.711658780296,10628.438800108323,112.84388001083227,0.0,12362.555538791128,18.22,0.6,0.0,0.0,5.0
71,0,train_0120,12257.628813454388,10028.439663558534,52.843966355853446,0.0,12310.472779810241,16.4,0.64,0.0,0.0,5.0
72,0,train_0432,12425.094328450852,10332.098827007118,83.20988270071176,0.0,12508.304211151564,16.54,0.74,0.0,0.0,5.0
73,0,train_0221,12155.736151277055,10467.121396537095,96.71213965370953,0.0,12252.448290930764,16.04,0.66,0.0,0.0,5.0
74,0,train_0293,12074.471875501458,10248.660743737732,74.86607437377316,0.0,12149.337949875231,14.7,0.62,0.0,0.0,5.0
75,0,train_0002,12257.109900961346,10417.509644314245,91.75096443142448,0.0,12348.860865392771,15.1,0.78,0.0,0.0,5.0
76,0,train_0370,12468.616888733855,10645.25148376297,114.52514837629697,0.0,12583.142037110152,16.6,0.64,0.0,0.0,5.0
77,0,train_0498,12472.681726658482,10447.298092464232,94.72980924642326,0.0,12567.411535904905,14.9,0.8,0.0,0.0,5.0
78,0,train_0398,12060.841452818564,10227.22141120255,72.72214112025505,0.0,12133.56359393882,14.52,0.6,0.0,0.0,5.0
79,0,train_0092,12549.136526032427,10281.270119181772,78.12701191817723,0.0,12627.263537950605,15.98,0.52,0.0,0.0,5.0
80,0,train_0320,12675.96483123281,10285.622339117243,78.56223391172426,0.0,12754.527065144533,15.04,0.62,0.0,0.0,5.0
81,0,train_0160,12281.08871339774,10607.492833182152,110.7492833182152,0.0,12391.837996715954,16.7,0.74,0.0,0.0,5.0
82,0,train_0578,12143.332919058457,10518.488314706156,101.84883147061555,0.0,12245.181750529073,19.86,0.78,0.0,0.0,5.0
83,0,train_0528,12449.347643926207,10411.005776731072,91.10057767310718,0.0,12540.448221599314,14.06,0.78,0.0,0.0,5.0
84,0,train_0111,11970.452886950436,10258.345049945652,75.83450499456522,0.0,12046.287391945001,15.16,0.82,0.0,0.0,5.0
85,0,train_0305,12321.858930566668,10374.39171287002,87.43917128700195,0.0,12409.29810185367,15.44,0.68,0.0,0.0,5.0
86,0,train_0563,12486.287440167991,10263.49929059008,76.34992905900799,0.0,12562.637369226999,15.6,0.62,0.0,0.0,5.0
87,0,train_0508,12278.817576368969,10789.622323674319,128.9622323674319,0.0,12407.7798087364,14.42,0.78,0.0,0.0,5.0
88,0,train_0424,12578.651548864895,10513.002700951121,101.30027009511214,0.0,12679.951818960008,17.06,0.64,0.0,0.0,5.0
89,0,train_0383,12012.716233730476,10407.307570970104,90.73075709701044,0.0,12103.446990827486,16.16,0.72,0.0,0.0,5.0
90,0,train_0025,12685.651429028398,10461.040112070816,96.10401120708157,0.0,12781.75544023548,15.08,0.72,0.0,0.0,5.0
91,0,train_0445,12870.046997601943,10867.525594944262,136.75255949442618,0.0,13006.799557096369,18.66,0.7,0.0,0.0,5.0
92,0,train_0284,12486.973976545189,10386.740032841977,88.67400328419772,0.0,12575.647979829386,15.76,0.68,0.0,0.0,5.0
93,0,train_0054,12657.498912455438,10053.414835883785,55.34148358837847,0.0,12712.840396043815,16.64,0.68,0.0,0.0,5.0
94,0,train_0146,12432.60615087556,10790.717107575983,129.07171075759834,0.0,12561.677861633158,15.78,0.58,0.0,0.0,5.0
95,0,train_0324,12360.26746835269,10558.195631169801,105.81956311698013,0.0,12466.08703146967,16.06,0.74,0.0,0.0,5.0
96,0,train_0436,12770.079253822154,10802.384431077682,130.23844310776823,0.0,12900.317696929922,16.72,0.68,0.0,0.0,5.0
97,0,train_0304,12782.117255810244,10641.980965418661,114.19809654186611,0.0,12896.31535235211,16.54,0.58,0.0,0.0,5.0
98,0,train_0367,12390.866361531302,10351.944016416455,85.19440164164553,0.0,12476.060763172947,13.18,0.64,0.0,0.0,5.0
99,0,train_0522,12931.047855170402,10166.458269687142,66.64582696871422,0.0,12997.693682139115,17.82,0.64,0.0,0.0,5.0
100,0,train_0411,12742.44696367656,10906.671008840924,140.66710088409238,0.0,12883.114064560654,16.4,0.66,0.0,0.0,5.0
101,0,train_0216,12411.887044516612,10097.307255264994,59.73072552649938,0.0,12471.61777004311,18.14,0.72,0.0,0.0,5.0
102,0,train_0385,12767.121240997996,10746.279359478838,124.62793594788383,0.0,12891.74917694588,16.3,0.72,0.0,0.0,5.0
103,0,train_0358,12226.089769208178,10698.361969694364,119.83619696943643,0.0,12345.925966177614,16.42,0.74,0.0,0.0,5.0
104,0,train_0064,12576.27326738221,10849.248294414516,134.92482944145158,0.0,12711.198096823662,16.44,0.68,0.0,0.0,5.0
105,0,train_0035,13198.198082141393,10754.746281844622,125.4746281844622,0.0,13323.672710325854,16.7,0.68,0.0,0.0,5.0
106,0,train_0396,12303.318802190734,10953.110224443266,145.3110224443266,0.0,12448.62982463506,12.72,0.6,0.0,0.0,5.0
107,0,train_0232,12155.469459422962,10707.229788888999,120.72297888889989,0.0,12276.192438311862,16.78,0.78,0.0,0.0,5.0
108,0,train_0358,12498.236644519382,10339.09189131345,83.90918913134502,0.0,12582.145833650728,16.9,0.62,0.0,0.0,5.0
109,0,train_0193,12638.273041529612,10305.63800706546,80.56380070654596,0.0,12718.836842236158,13.36,0.8,0.0,0.0,5.0
110,0,train_0135,12440.439143177686,10387.344121465812,88.73441214658123,0.0,12529.173555324267,17.02,0.68,0.0,0.0,5.0
111,0,train_0090,12225.326399538899,10549.320621115055,104.93206211150556,0.0,12330.258461650405,14.98,0.54,0.0,0.0,5.0
112,0,train_0228,12257.214288751868,10136.782843848227,63.67828438482266,0.0,12320.89257313669,14.48,0.64,0.0,0.0,5.0
113,0,train_0489,12064.325866413521,10227.61513410103,72.761513410103,0.0,12137.087379823624,15.38,0.62,0.0,0.0,5.0
114,0,train_0240,13022.707594116768,10798.126281041232,129.81262810412318,0.0,13152.52022222089,15.2,0.54,0.0,0.0,5.0
115,0,train_0227,12641.388172821884,10510.125620000857,101.01256200008575,0.0,12742.40073482197,17.54,0.66,0.0,0.0,5.0
116,0,train_0345,12289.699031833763,10439.62463387843,93.96246338784294,0.0,12383.661495221606,14.8,0.66,0.0,0.0,5.0
117,0,train_0587,12425.275791947082,10188.27315582159,68.82731558215892,0.0,12494.103107529241,15.8,0.62,0.0,0.0,5.0
118,0,train_0235,12710.68925122194,10333.505992630988,83.35059926309879,0.0,12794.039850485038,16.12,0.7,0.0,0.0,5.0
119,0,train_0353,12190.409084613579,10355.445898201195,85.54458982011948,0.0,12275.953674433698,15.84,0.72,0.0,0.0,5.0
120,0,train_0263,12165.881774383464,10020.440288707341,52.04402887073411,0.0,12217.925803254198,15.74,0.68,0.0,0.0,5.0
121,0,train_0363,12258.616232803693,10717.32257244361,121.73225724436107,0.0,12380.348490048054,16.82,0.74,0.0,0.0,5.0
122,0,train_0267,12346.421539080427,10293.643050502129,79.3643050502129,0.0,12425.78584413064,15.76,0.6,0.0,0.0,5.0
123,0,train_0382,12344.067401685968,10670.991219039766,117.09912190397664,0.0,12461.166523589945,14.92,0.68,0.0,0.0,5.0
124,0,train_0328,12526.011523653106,10559.234826531278,105.92348265312776,0.0,12631.935006306234,14.34,0.64,0.0,0.0,5.0
125,0,train_0405,12771.312899304317,10935.049477152746,143.50494771527465,0.0,12914.817847019593,17.12,0.6,0.0,0.0,5.0
126,0,train_0574,12434.930500865506,10442.66491384693,94.26649138469293,0.0,12529.1969922502,15.12,0.7,0.0,0.0,5.0
127,0,train_0090,12481.567938997741,10233.24910258395,73.324910258395,0.0,12554.892849256135,14.38,0.64,0.0,0.0,5.0
128,0,train_0336,12422.79156552824,10327.120537108787,82.71205371087872,0.0,12505.503619239118,15.18,0.7,0.0,0.0,5.0
129,0,train_0264,12008.798137055655,10394.490249002767,89.44902490027671,0.0,12098.247161955933,16.0,0.7,0.0,0.0,5.0
130,0,train_0214,11938.093266681128,10037.942662414442,53.79426624144417,0.0,11991.887532922572,15.68,0.7,0.0,0.0,5.0
131,0,train_0143,12567.501914634791,10767.617840270848,126.76178402708484,0.0,12694.263698661876,14.54,0.68,0.0,0.0,5.0
132,0,train_0031,12155.042204049569,10471.905595584183,97.19055955841833,0.0,12252.232763607986,16.2,0.66,0.0,0.0,5.0
133,0,train_0241,12452.031543200876,10231.242457119206,73.1242457119206,0.0,12525.155788912796,15.48,0.7,0.0,0.0,5.0
134,0,train_0495,12457.262263219218,10592.81414047271,109.28141404727103,0.0,12566.543677266489,17.62,0.48,0.0,0.0,5.0
135,0,train_0058,11867.959025813336,10079.539316392427,57.95393163924273,0.0,11925.912957452578,14.18,0.64,0.0,0.0,5.0
136,0,train_0243,12322.341705111692,10733.312082892131,123.33120828921311,0.0,12445.672913400906,16.66,0.62,0.0,0.0,5.0
137,0,train_0580,12604.363010385616,10752.480616393063,125.24806163930626,0.0,12729.611072024922,15.98,0.76,0.0,0.0,5.0
138,0,train_0570,12088.343847544626,10280.515854028414,78.05158540284138,0.0,12166.395432947467,15.38,0.68,0.0,0.0,5.0
139,0,train_0129,13143.647014655593,10459.017510648177,95.90175106481766,0.0,13239.54876572041,14.7,0.7,0.0,0.0,5.0
140,0,train_0004,12610.65549728497,10457.501113238442,95.75011132384425,0.0,12706.405608608815,18.46,0.54,0.0,0.0,5.0
141,0,train_0403,12692.945036108185,10812.597270216878,131.25972702168784,0.0,12824.204763129874,14.16,0.66,0.0,0.0,5.0
142,0,train_0008,12269.425166276927,10615.42030433979,111.54203043397902,0.0,12380.967196710906,14.42,0.62,0.0,0.0,5.0
143,0,train_0180,12722.745903899195,10489.945469552937,98.99454695529367,0.0,12821.740450854488,17.78,0.68,0.0,0.0,5.0
144,0,train_0298,12056.329294227566,9969.992639014314,46.99926390143137,0.0,12103.328558128997,15.08,0.74,0.0,0.0,5.0
145,0,train_0524,11793.277451359852,10171.61101812468,67.16110181246805,0.0,11860.43855317232,15.14,0.78,0.0,0.0,5.0
146,0,train_0055,13038.075739638205,9949.983372071862,44.99833720718616,0.0,13083.07407684539,14.98,0.78,0.0,0.0,5.0
147,0,train_0397,12102.719823185504,10272.497029872196,77.24970298721965,0.0,12179.969526172723,17.06,0.56,0.0,0.0,5.0
148,0,train_0319,12492.844050053234,10685.207254141784,118.52072541417839,0.0,12611.364775467413,15.44,0.58,0.0,0.0,5.0
149,0,train_0078,12331.651358235202,10328.184843281564,82.81848432815642,0.0,12414.469842563358,14.4,0.64,0.0,0.0,5.0
150,0,train_0507,12461.285472542522,10354.44982363571,85.44498236357104,0.0,12546.730454906094,15.66,0.6,0.0,0.0,5.0
151,0,train_0507,12541.699678859499,10590.18141553082,109.01814155308203,0.0,12650.717820412581,16.34,0.68,0.0,0.0,5.0
152,0,train_0289,12647.422681222037,10858.810658100927,135.8810658100927,0.0,12783.303747032129,17.4,0.82,0.0,0.0,5.0
153,0,train_0566,12018.731884949608,10363.040182052639,86.30401820526386,0.0,12105.035903154872,15.28,0.56,0.0,0.0,5.0
154,0,train_0364,12456.195091511101,10340.219335361511,84.02193353615112,0.0,12540.217025047252,17.84,0.56,0.0,0.0,5.0
155,0,train_0542,12520.38003046151,10031.832966123937,53.18329661239368,0.0,12573.563327073904,16.5,0.68,0.0,0.0,5.0
156,0,train_0576,12574.940617253718,10218.49518724046,71.84951872404599,0.0,12646.790135977764,14.94,0.68,0.0,0.0,5.0
157,0,train_0341,12689.33262374622,10842.722841280232,134.27228412802324,0.0,12823.604907874244,16.8,0.56,0.0,0.0,5.0
158,0,train_0168,12733.79378734087,10515.638346963293,101.5638346963293,0.0,12835.3576220372,17.6,0.64,0.0,0.0,5.0
159,0,train_0087,12592.229883873108,10677.026316974807,117.70263169748068,0.0,12709.932515570588,14.8,0.6,0.0,0.0,5.0
160,0,train_0337,12047.259672090304,10099.56576830006,59.95657683000609,0.0,12107.21624892031,16.78,0.6,0.0,0.0,5.0
161,0,train_0115,12519.241633899625,10861.443823098725,136.14438230987253,0.0,12655.386016209497,15.8,0.6,0.0,0.0,5.0
162,0,train_0450,12089.177063030598,10583.130379970371,108.3130379970371,0.0,12197.490101027635,15.5,0.62,0.0,0.0,5.0
163,0,train_0556,12411.6091228683,10530.543137577572,103.05431375775716,0.0,12514.663436626057,13.26,0.64,0.0,0.0,5.0
164,0,train_0147,12475.258686550409,10660.110226408367,116.01102264083676,0.0,12591.269709191245,16.94,0.74,0.0,0.0,5.0
165,0,train_0331,12366.482318371407,10439.296653884881,93.92966538848815,0.0,12460.411983759896,15.88,0.76,0.0,0.0,5.0
166,0,train_0029,12276.33207615972,10376.282963397778,87.62829633977782,0.0,12363.960372499498,16.9,0.68,0.0,0.0,5.0
167,0,train_0108,12258.576540936132,10416.732441660342,91.67324416603424,0.0,12350.249785102165,18.72,0.72,0.0,0.0,5.0
168,0,train_0226,12169.887945452916,9921.36025610532,42.136025610531945,0.0,12212.023971063449,15.28,0.64,0.0,0.0,5.0
169,0,train_0530,12631.03732254772,10773.529356973946,127.35293569739461,0.0,12758.390258245114,15.5,0.64,0.0,0.0,5.0
170,0,train_0581,12382.604102849855,10590.669463096503,109.0669463096503,0.0,12491.671049159506,16.06,0.52,0.0,0.0,5.0
171,0,train_0384,12135.507334392401,10166.980811872307,66.69808118723067,0.0,12202.205415579632,15.26,0.66,0.0,0.0,5.0
172,0,train_0350,11994.653975618729,10336.168180468996,83.61681804689961,0.0,12078.270793665628,17.92,0.74,0.0,0.0,5.0
173,0,train_0341,12683.731092116672,10757.696502499271,125.76965024992715,0.0,12809.5007423666,16.8,0.7,0.0,0.0,5.0
174,0,train_0036,12142.35927378417,10682.18496276516,118.21849627651609,0.0,12260.577770060687,16.18,0.64,0.0,0.0,5.0
175,0,train_0225,12237.009076663635,10697.05188734689,119.705188734689,0.0,12356.714265398325,17.7,0.62,0.0,0.0,5.0
176,0,train_0589,12245.045749613411,9956.51016778248,45.65101677824805,0.0,12290.696766391658,15.48,0.6,0.0,0.0,5.0
177,0,train_0246,12231.380300069273,10680.134484131477,118.01344841314767,0.0,12349.39374848242,16.7,0.62,0.0,0.0,5.0
178,0,train_0127,12426.32630723828,10440.595268663526,94.05952686635266,0.0,12520.385834104633,15.36,0.72,0.0,0.0,5.0
179,0,train_0143,12630.886277341124,10581.728851994962,108.17288519949616,0.0,12739.05916254062,15.24,0.68,0.0,0.0,5.0
180,0,train_0428,12717.247114481284,10557.640936002877,105.76409360028775,0.0,12823.011208081572,17.68,0.58,0.0,0.0,5.0
181,0,train_0022,12110.321391935264,10764.73251177875,126.47325117787496,0.0,12236.794643113139,16.56,0.68,0.0,0.0,5.0
182,0,train_0581,12165.768087004617,10418.878612042521,91.88786120425212,0.0,12257.655948208869,16.82,0.6,0.0,0.0,5.0
183,0,train_0525,12217.575506889556,10405.757510982687,90.57575109826867,0.0,12308.151257987825,15.44,0.7,0.0,0.0,5.0
184,0,train_0340,12425.32485092499,10778.5256655525,127.85256655525009,0.0,12553.17741748024,18.0,0.74,0.0,0.0,5.0
185,0,train_0280,12513.628686370965,10319.91402960146,81.99140296014593,0.0,12595.62008933111,15.84,0.62,0.0,0.0,5.0
186,0,train_0456,12366.15940429267,10524.677037510079,102.46770375100787,0.0,12468.627108043678,16.26,0.54,0.0,0.0,5.0
187,0,train_0328,12384.011948515417,10762.39077462474,126.23907746247406,0.0,12510.251025977892,16.48,0.68,0.0,0.0,5.0
188,0,train_0286,13023.375625700926,10339.89382901034,83.98938290103398,0.0,13107.36500860196,15.2,0.72,0.0,0.0,5.0
189,0,train_0193,12338.055725053482,10944.973555326285,144.49735553262855,0.0,12482.55308058611,16.14,0.46,0.0,0.0,5.0
190,0,train_0268,12684.361150382565,10392.53874386432,89.25387438643193,0.0,12773.615024768997,15.82,0.8,0.0,0.0,5.0
191,0,train_0450,12127.157589700573,10318.427796063053,81.84277960630534,0.0,12209.00036930688,14.7,0.62,0.0,0.0,5.0
192,1,train_0033,12598.996548279963,10642.42109598434,114.24210959843404,0.0,12713.238657878397,16.84,0.64,0.0,0.0,5.0
193,1,train_0015,12235.986647509908,10330.648164584394,83.06481645843942,0.0,12319.051463968348,14.98,0.66,0.0,0.0,5.0
194,1,train_0432,12434.1398929032,10206.960267835828,70.69602678358278,0.0,12504.835919686782,14.7,0.72,0.0,0.0,5.0
195,1,train_0223,12231.09132855764,10255.22521840411,75.52252184041099,0.0,12306.613850398051,14.52,0.64,0.0,0.0,5.0
196,1,train_0482,11743.292924330686,10235.614246941572,73.56142469415718,0.0,11816.854349024843,13.74,0.68,0.0,0.0,5.0
197,1,train_0018,12370.038817743669,10625.802409949336,112.5802409949336,0.0,12482.619058738603,15.24,0.68,0.0,0.0,5.0
198,1,train_0544,12960.360492684327,10872.162896424012,137.21628964240116,0.0,13097.576782326729,15.16,0.64,0.0,0.0,5.0
199,1,train_0073,12451.74171445081,10169.881214432742,66.98812144327421,0.0,12518.729835894084,15.68,0.66,0.0,0.0,5.0
200,1,train_0249,12403.971862571405,10604.506135730977,110.4506135730977,0.0,12514.422476144502,16.08,0.74,0.0,0.0,5.0
201,1,train_0580,13104.74263720566,10516.226297113277,101.62262971132769,0.0,13206.365266916988,16.36,0.66,0.0,0.0,5.0
202,1,train_0065,12692.870954132675,10285.662313371857,78.56623133718568,0.0,12771.43718546986,12.96,0.62,0.0,0.0,5.0
203,1,train_0394,12622.14897017768,10716.277403480022,121.62774034800223,0.0,12743.776710525683,15.36,0.7,0.0,0.0,5.0
204,1,train_0436,12686.104867401682,10719.142889212197,121.91428892121968,0.0,12808.019156322902,14.38,0.66,0.0,0.0,5.0
205,1,train_0256,12303.799977183047,10566.047435343171,106.6047435343171,0.0,12410.404720717364,16.28,0.52,0.0,0.0,5.0
206,1,train_0047,12212.58576512236,10292.555882747043,79.25558827470432,0.0,12291.841353397063,14.36,0.72,0.0,0.0,5.0
207,1,train_0314,12475.374218249788,10243.820184853084,74.38201848530844,0.0,12549.756236735097,16.92,0.64,0.0,0.0,5.0
208,1,train_0260,12321.419394537828,10314.654812417573,81.46548124175735,0.0,12402.884875779586,16.5,0.72,0.0,0.0,5.0
209,1,train_0523,12516.733981113934,9882.029841079322,38.20298410793221,0.0,12554.936965221867,17.16,0.8,0.0,0.0,5.0
210,1,train_0409,12590.939008905756,11112.14530217605,161.214530217605,0.0,12752.153539123361,17.82,0.56,0.0,0.0,5.0
211,1,train_0206,12694.16987099508,11206.21319143331,170.62131914333096,0.0,12864.79119013841,14.5,0.62,0.0,0.0,5.0
