episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations
233,11,train_0486,12410.5458984375,10708.755859375,120.8755859375,0.0,12531.421484375,15.2,0.7,0.0,0.0
234,11,train_0386,12770.8671875,10178.427734375,67.8427734375,0.0,12838.7099609375,14.9,0.68,0.0,0.0
235,11,train_0082,12637.697265625,10598.2451171875,109.82451171875,0.0,12747.52177734375,16.76,0.68,0.0,0.0
236,11,train_0508,12506.8056640625,10782.138671875,128.2138671875,0.0,12635.01953125,15.7,0.7,0.0,0.0
237,11,train_0251,11783.2265625,10975.458984375,147.5458984375,0.0,11930.7724609375,14.94,0.72,0.0,0.0
238,11,train_0508,12606.65234375,10693.083984375,119.3083984375,0.0,12725.9607421875,15.14,0.62,0.0,0.0
239,11,train_0489,11829.87109375,10412.634765625,91.2634765625,0.0,11921.1345703125,16.62,0.54,0.0,0.0
240,12,train_0582,12511.17578125,10524.025390625,102.40253906250001,0.0,12613.5783203125,15.84,0.7,0.0,0.0
241,12,train_0008,12460.9208984375,10425.953125,92.5953125,0.0,12553.5162109375,14.14,0.6,0.0,0.0
242,12,train_0519,12394.689453125,10758.42578125,125.842578125,0.0,12520.53203125,17.38,0.74,0.0,0.0
243,12,train_0377,12320.626953125,10376.8994140625,87.68994140625,0.0,12408.31689453125,16.34,0.84,0.0,0.0
244,12,train_0291,12513.541015625,10656.576171875,115.65761718750001,0.0,12629.1986328125,14.62,0.66,0.0,0.0
245,12,train_0475,12345.091796875,10074.0810546875,57.40810546875,0.0,12402.49990234375,15.36,0.68,0.0,0.0
246,12,train_0571,12354.515625,10450.603515625,95.0603515625,0.0,12449.5759765625,15.28,0.74,0.0,0.0
247,12,train_0307,12352.576171875,10249.19921875,74.919921875,0.0,12427.49609375,16.28,0.66,0.0,0.0
248,12,train_0052,12450.767578125,10942.744140625,144.2744140625,0.0,12595.0419921875,15.1,0.8,0.0,0.0
249,12,train_0435,12248.962890625,10196.25390625,69.62539062500001,0.0,12318.58828125,15.6,0.66,0.0,0.0
250,12,train_0138,12160.234375,10543.224609375,104.32246093750001,0.0,12264.5568359375,16.8,0.58,0.0,0.0
251,12,train_0135,12124.369140625,10526.0087890625,102.60087890625,0.0,12226.97001953125,17.12,0.56,0.0,0.0
252,12,train_0115,12324.9541015625,10792.146484375,129.21464843750002,0.0,12454.16875,15.78,0.68,0.0,0.0
253,12,train_0119,12357.7021484375,10299.806640625,79.98066406250001,0.0,12437.6828125,17.14,0.62,0.0,0.0
254,12,train_0545,12065.830078125,10582.0322265625,108.20322265625,0.0,12174.03330078125,18.16,0.64,0.0,0.0
255,12,train_0217,12236.443359375,10788.2490234375,128.82490234375,0.0,12365.26826171875,17.62,0.7,0.0,0.0
256,13,train_0063,12581.8876953125,10542.9208984375,104.29208984375,0.0,12686.17978515625,15.24,0.52,0.0,0.0
257,13,train_0107,12442.763671875,10548.904296875,104.8904296875,0.0,12547.6541015625,15.98,0.72,0.0,0.0
258,13,train_0236,12163.880859375,10344.51953125,84.451953125,0.0,12248.3328125,19.56,0.56,0.0,0.0
259,13,train_0207,11893.44140625,10448.7021484375,94.87021484375,0.0,11988.31162109375,15.4,0.64,0.0,0.0
260,13,train_0186,12501.279296875,10504.837890625,100.48378906250001,0.0,12601.7630859375,14.8,0.72,0.0,0.0
261,13,train_0568,12598.564453125,10916.6943359375,141.66943359375,0.0,12740.23388671875,16.14,0.6,0.0,0.0
262,13,train_0519,12313.7626953125,11008.318359375,150.83183593750002,0.0,12464.59453125,15.96,0.52,0.0,0.0
263,13,train_0343,12793.580078125,11215.91796875,171.591796875,0.0,12965.171875,16.56,0.6,0.0,0.0
264,13,train_0591,12476.53125,10532.7265625,103.27265625000001,0.0,12579.80390625,18.22,0.72,0.0,0.0
265,13,train_0204,12409.482421875,11039.189453125,153.9189453125,0.0,12563.4013671875,15.96,0.7,0.0,0.0
266,13,train_0082,12527.521484375,10507.6708984375,100.76708984375,0.0,12628.28857421875,17.18,0.68,0.0,0.0
267,13,train_0162,11851.2275390625,10183.21875,68.321875,0.0,11919.5494140625,15.94,0.76,0.0,0.0
268,13,train_0053,12175.205078125,10537.60546875,103.760546875,0.0,12278.965625,17.16,0.6,0.0,0.0
269,13,train_0571,12197.7490234375,10482.958984375,98.2958984375,0.0,12296.044921875,14.94,0.58,0.0,0.0
270,13,train_0131,12806.021484375,10862.734375,136.2734375,0.0,12942.294921875,16.96,0.6,0.0,0.0
271,13,train_0266,12218.041015625,10826.275390625,132.6275390625,0.0,12350.6685546875,15.66,0.62,0.0,0.0
272,14,train_0121,11999.330078125,10560.822265625,106.08222656250001,0.0,12105.4123046875,15.38,0.72,0.0,0.0
273,14,train_0588,12252.1630859375,10399.53125,89.953125,0.0,12342.1162109375,16.88,0.66,0.0,0.0
274,14,train_0094,11934.8193359375,9977.986328125,47.7986328125,0.0,11982.61796875,16.4,0.68,0.0,0.0
275,14,train_0309,12517.5048828125,10459.349609375,95.93496093750001,0.0,12613.43984375,13.3,0.66,0.0,0.0
276,14,train_0570,12043.0859375,10439.30078125,93.93007812500001,0.0,12137.016015625,14.96,0.66,0.0,0.0
277,14,train_0312,12209.84375,10420.0673828125,92.00673828125001,0.0,12301.85048828125,16.94,0.72,0.0,0.0
278,14,train_0539,11893.927734375,10511.212890625,101.12128906250001,0.0,11995.0490234375,13.72,0.6,0.0,0.0
279,14,train_0537,12143.90234375,10065.2509765625,56.525097656250004,0.0,12200.42744140625,15.86,0.82,0.0,0.0
280,14,train_0460,12168.27734375,10577.650390625,107.76503906250001,0.0,12276.0423828125,14.54,0.76,0.0,0.0
281,14,train_0445,12972.005859375,10961.650390625,146.1650390625,0.0,13118.1708984375,18.5,0.6,0.0,0.0
282,14,train_0345,12239.4462890625,10351.126953125,85.11269531250001,0.0,12324.558984375,15.62,0.64,0.0,0.0
283,14,train_0348,12262.279296875,10717.05078125,121.705078125,0.0,12383.984375,15.9,0.68,0.0,0.0
284,14,train_0498,12666.9150390625,10606.3916015625,110.63916015625,0.0,12777.55419921875,15.46,0.54,0.0,0.0
285,14,train_0255,11969.4462890625,10118.03515625,61.803515625,0.0,12031.2498046875,15.44,0.62,0.0,0.0
286,14,train_0567,12781.783203125,11428.619140625,192.8619140625,0.0,12974.6451171875,17.3,0.68,0.0,0.0
287,14,train_0526,12234.634765625,10583.8515625,108.38515625000001,0.0,12343.019921875,16.58,0.68,0.0,0.0
288,14,train_0224,12384.4091796875,10415.236328125,91.52363281250001,0.0,12475.9328125,13.5,0.52,0.0,0.0
289,14,train_0246,12273.6494140625,10557.98046875,105.79804687500001,0.0,12379.4474609375,14.98,0.6,0.0,0.0
290,14,train_0428,12426.068359375,10846.185546875,134.6185546875,0.0,12560.6869140625,16.24,0.78,0.0,0.0
291,14,train_0553,11764.37890625,10076.791015625,57.6791015625,0.0,11822.0580078125,15.94,0.7,0.0,0.0
292,14,train_0057,11875.22265625,10214.40234375,71.440234375,0.0,11946.662890625,15.22,0.66,0.0,0.0
293,14,train_0041,12307.900390625,10202.44921875,70.244921875,0.0,12378.1453125,14.96,0.7,0.0,0.0
294,14,train_0148,12144.1357421875,10686.7568359375,118.67568359375001,0.0,12262.81142578125,17.96,0.7,0.0,0.0
295,14,train_0257,12304.7841796875,10751.255859375,125.1255859375,0.0,12429.909765625,15.72,0.56,0.0,0.0
296,14,train_0097,12144.1962890625,10276.8916015625,77.68916015625001,0.0,12221.88544921875,18.64,0.7,0.0,0.0
297,14,train_0311,12239.89453125,10637.845703125,113.78457031250001,0.0,12353.6791015625,17.38,0.66,0.0,0.0
298,14,train_0324,12398.4072265625,10461.1328125,96.11328125,0.0,12494.5205078125,15.0,0.7,0.0,0.0
299,14,train_0570,11997.404296875,10493.435546875,99.3435546875,0.0,12096.7478515625,14.92,0.58,0.0,0.0
300,14,train_0447,12432.0224609375,10383.123046875,88.3123046875,0.0,12520.334765625,15.78,0.66,0.0,0.0
301,14,train_0150,12235.0390625,10540.3349609375,104.03349609375,0.0,12339.07255859375,17.2,0.64,0.0,0.0
302,14,train_0471,12566.7841796875,10347.0390625,84.70390625,0.0,12651.4880859375,15.8,0.64,0.0,0.0
303,14,train_0483,12672.75390625,10762.556640625,126.2556640625,0.0,12799.0095703125,15.4,0.62,0.0,0.0
304,15,train_0407,12555.6376953125,10622.2939453125,112.22939453125001,0.0,12667.86708984375,15.6,0.56,0.0,0.0
305,15,train_0405,12232.74609375,10624.5205078125,112.45205078125001,0.0,12345.19814453125,15.14,0.66,0.0,0.0
306,15,train_0186,12347.2578125,10543.1083984375,104.31083984375,0.0,12451.56865234375,14.34,0.66,0.0,0.0
307,15,train_0430,12115.51953125,10374.9921875,87.49921875000001,0.0,12203.01875,14.86,0.62,0.0,0.0
308,15,train_0080,12326.076171875,11037.728515625,153.77285156250002,0.0,12479.8490234375,13.4,0.54,0.0,0.0
309,15,train_0377,12139.541015625,10639.5546875,113.95546875000001,0.0,12253.496484375,15.58,0.7,0.0,0.0
310,15,train_0552,12294.240234375,10396.236328125,89.6236328125,0.0,12383.8638671875,14.62,0.52,0.0,0.0
311,15,train_0582,12222.451171875,10788.3505859375,128.83505859375,0.0,12351.28623046875,15.34,0.72,0.0,0.0
312,15,train_0178,12282.68359375,10189.556640625,68.9556640625,0.0,12351.6392578125,15.16,0.62,0.0,0.0
313,15,train_0199,12693.4453125,10574.453125,107.4453125,0.0,12800.890625,16.72,0.62,0.0,0.0
314,15,train_0371,12242.0029296875,10357.9990234375,85.79990234375,0.0,12327.80283203125,14.48,0.62,0.0,0.0
315,15,train_0238,12426.3154296875,10064.986328125,56.498632812500006,0.0,12482.8140625,16.28,0.68,0.0,0.0
316,15,train_0438,12322.29296875,10263.7509765625,76.37509765625,0.0,12398.66806640625,16.5,0.68,0.0,0.0
317,15,train_0121,12283.783203125,10279.833984375,77.9833984375,0.0,12361.7666015625,15.28,0.64,0.0,0.0
318,15,train_0101,12338.6435546875,10372.39453125,87.23945312500001,0.0,12425.8830078125,17.38,0.7,0.0,0.0
319,15,train_0030,12224.375,10450.6552734375,95.06552734375,0.0,12319.44052734375,17.4,0.64,0.0,0.0
320,16,train_0281,12851.703125,10478.51953125,97.85195312500001,0.0,12949.555078125,15.48,0.7,0.0,0.0
321,16,train_0127,12530.125,10341.408203125,84.14082031250001,0.0,12614.2658203125,14.84,0.5,0.0,0.0
322,16,train_0179,12173.06640625,10056.2451171875,55.62451171875,0.0,12228.69091796875,14.64,0.58,0.0,0.0
323,16,train_0549,12383.994140625,10437.2958984375,93.72958984375,0.0,12477.72373046875,15.16,0.62,0.0,0.0
324,16,train_0488,12275.064453125,10584.15625,108.415625,0.0,12383.480078125,14.64,0.62,0.0,0.0
325,16,train_0504,12240.6591796875,10472.193359375,97.2193359375,0.0,12337.878515625,15.14,0.66,0.0,0.0
326,16,train_0355,12409.4404296875,10299.708984375,79.97089843750001,0.0,12489.411328125,16.52,0.68,0.0,0.0
327,16,train_0067,11982.791015625,10028.8251953125,52.882519531250004,0.0,12035.67353515625,17.02,0.74,0.0,0.0
328,16,train_0448,12139.77734375,10423.935546875,92.3935546875,0.0,12232.1708984375,16.14,0.64,0.0,0.0
329,16,train_0362,11870.126953125,10595.4091796875,109.54091796875001,0.0,11979.66787109375,16.06,0.64,0.0,0.0
330,16,train_0545,12189.228515625,10309.822265625,80.9822265625,0.0,12270.2107421875,19.72,0.64,0.0,0.0
331,16,train_0287,12307.486328125,10767.548828125,126.7548828125,0.0,12434.2412109375,16.5,0.64,0.0,0.0
332,16,train_0103,11965.7421875,10170.6650390625,67.06650390625,0.0,12032.80869140625,16.26,0.62,0.0,0.0
333,16,train_0356,12528.7109375,10620.275390625,112.02753906250001,0.0,12640.7384765625,16.32,0.7,0.0,0.0
334,16,train_0273,12419.544921875,10638.3984375,113.83984375,0.0,12533.384765625,17.84,0.6,0.0,0.0
335,16,train_0395,12102.921875,10276.484375,77.6484375,0.0,12180.5703125,15.64,0.68,0.0,0.0
336,17,train_0225,12459.806640625,10305.66015625,80.566015625,0.0,12540.37265625,17.26,0.7,0.0,0.0
337,17,train_0183,12342.08984375,10677.3212890625,117.73212890625001,0.0,12459.82197265625,13.92,0.7,0.0,0.0
338,17,train_0075,12495.01171875,10849.8046875,134.98046875,0.0,12629.9921875,17.24,0.78,0.0,0.0
339,17,train_0576,12203.798828125,10260.0224609375,76.00224609375,0.0,12279.80107421875,14.68,0.5,0.0,0.0
340,17,train_0453,12255.8486328125,10482.900390625,98.2900390625,0.0,12354.138671875,17.88,0.66,0.0,0.0
341,17,train_0279,12345.443359375,10363.5244140625,86.35244140625001,0.0,12431.79580078125,16.54,0.56,0.0,0.0
342,17,train_0140,12218.50390625,10922.341796875,142.23417968750002,0.0,12360.7380859375,15.78,0.52,0.0,0.0
343,17,train_0376,12121.69921875,10459.556640625,95.9556640625,0.0,12217.6548828125,16.02,0.54,0.0,0.0
344,17,train_0247,12395.38671875,10837.83203125,133.783203125,0.0,12529.169921875,15.88,0.66,0.0,0.0
345,17,train_0381,11743.6494140625,10612.19140625,111.21914062500001,0.0,11854.8685546875,15.1,0.72,0.0,0.0
346,17,train_0054,12309.0244140625,10449.966796875,94.9966796875,0.0,12404.02109375,16.38,0.62,0.0,0.0
347,17,train_0110,12123.759765625,10679.373046875,117.9373046875,0.0,12241.6970703125,18.32,0.62,0.0,0.0
348,17,train_0440,12339.423828125,10795.9853515625,129.59853515625,0.0,12469.02236328125,15.22,0.64,0.0,0.0
349,17,train_0037,12624.517578125,11068.900390625,156.89003906250002,0.0,12781.4076171875,17.04,0.7,0.0,0.0
350,17,train_0406,12495.5654296875,9966.974609375,46.697460937500004,0.0,12542.262890625,16.86,0.46,0.0,0.0
351,17,train_0246,12078.50390625,10497.94140625,99.79414062500001,0.0,12178.298046875,15.24,0.64,0.0,0.0
352,17,train_0001,12166.64453125,10544.45703125,104.44570312500001,0.0,12271.090234375,13.2,0.68,0.0,0.0
353,17,train_0458,12359.955078125,11068.06640625,156.806640625,0.0,12516.76171875,15.86,0.6,0.0,0.0
354,17,train_0419,12057.484375,10646.658203125,114.6658203125,0.0,12172.1501953125,16.36,0.72,0.0,0.0
355,17,train_0489,12062.921875,10197.337890625,69.73378906250001,0.0,12132.6556640625,17.86,0.56,0.0,0.0
356,17,train_0537,12139.40625,10444.3359375,94.43359375,0.0,12233.83984375,18.02,0.6,0.0,0.0
357,17,train_0437,11373.03125,9817.4140625,31.74140625,0.0,11404.77265625,15.1,0.68,0.0,0.0
358,17,train_0504,12095.58984375,10615.7041015625,111.57041015625,0.0,12207.16025390625,15.32,0.74,0.0,0.0
359,17,train_0067,12188.2470703125,9969.62890625,46.962890625,0.0,12235.2099609375,17.32,0.64,0.0,0.0
360,17,train_0551,12126.4638671875,10460.419921875,96.0419921875,0.0,12222.505859375,16.4,0.7,0.0,0.0
361,17,train_0548,12379.79296875,10921.001953125,142.1001953125,0.0,12521.8931640625,17.06,0.54,0.0,0.0
362,17,train_0416,11889.7197265625,10555.9140625,105.59140625,0.0,11995.3111328125,15.6,0.72,0.0,0.0
363,17,train_0481,11838.9736328125,10293.888671875,79.38886718750001,0.0,11918.3625,16.98,0.58,0.0,0.0
364,17,train_0444,12331.279296875,10479.69140625,97.96914062500001,0.0,12429.2484375,17.64,0.66,0.0,0.0
365,17,train_0526,12359.13671875,10760.189453125,126.01894531250001,0.0,12485.1556640625,17.86,0.68,0.0,0.0
366,17,train_0533,11941.9453125,10081.544921875,58.154492187500004,0.0,12000.0998046875,16.6,0.58,0.0,0.0
367,17,train_0313,12555.4892578125,10586.517578125,108.65175781250001,0.0,12664.141015625,15.2,0.7,0.0,0.0
368,18,train_0489,12132.0634765625,10033.1884765625,53.31884765625,0.0,12185.38232421875,17.34,0.78,0.0,0.0
369,18,train_0549,12494.7939453125,10602.9892578125,110.29892578125,0.0,12605.09287109375,17.86,0.72,0.0,0.0
370,18,train_0178,12214.9921875,10174.734375,67.4734375,0.0,12282.465625,16.0,0.7,0.0,0.0
371,18,train_0027,12327.7109375,10251.4150390625,75.14150390625001,0.0,12402.85244140625,15.24,0.78,0.0,0.0
372,18,train_0102,12380.283203125,10197.587890625,69.7587890625,0.0,12450.0419921875,14.7,0.6,0.0,0.0
373,18,train_0018,12284.50390625,10512.5390625,101.25390625,0.0,12385.7578125,15.94,0.58,0.0,0.0
374,18,train_0260,12296.9375,10079.560546875,57.9560546875,0.0,12354.8935546875,15.82,0.72,0.0,0.0
375,18,train_0012,12717.6904296875,10570.55078125,107.05507812500001,0.0,12824.7455078125,14.74,0.68,0.0,0.0
376,18,train_0155,12384.03125,10608.54296875,110.854296875,0.0,12494.885546875,15.38,0.62,0.0,0.0
377,18,train_0151,12365.7958984375,10619.03125,111.903125,0.0,12477.6990234375,16.1,0.68,0.0,0.0
378,18,train_0424,12461.9091796875,10668.3173828125,116.83173828125001,0.0,12578.74091796875,18.46,0.64,0.0,0.0
379,18,train_0149,12513.96875,10622.87890625,112.287890625,0.0,12626.256640625,16.4,0.6,0.0,0.0
380,18,train_0569,12297.134765625,10123.275390625,62.3275390625,0.0,12359.4623046875,16.64,0.64,0.0,0.0
381,18,train_0112,12394.9765625,10299.37890625,79.93789062500001,0.0,12474.914453125,16.9,0.78,0.0,0.0
382,18,train_0583,12235.5986328125,10473.693359375,97.36933593750001,0.0,12332.96796875,15.28,0.64,0.0,0.0
383,18,train_0340,12468.28125,10139.5791015625,63.95791015625,0.0,12532.23916015625,18.5,0.68,0.0,0.0
384,19,train_0146,12329.4609375,10321.892578125,82.1892578125,0.0,12411.6501953125,15.5,0.66,0.0,0.0
385,19,train_0023,12218.115234375,10059.50390625,55.950390625000004,0.0,12274.065625,15.92,0.64,0.0,0.0
386,19,train_0183,12573.8671875,10429.572265625,92.95722656250001,0.0,12666.8244140625,14.78,0.54,0.0,0.0
387,19,train_0354,11941.322265625,9987.087890625,48.7087890625,0.0,11990.0310546875,16.98,0.66,0.0,0.0
388,19,train_0065,12370.41796875,10739.828125,123.98281250000001,0.0,12494.40078125,14.16,0.76,0.0,0.0
389,19,train_0099,11691.974609375,10477.1533203125,97.71533203125,0.0,11789.68994140625,17.96,0.58,0.0,0.0
390,19,train_0068,12566.921875,10276.705078125,77.6705078125,0.0,12644.5923828125,15.04,0.68,0.0,0.0
391,19,train_0406,12248.34765625,10613.484375,111.3484375,0.0,12359.69609375,18.02,0.7,0.0,0.0
392,19,train_0052,12570.1025390625,10704.12109375,120.412109375,0.0,12690.5146484375,13.82,0.72,0.0,0.0
393,19,train_0012,12888.634765625,10587.2109375,108.72109375000001,0.0,12997.355859375,17.04,0.74,0.0,0.0
394,19,train_0273,12680.248046875,10335.412109375,83.54121093750001,0.0,12763.7892578125,16.64,0.72,0.0,0.0
395,19,train_0186,12332.4560546875,10423.0771484375,92.30771484375,0.0,12424.76376953125,13.42,0.68,0.0,0.0
396,19,train_0342,12152.1103515625,10240.53515625,74.053515625,0.0,12226.1638671875,18.48,0.68,0.0,0.0
397,19,train_0563,12041.8662109375,10574.2802734375,107.42802734375,0.0,12149.29423828125,15.68,0.56,0.0,0.0
398,19,train_0514,12258.7646484375,10343.16015625,84.316015625,0.0,12343.0806640625,14.76,0.66,0.0,0.0
399,19,train_0323,12606.345703125,10619.509765625,111.9509765625,0.0,12718.2966796875,17.48,0.76,0.0,0.0
400,20,train_0385,12559.0703125,10876.0078125,137.60078125,0.0,12696.67109375,17.18,0.62,0.0,0.0
401,20,train_0486,12550.6484375,10639.375,113.9375,0.0,12664.5859375,15.04,0.64,0.0,0.0
402,20,train_0262,12330.5986328125,10565.203125,106.5203125,0.0,12437.1189453125,15.86,0.72,0.0,0.0
403,20,train_0394,12241.6650390625,10191.5390625,69.15390625,0.0,12310.8189453125,14.56,0.74,0.0,0.0
404,20,train_0129,12661.087890625,10757.71484375,125.771484375,0.0,12786.859375,13.94,0.58,0.0,0.0
405,20,train_0366,12217.482421875,10644.138671875,114.4138671875,0.0,12331.8962890625,15.54,0.66,0.0,0.0
406,20,train_0142,12834.0751953125,10786.1328125,128.61328125,0.0,12962.6884765625,14.78,0.7,0.0,0.0
407,20,train_0114,12260.76953125,10245.18359375,74.518359375,0.0,12335.287890625,16.08,0.7,0.0,0.0
408,20,train_0456,12019.1689453125,10504.1484375,100.41484375,0.0,12119.5837890625,14.4,0.68,0.0,0.0
409,20,train_0344,12233.38671875,10375.26953125,87.526953125,0.0,12320.913671875,15.8,0.7,0.0,0.0
410,20,train_0226,11866.7978515625,10186.4755859375,68.64755859375,0.0,11935.44541015625,14.92,0.8,0.0,0.0
411,20,train_0023,12191.912109375,10186.4296875,68.64296875000001,0.0,12260.555078125,15.1,0.74,0.0,0.0
412,20,train_0142,12479.580078125,10805.4921875,130.54921875,0.0,12610.129296875,15.12,0.7,0.0,0.0
413,20,train_0480,12906.998046875,10466.70703125,96.670703125,0.0,13003.66875,14.46,0.66,0.0,0.0
414,20,train_0280,12018.66015625,10717.322265625,121.7322265625,0.0,12140.3923828125,15.7,0.64,0.0,0.0
415,20,train_0576,12039.85546875,10520.3115234375,102.03115234375001,0.0,12141.88662109375,14.84,0.72,0.0,0.0
416,21,train_0540,12564.052734375,10486.021484375,98.6021484375,0.0,12662.6548828125,16.68,0.6,0.0,0.0
417,21,train_0512,12086.3173828125,10493.185546875,99.31855468750001,0.0,12185.6359375,15.76,0.58,0.0,0.0
418,21,train_0009,11969.1953125,10389.787109375,88.97871093750001,0.0,12058.1740234375,15.86,0.7,0.0,0.0
419,21,train_0030,12492.06640625,10328.53515625,82.853515625,0.0,12574.919921875,16.9,0.74,0.0,0.0
420,21,train_0347,12211.525390625,10637.7197265625,113.77197265625,0.0,12325.29736328125,16.6,0.74,0.0,0.0
421,21,train_0203,12376.1611328125,10806.853515625,130.68535156250002,0.0,12506.846484375,14.14,0.64,0.0,0.0
422,21,train_0505,12780.98828125,10343.642578125,84.3642578125,0.0,12865.3525390625,17.44,0.66,0.0,0.0
423,21,train_0190,12737.322265625,10873.8037109375,137.38037109375,0.0,12874.70263671875,17.66,0.72,0.0,0.0
424,21,train_0091,12220.7109375,10353.9130859375,85.39130859375001,0.0,12306.10224609375,15.24,0.56,0.0,0.0
425,21,train_0067,12083.7939453125,10114.083984375,61.408398437500004,0.0,12145.20234375,18.48,0.74,0.0,0.0
426,21,train_0180,12423.4541015625,10617.986328125,111.7986328125,0.0,12535.252734375,17.46,0.72,0.0,0.0
427,21,train_0375,12189.8583984375,10668.384765625,116.8384765625,0.0,12306.696875,14.3,0.66,0.0,0.0
428,21,train_0075,12118.009765625,10780.390625,128.0390625,0.0,12246.048828125,17.36,0.74,0.0,0.0
429,21,train_0478,12306.892578125,10445.109375,94.51093750000001,0.0,12401.403515625,16.66,0.6,0.0,0.0
430,21,train_0181,11445.5234375,9869.23046875,36.923046875000004,0.0,11482.446484375,17.12,0.72,0.0,0.0
431,21,train_0188,12168.560546875,10579.63671875,107.963671875,0.0,12276.52421875,15.24,0.74,0.0,0.0
432,21,train_0397,12088.93359375,10427.5390625,92.75390625,0.0,12181.6875,15.34,0.66,0.0,0.0
433,21,train_0517,12172.978515625,11014.453125,151.4453125,0.0,12324.423828125,17.36,0.76,0.0,0.0
434,21,train_0261,12210.5126953125,10685.2373046875,118.52373046875,0.0,12329.03642578125,15.64,0.88,0.0,0.0
435,21,train_0478,12239.4873046875,10771.5859375,127.15859375000001,0.0,12366.6458984375,16.46,0.64,0.0,0.0
436,21,train_0182,12677.3544921875,10662.412109375,116.2412109375,0.0,12793.595703125,14.98,0.82,0.0,0.0
437,21,train_0077,12168.37890625,10190.6015625,69.06015625,0.0,12237.4390625,15.92,0.76,0.0,0.0
438,21,train_0497,12145.3466796875,10687.263671875,118.7263671875,0.0,12264.073046875,15.16,0.72,0.0,0.0
439,21,train_0460,12181.79296875,10554.4755859375,105.44755859375,0.0,12287.24052734375,13.08,0.82,0.0,0.0
440,21,train_0450,12154.05859375,10307.4765625,80.74765625,0.0,12234.80625,15.02,0.7,0.0,0.0
441,21,train_0529,12105.103515625,10592.595703125,109.2595703125,0.0,12214.3630859375,17.04,0.6,0.0,0.0
442,21,train_0298,11384.341796875,10276.21875,77.621875,0.0,11461.963671875,16.22,0.76,0.0,0.0
443,21,train_0118,12205.689453125,10680.767578125,118.0767578125,0.0,12323.7662109375,15.1,0.7,0.0,0.0
444,21,train_0351,12521.828125,10746.2294921875,124.62294921875001,0.0,12646.45107421875,16.24,0.76,0.0,0.0
445,21,train_0344,12218.90625,10394.5625,89.45625000000001,0.0,12308.3625,16.62,0.68,0.0,0.0
446,21,train_0231,12489.6259765625,10353.38671875,85.338671875,0.0,12574.9646484375,14.48,0.78,0.0,0.0
447,21,train_0383,11946.94140625,10432.1171875,93.21171875,0.0,12040.153125,16.2,0.68,0.0,0.0
448,22,train_0157,12145.44921875,10518.6904296875,101.86904296875001,0.0,12247.31826171875,14.92,0.72,0.0,0.0
449,22,train_0365,12478.21875,10899.11328125,139.911328125,0.0,12618.130078125,16.54,0.58,0.0,0.0
450,22,train_0476,12168.12890625,10554.50390625,105.45039062500001,0.0,12273.579296875,18.44,0.54,0.0,0.0
451,22,train_0057,11858.029296875,10247.0888671875,74.70888671875001,0.0,11932.73818359375,16.14,0.66,0.0,0.0
452,22,train_0272,12339.37890625,10474.541015625,97.4541015625,0.0,12436.8330078125,14.64,0.64,0.0,0.0
453,22,train_0396,12179.162109375,10327.4443359375,82.74443359375,0.0,12261.90654296875,14.12,0.58,0.0,0.0
454,22,train_0030,12118.80078125,10500.513671875,100.0513671875,0.0,12218.8521484375,16.52,0.62,0.0,0.0
455,22,train_0379,12695.68359375,11008.6884765625,150.86884765625,0.0,12846.55244140625,13.3,0.64,0.0,0.0
456,22,train_0547,12527.7783203125,10695.626953125,119.56269531250001,0.0,12647.341015625,15.26,0.66,0.0,0.0
457,22,train_0494,12187.140625,10682.765625,118.27656250000001,0.0,12305.4171875,17.28,0.66,0.0,0.0
458,22,train_0411,12752.65625,10622.4814453125,112.24814453125,0.0,12864.90439453125,16.94,0.76,0.0,0.0
459,22,train_0482,11700.416015625,10399.005859375,89.90058593750001,0.0,11790.3166015625,14.06,0.7,0.0,0.0
460,22,train_0217,12211.80859375,10980.099609375,148.0099609375,0.0,12359.8185546875,16.94,0.64,0.0,0.0
461,22,train_0196,12361.6005859375,10043.6669921875,54.36669921875,0.0,12415.96728515625,16.78,0.68,0.0,0.0
462,22,train_0050,12171.2216796875,10597.728515625,109.77285156250001,0.0,12280.99453125,15.98,0.66,0.0,0.0
463,22,train_0433,12547.939453125,10121.4990234375,62.14990234375,0.0,12610.08935546875,15.7,0.72,0.0,0.0
464,23,train_0188,12316.3828125,10671.046875,117.10468750000001,0.0,12433.4875,14.66,0.72,0.0,0.0
465,23,train_0520,11811.828125,10414.0234375,91.40234375,0.0,11903.23046875,17.14,0.68,0.0,0.0
466,23,train_0279,12129.552734375,10469.04296875,96.904296875,0.0,12226.45703125,14.9,0.62,0.0,0.0
467,23,train_0535,12017.38671875,10354.30859375,85.43085937500001,0.0,12102.817578125,14.82,0.68,0.0,0.0
468,23,train_0082,12452.81640625,10772.8828125,127.28828125000001,0.0,12580.1046875,16.44,0.56,0.0,0.0
469,23,train_0096,12417.958984375,10348.3515625,84.83515625000001,0.0,12502.794140625,16.6,0.64,0.0,0.0
470,23,train_0208,12407.068359375,10448.19921875,94.819921875,0.0,12501.88828125,15.24,0.6,0.0,0.0
471,23,train_0016,12146.275390625,10618.44921875,111.84492187500001,0.0,12258.1203125,16.84,0.66,0.0,0.0
472,23,train_0295,12245.4609375,10289.703125,78.9703125,0.0,12324.43125,16.72,0.64,0.0,0.0
