episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs
19,0,train_0258,12495.236048111405,10735.401325930912,123.54013259309123,0.0,12618.776180704495,14.8,0.72,0.0,0.0,5.0
20,0,train_0567,12793.998994017353,11499.115904538234,199.91159045382338,0.0,12993.910584471176,16.74,0.64,0.0,0.0,5.0
21,0,train_0034,12093.021374036554,10655.063478279248,115.50634782792477,0.0,12208.527721864479,15.34,0.72,0.0,0.0,5.0
22,0,train_0367,12425.846752320122,10124.43266242787,62.443266242786926,0.0,12488.290018562908,15.26,0.66,0.0,0.0,5.0
23,0,train_0099,12361.483509728729,9900.112304852471,40.01123048524715,0.0,12401.494740213975,17.16,0.78,0.0,0.0,5.0
24,0,train_0378,12379.429756153286,10866.043506076077,136.60435060760776,0.0,12516.034106760893,15.88,0.58,0.0,0.0,5.0
25,0,train_0454,12834.182142902131,10734.244426764233,123.42444267642333,0.0,12957.606585578555,18.06,0.6,0.0,0.0,5.0
26,0,train_0308,12281.514743056023,10478.063805165348,97.80638051653477,0.0,12379.321123572558,16.56,0.54,0.0,0.0,5.0
27,0,train_0407,12404.967972253973,10616.35091222852,111.63509122285195,0.0,12516.603063476825,17.42,0.68,0.0,0.0,5.0
28,0,train_0318,12297.779893309973,10411.47789919475,91.14778991947497,0.0,12388.927683229447,16.56,0.62,0.0,0.0,5.0
29,0,train_0420,12541.09732066901,10460.902946282338,96.09029462823383,0.0,12637.187615297244,14.18,0.7,0.0,0.0,5.0
30,0,train_0252,12141.877252820756,10000.748166902058,50.07481669020581,0.0,12191.95206951096,15.5,0.64,0.0,0.0,5.0
31,0,train_0063,12274.471813377313,10522.319351067255,102.23193510672554,0.0,12376.703748484038,14.48,0.62,0.0,0.0,5.0
32,0,train_0022,12567.41885399177,10398.552320389375,89.85523203893754,0.0,12657.274086030708,18.3,0.64,0.0,0.0,5.0
33,0,train_0027,12568.89237919047,10604.42021000558,110.4420210005581,0.0,12679.334400191028,13.96,0.56,0.0,0.0,5.0
34,0,train_0244,12397.351306180646,10493.026228294268,99.30262282942677,0.0,12496.653929010074,17.7,0.74,0.0,0.0,5.0
35,0,train_0559,12581.795941182261,10300.681286057117,80.06812860571172,0.0,12661.864069787973,16.68,0.64,0.0,0.0,5.0
36,0,train_0359,12604.137228304742,10334.928820685047,83.4928820685047,0.0,12687.630110373248,16.14,0.6,0.0,0.0,5.0
37,0,train_0253,11860.625572103667,10245.471367262891,74.54713672628914,0.0,11935.172708829956,16.74,0.7,0.0,0.0,5.0
38,0,train_0263,12328.599935137543,9792.16754295551,29.216754295551073,0.0,12357.816689433093,15.22,0.62,0.0,0.0,5.0
39,0,train_0020,12536.343233310028,10789.658079010256,128.9658079010256,0.0,12665.309041211054,13.86,0.6,0.0,0.0,5.0
40,0,train_0160,12312.050671088215,10438.00893708158,93.80089370815804,0.0,12405.851564796372,17.32,0.66,0.0,0.0,5.0
41,0,train_0131,12924.870925388896,11013.517365417458,151.3517365417458,0.0,13076.222661930642,17.64,0.78,0.0,0.0,5.0
42,0,train_0151,12641.966308828813,10481.57822650842,98.157822650842,0.0,12740.124131479655,14.84,0.76,0.0,0.0,5.0
43,0,train_0293,12282.602573672526,9998.57782200841,49.85778220084103,0.0,12332.460355873367,16.34,0.64,0.0,0.0,5.0
44,0,train_0494,12518.430266187748,10031.170173617644,53.117017361764375,0.0,12571.547283549513,15.92,0.72,0.0,0.0,5.0
45,0,train_0193,12709.888720585492,10475.422782137008,97.54227821370078,0.0,12807.430998799193,15.22,0.52,0.0,0.0,5.0
46,0,train_0369,12071.374031033349,10699.50524712826,119.95052471282598,0.0,12191.324555746174,13.78,0.66,0.0,0.0,5.0
47,0,train_0061,12259.13614773839,10513.679933662199,101.36799336621989,0.0,12360.504141104611,13.72,0.66,0.0,0.0,5.0
48,0,train_0531,12318.927138512343,10521.417317756206,102.14173177562061,0.0,12421.068870287963,16.92,0.72,0.0,0.0,5.0
49,0,train_0495,12496.885576760553,10442.606755647039,94.26067556470389,0.0,12591.146252325256,17.72,0.68,0.0,0.0,5.0
50,0,train_0388,12397.940785443969,10590.259970789928,109.02599707899282,0.0,12506.96678252296,15.5,0.74,0.0,0.0,5.0
51,0,train_0076,12475.161428153326,10216.593468345312,71.65934683453125,0.0,12546.820774987857,16.72,0.68,0.0,0.0,5.0
52,0,train_0005,12131.223914619104,10295.531483156823,79.55314831568231,0.0,12210.777062934787,17.94,0.7,0.0,0.0,5.0
53,0,train_0120,12254.844679743932,10154.112739484939,65.41127394849391,0.0,12320.255953692425,16.26,0.62,0.0,0.0,5.0
54,0,train_0308,12480.029167727866,10098.642002096607,59.86420020966071,0.0,12539.893367937526,16.26,0.76,0.0,0.0,5.0
55,0,train_0102,12341.891362395036,10378.010387706026,87.80103877060264,0.0,12429.692401165637,15.18,0.78,0.0,0.0,5.0
56,0,train_0148,12694.08066572903,10450.782088341512,95.07820883415116,0.0,12789.158874563182,16.22,0.68,0.0,0.0,5.0
57,0,train_0535,12151.29183341383,10428.432017911779,92.84320179117786,0.0,12244.135035205009,13.0,0.68,0.0,0.0,5.0
58,0,train_0120,12201.50672840852,10025.926901282184,52.59269012821842,0.0,12254.099418536738,16.68,0.54,0.0,0.0,5.0
59,0,train_0443,12858.623064298356,10640.15042275249,114.01504227524893,0.0,12972.638106573604,17.44,0.62,0.0,0.0,5.0
60,0,train_0351,12554.337735641602,10900.691257368224,140.0691257368224,0.0,12694.406861378424,17.06,0.6,0.0,0.0,5.0
61,0,train_0466,12409.738419979007,10378.694167938656,87.86941679386564,0.0,12497.607836772873,18.02,0.76,0.0,0.0,5.0
62,0,train_0106,12824.844088676567,10355.56791191482,85.55679119148209,0.0,12910.40087986805,17.76,0.74,0.0,0.0,5.0
63,0,train_0044,12786.227058724153,10784.371484527954,128.43714845279538,0.0,12914.664207176947,18.4,0.62,0.0,0.0,5.0
64,0,train_0589,11843.094926087246,10334.746898720998,83.47468987209977,0.0,11926.569615959346,15.36,0.74,0.0,0.0,5.0
65,0,train_0079,12577.816484042269,10403.057257007778,90.30572570077784,0.0,12668.122209743047,16.5,0.64,0.0,0.0,5.0
66,0,train_0027,12671.634685983045,10578.920145360386,107.89201453603856,0.0,12779.526700519084,15.1,0.66,0.0,0.0,5.0
67,0,train_0098,12103.712205213073,10393.667179978322,89.36671799783217,0.0,12193.078923210905,14.64,0.6,0.0,0.0,5.0
68,0,train_0323,12705.805950268503,10480.578983759067,98.05789837590675,0.0,12803.863848644409,15.78,0.7,0.0,0.0,5.0
69,0,train_0186,12321.344605549595,10588.284459126868,108.82844591268677,0.0,12430.173051462281,15.04,0.5,0.0,0.0,5.0
70,0,train_0593,12131.339083552624,10754.946536700405,125.4946536700405,0.0,12256.833737222665,14.12,0.6,0.0,0.0,5.0
71,0,train_0080,12540.538843852126,10639.905886282086,113.99058862820857,0.0,12654.529432480334,16.36,0.64,0.0,0.0,5.0
72,0,train_0219,12536.952619428765,10423.642564175221,92.36425641752213,0.0,12629.316875846287,13.66,0.62,0.0,0.0,5.0
73,0,train_0094,11962.528741430267,10172.946011518387,67.29460115183865,0.0,12029.823342582105,16.12,0.58,0.0,0.0,5.0
74,0,train_0470,12256.206269557086,9996.565146308181,49.65651463081813,0.0,12305.862784187904,16.26,0.72,0.0,0.0,5.0
75,0,train_0025,12657.600946891082,10499.95722851211,99.99572285121104,0.0,12757.596669742292,14.6,0.64,0.0,0.0,5.0
76,0,train_0059,12389.365114764487,10621.251830139456,112.12518301394557,0.0,12501.490297778433,14.96,0.62,0.0,0.0,5.0
77,0,train_0209,12066.458569930055,10266.652442306802,76.66524423068022,0.0,12143.123814160735,15.86,0.64,0.0,0.0,5.0
78,0,train_0519,12797.886416595864,10582.472467744481,108.24724677444812,0.0,12906.133663370312,16.64,0.62,0.0,0.0,5.0
79,0,train_0066,12489.266843642077,10525.670322549528,102.56703225495276,0.0,12591.83387589703,17.02,0.66,0.0,0.0,5.0
80,0,train_0569,12514.957909463788,10071.087307708473,57.10873077084725,0.0,12572.066640234636,16.14,0.6,0.0,0.0,5.0
81,0,train_0093,12051.61984848979,10163.66241993579,66.36624199357902,0.0,12117.98609048337,17.58,0.58,0.0,0.0,5.0
82,0,train_0066,12375.721997457651,10514.076477149008,101.40764771490086,0.0,12477.129645172552,18.06,0.78,0.0,0.0,5.0
83,0,train_0455,12555.118569619692,11406.303874840218,190.63038748402178,0.0,12745.748957103713,17.42,0.7,0.0,0.0,5.0
84,0,train_0088,12545.422432176436,10315.10873678349,81.51087367834899,0.0,12626.933305854785,15.3,0.62,0.0,0.0,5.0
85,0,train_0136,12306.883429889425,10362.752170460844,86.27521704608444,0.0,12393.15864693551,17.92,0.64,0.0,0.0,5.0
86,0,train_0105,12425.319146658961,10409.237719472823,90.92377194728233,0.0,12516.242918606244,14.2,0.66,0.0,0.0,5.0
87,0,train_0277,12328.019639684739,10638.143588666797,113.8143588666797,0.0,12441.833998551418,14.24,0.68,0.0,0.0,5.0
88,0,train_0067,12029.97034770779,10023.948716333798,52.39487163337981,0.0,12082.365219341169,17.48,0.64,0.0,0.0,5.0
89,0,train_0414,12196.31050706375,10214.793933843393,71.47939338433935,0.0,12267.78990044809,15.96,0.74,0.0,0.0,5.0
90,0,train_0171,13318.865447361703,10426.132746348798,92.61327463487979,0.0,13411.478721996582,17.72,0.68,0.0,0.0,5.0
91,0,train_0416,12130.470221898984,10022.871157643898,52.287115764389824,0.0,12182.757337663374,16.52,0.64,0.0,0.0,5.0
92,0,train_0148,12434.808338766215,10627.676500677082,112.7676500677082,0.0,12547.575988833923,17.7,0.68,0.0,0.0,5.0
93,0,train_0509,12429.828539381988,10093.964504247097,59.396450424709656,0.0,12489.224989806698,14.46,0.64,0.0,0.0,5.0
94,0,train_0195,12510.468877280542,10922.546418457845,142.2546418457845,0.0,12652.723519126326,17.66,0.68,0.0,0.0,5.0
95,0,train_0511,12288.609791564852,10271.212204672673,77.12122046726728,0.0,12365.731012032118,15.58,0.66,0.0,0.0,5.0
96,0,train_0415,12717.524040136024,10831.96800752612,133.19680075261203,0.0,12850.720840888636,13.46,0.64,0.0,0.0,5.0
97,0,train_0245,12041.519945426422,10123.384223377987,62.3384223377987,0.0,12103.85836776422,14.72,0.68,0.0,0.0,5.0
98,0,train_0589,12319.960763775967,10200.083247404182,70.00832474041817,0.0,12389.969088516385,16.42,0.66,0.0,0.0,5.0
99,0,train_0192,12937.533261304898,10287.052778161888,78.70527781618875,0.0,13016.238539121086,16.68,0.68,0.0,0.0,5.0
100,0,train_0442,12730.520112476303,10407.79407903323,90.77940790332305,0.0,12821.299520379625,14.62,0.66,0.0,0.0,5.0
101,0,train_0541,12615.861749975524,10370.433017786447,87.04330177864468,0.0,12702.90505175417,18.56,0.62,0.0,0.0,5.0
102,0,train_0498,12396.554400740824,10569.445726179518,106.94457261795179,0.0,12503.498973358775,15.58,0.56,0.0,0.0,5.0
103,0,train_0042,12062.990170833611,10908.661532396538,140.8661532396538,0.0,12203.856324073266,16.78,0.72,0.0,0.0,5.0
104,0,train_0260,11865.720083762986,10384.041797583126,88.40417975831261,0.0,11954.124263521298,15.52,0.62,0.0,0.0,5.0
105,0,train_0483,12726.43405687386,10715.079063289937,121.50790632899371,0.0,12847.941963202855,17.2,0.78,0.0,0.0,5.0
106,0,train_0168,12655.325749030579,10591.0803952381,109.10803952380994,0.0,12764.433788554388,17.72,0.56,0.0,0.0,5.0
107,0,train_0463,12173.109103443527,10066.401092506054,56.640109250605384,0.0,12229.749212694132,16.04,0.72,0.0,0.0,5.0
108,0,train_0467,12878.814337746919,11140.753701345666,164.07537013456658,0.0,13042.889707881484,15.88,0.68,0.0,0.0,5.0
109,0,train_0537,12337.718777139686,9827.50621353337,32.75062135333701,0.0,12370.469398493024,15.84,0.8,0.0,0.0,5.0
110,0,train_0176,12866.658629349833,10637.242950775348,113.72429507753478,0.0,12980.382924427367,14.46,0.72,0.0,0.0,5.0
111,0,train_0429,12577.245017619338,10889.766229347664,138.97662293476643,0.0,12716.221640554104,17.92,0.64,0.0,0.0,5.0
112,0,train_0482,11873.420572314453,10173.460073949289,67.34600739492889,0.0,11940.766579709381,14.56,0.5,0.0,0.0,5.0
113,0,train_0456,12303.418367655573,10629.113336512111,112.91133365121114,0.0,12416.329701306784,15.34,0.74,0.0,0.0,5.0
114,0,train_0501,12415.079417087913,10666.985909833158,116.69859098331581,0.0,12531.77800807123,17.98,0.68,0.0,0.0,5.0
115,0,train_0496,12405.90564491399,10338.45011275024,83.84501127502409,0.0,12489.750656189013,16.56,0.72,0.0,0.0,5.0
116,0,train_0013,12355.766181292858,10377.313375724047,87.73133757240467,0.0,12443.497518865262,14.44,0.54,0.0,0.0,5.0
117,0,train_0443,12875.027931947785,11001.578655608653,150.15786556086533,0.0,13025.18579750865,17.4,0.72,0.0,0.0,5.0
118,0,train_0357,12126.676240567596,10130.45041107676,63.045041107675935,0.0,12189.721281675273,15.42,0.66,0.0,0.0,5.0
119,0,train_0384,12049.424753878995,10207.439963420617,70.74399634206166,0.0,12120.168750221057,16.34,0.68,0.0,0.0,5.0
120,0,train_0477,12156.3472252779,10150.833757517665,65.08337575176647,0.0,12221.430601029666,12.56,0.6,0.0,0.0,5.0
121,0,train_0269,11782.246921281683,10030.917084686844,53.091708468684374,0.0,11835.338629750368,15.0,0.68,0.0,0.0,5.0
122,0,train_0355,12321.70991084817,10657.187999445305,115.71879994453047,0.0,12437.428710792701,17.12,0.76,0.0,0.0,5.0
123,0,train_0483,12792.59564856415,10778.744581645708,127.87445816457075,0.0,12920.470106728722,14.62,0.58,0.0,0.0,5.0
124,0,train_0384,11917.904774211787,10600.272208563481,110.02722085634815,0.0,12027.931995068135,16.58,0.52,0.0,0.0,5.0
125,0,train_0268,12510.007182736073,10480.921031118973,98.09210311189727,0.0,12608.099285847971,15.28,0.72,0.0,0.0,5.0
126,0,train_0517,12425.385414983062,11056.868638820582,155.68686388205825,0.0,12581.07227886512,16.52,0.7,0.0,0.0,5.0
127,0,train_0211,12472.949645962817,10381.837824906113,88.18378249061135,0.0,12561.133428453428,15.56,0.66,0.0,0.0,5.0
128,0,train_0360,12532.128949076556,10055.428543125687,55.54285431256867,0.0,12587.671803389125,16.44,0.7,0.0,0.0,5.0
129,0,train_0238,12339.439228370129,10461.722521084806,96.17225210848065,0.0,12435.61148047861,14.68,0.76,0.0,0.0,5.0
130,0,train_0136,12355.860924246223,10317.478015292694,81.74780152926942,0.0,12437.608725775492,17.34,0.68,0.0,0.0,5.0
131,0,train_0328,12656.038156836536,10356.474067063282,85.64740670632818,0.0,12741.685563542864,14.1,0.72,0.0,0.0,5.0
132,0,train_0503,12827.921356355542,10408.918246531974,90.89182465319738,0.0,12918.81318100874,15.46,0.72,0.0,0.0,5.0
133,0,train_0592,12561.591012636647,10233.76585954085,73.37658595408503,0.0,12634.967598590732,15.12,0.68,0.0,0.0,5.0
134,0,train_0009,12418.892742666447,10438.76499607872,93.87649960787203,0.0,12512.769242274318,15.06,0.66,0.0,0.0,5.0
135,0,train_0033,12594.47265128382,10792.468784305409,129.2468784305409,0.0,12723.71952971436,16.06,0.62,0.0,0.0,5.0
136,0,train_0532,12505.955945049956,10622.964835050383,112.29648350503831,0.0,12618.252428554995,15.42,0.54,0.0,0.0,5.0
137,0,train_0028,12569.365463887123,10452.1033590532,95.21033590532006,0.0,12664.575799792443,16.9,0.64,0.0,0.0,5.0
138,0,train_0456,12211.52280454102,10556.291334233796,105.62913342337961,0.0,12317.1519379644,14.64,0.64,0.0,0.0,5.0
139,0,train_0037,12935.884669245024,11009.342416803032,150.93424168030324,0.0,13086.818910925327,19.5,0.58,0.0,0.0,5.0
140,0,train_0456,12251.790541898452,10359.933888809379,85.9933888809379,0.0,12337.78393077939,15.66,0.76,0.0,0.0,5.0
141,0,train_0129,13019.818161055755,10570.502358920254,107.05023589202538,0.0,13126.86839694778,14.94,0.76,0.0,0.0,5.0
142,0,train_0369,12191.991775162795,10536.380208385814,103.63802083858137,0.0,12295.629796001376,14.08,0.76,0.0,0.0,5.0
143,0,train_0313,12430.431756731592,10531.983937279803,103.19839372798033,0.0,12533.630150459572,15.74,0.64,0.0,0.0,5.0
144,0,train_0552,12576.144569184828,10311.641250069555,81.16412500695552,0.0,12657.308694191783,15.7,0.72,0.0,0.0,5.0
145,0,train_0137,12076.054143089386,10474.582808215637,97.45828082156368,0.0,12173.51242391095,16.8,0.68,0.0,0.0,5.0
146,0,train_0398,11964.407319233096,10114.268078544768,61.426807854476834,0.0,12025.834127087574,14.22,0.66,0.0,0.0,5.0
147,0,train_0136,12569.14481621583,10186.184074292612,68.61840742926124,0.0,12637.763223645092,16.9,0.72,0.0,0.0,5.0
148,0,train_0462,12300.4803203016,10562.254249461865,106.22542494618648,0.0,12406.705745247786,16.9,0.68,0.0,0.0,5.0
149,0,train_0514,12146.57182337048,10587.216190142783,108.72161901427826,0.0,12255.293442384758,15.02,0.68,0.0,0.0,5.0
150,0,train_0580,12598.662133134952,10823.825423434559,132.38254234345587,0.0,12731.044675478408,15.94,0.62,0.0,0.0,5.0
151,0,train_0173,12871.30571750071,10559.58096787373,105.95809678737297,0.0,12977.263814288084,18.16,0.7,0.0,0.0,5.0
152,0,train_0026,11733.130462839357,10394.471159814653,89.44711598146533,0.0,11822.577578820823,16.24,0.62,0.0,0.0,5.0
153,0,train_0436,12652.189203829337,10836.337377421925,133.63373774219255,0.0,12785.82294157153,17.38,0.8,0.0,0.0,5.0
154,0,train_0451,12602.677977374833,10452.906750430817,95.29067504308169,0.0,12697.968652417914,17.06,0.64,0.0,0.0,5.0
155,0,train_0464,12698.327109444386,9922.300486633838,42.23004866338379,0.0,12740.55715810777,16.52,0.64,0.0,0.0,5.0
156,0,train_0099,12035.982081475184,10022.697996737073,52.269799673707354,0.0,12088.251881148892,16.22,0.76,0.0,0.0,5.0
157,0,train_0253,12193.937008649824,10019.974240900661,51.997424090066126,0.0,12245.93443273989,17.08,0.78,0.0,0.0,5.0
158,0,train_0088,12548.847211839864,10239.61900329007,73.96190032900704,0.0,12622.80911216887,16.72,0.6,0.0,0.0,5.0
159,0,train_0015,12445.486762793753,10348.410998469792,84.84109984697916,0.0,12530.327862640732,15.42,0.6,0.0,0.0,5.0
160,0,train_0506,12070.588401204124,10105.001617967071,60.50016179670711,0.0,12131.08856300083,15.34,0.68,0.0,0.0,5.0
161,0,train_0196,12456.076454019143,10259.622963468293,75.96229634682932,0.0,12532.038750365973,16.0,0.6,0.0,0.0,5.0
162,0,train_0584,12072.43971456647,10227.437116420355,72.74371164203549,0.0,12145.183426208505,15.32,0.7,0.0,0.0,5.0
163,0,train_0381,12044.471633239344,10383.99889379862,88.399889379862,0.0,12132.871522619205,14.62,0.66,0.0,0.0,5.0
164,0,train_0323,12613.431871443503,10686.38584429575,118.63858442957499,0.0,12732.070455873078,16.3,0.76,0.0,0.0,5.0
165,0,train_0283,12714.541895923932,10245.923566048474,74.59235660484738,0.0,12789.13425252878,16.26,0.7,0.0,0.0,5.0
166,0,train_0225,12494.969516558998,10322.620610606284,82.26206106062837,0.0,12577.231577619626,15.8,0.74,0.0,0.0,5.0
167,0,train_0586,12650.276490876133,10059.829152946148,55.98291529461476,0.0,12706.259406170748,14.94,0.68,0.0,0.0,5.0
168,0,train_0128,11857.783139592018,10352.528681295002,85.25286812950017,0.0,11943.03600772152,15.1,0.7,0.0,0.0,5.0
169,0,train_0171,12936.793300871894,10643.208575280607,114.3208575280607,0.0,13051.114158399954,16.9,0.72,0.0,0.0,5.0
170,0,train_0052,12477.249307126836,10507.78772854978,100.77877285497799,0.0,12578.028079981814,15.98,0.6,0.0,0.0,5.0
171,0,train_0066,12174.92834433716,10973.748455232013,147.3748455232013,0.0,12322.303189860362,18.8,0.7,0.0,0.0,5.0
172,0,train_0321,12392.354883694828,10278.67653193239,77.86765319323895,0.0,12470.222536888068,16.96,0.66,0.0,0.0,5.0
173,0,train_0059,12603.684394701819,10541.037340550749,104.1037340550749,0.0,12707.788128756894,16.12,0.6,0.0,0.0,5.0
174,0,train_0056,11884.623243746906,10165.83668165492,66.58366816549206,0.0,11951.206911912399,17.0,0.7,0.0,0.0,5.0
175,0,train_0287,12475.469095469587,10339.483009794125,83.9483009794125,0.0,12559.417396449,16.8,0.7,0.0,0.0,5.0
176,0,train_0056,11833.286046444473,9884.516596754118,38.4516596754118,0.0,11871.737706119884,16.04,0.76,0.0,0.0,5.0
177,0,train_0182,12552.157714623047,10632.91709683237,113.29170968323706,0.0,12665.449424306284,16.68,0.7,0.0,0.0,5.0
178,0,train_0323,12516.684461501764,10786.515402928007,128.65154029280075,0.0,12645.336001794563,16.64,0.56,0.0,0.0,5.0
179,0,train_0014,12524.634964161496,10581.041860850419,108.10418608504187,0.0,12632.739150246538,16.58,0.62,0.0,0.0,5.0
180,0,train_0222,12747.481137049737,10352.90857082113,85.29085708211296,0.0,12832.77199413185,18.24,0.7,0.0,0.0,5.0
181,0,train_0263,11976.482315958943,10017.521294223763,51.75212942237631,0.0,12028.23444538132,15.8,0.56,0.0,0.0,5.0
182,0,train_0403,12613.398370580862,10715.588253837732,121.55882538377318,0.0,12734.957195964635,13.76,0.58,0.0,0.0,5.0
183,0,train_0157,12573.883974671044,10204.874040124949,70.48740401249488,0.0,12644.371378683538,15.7,0.76,0.0,0.0,5.0
184,0,train_0463,12094.377330798983,10227.403438942623,72.74034389426234,0.0,12167.117674693245,15.78,0.64,0.0,0.0,5.0
185,0,train_0463,12084.666219848623,10189.475905027775,68.94759050277753,0.0,12153.6138103514,17.04,0.46,0.0,0.0,5.0
186,0,train_0214,12207.084146260211,9977.542837352827,47.75428373528266,0.0,12254.838429995494,15.3,0.66,0.0,0.0,5.0
187,0,train_0442,12546.792340661334,10649.824739291857,114.98247392918566,0.0,12661.774814590519,14.6,0.6,0.0,0.0,5.0
188,0,train_0015,12138.862174686907,10386.223778179065,88.62237781790645,0.0,12227.484552504813,15.92,0.64,0.0,0.0,5.0
189,0,train_0048,12374.994850382984,10438.741968770915,93.87419687709153,0.0,12468.869047260076,15.64,0.72,0.0,0.0,5.0
190,0,train_0369,12224.866095702359,10248.709028474308,74.87090284743081,0.0,12299.73699854979,14.28,0.8,0.0,0.0,5.0
191,0,train_0302,12424.588970332004,10404.217747116196,90.42177471161959,0.0,12515.010745043624,15.2,0.8,0.0,0.0,5.0
192,1,train_0292,12221.18776198935,10628.7530635523,112.87530635523,0.0,12334.06306834458,18.42,0.62,0.0,0.0,5.0
193,1,train_0292,12463.057591542783,10498.691632402213,99.86916324022133,0.0,12562.926754783004,16.88,0.64,0.0,0.0,5.0
194,1,train_0010,12402.956165024412,10624.776246103014,112.47762461030143,0.0,12515.433789634713,16.18,0.76,0.0,0.0,5.0
195,1,train_0223,12044.09204247802,10706.084540442154,120.60845404421543,0.0,12164.700496522235,13.16,0.64,0.0,0.0,5.0
196,1,train_0516,12729.62688164691,10377.057532358593,87.70575323585928,0.0,12817.332634882769,14.96,0.6,0.0,0.0,5.0
197,1,train_0295,12275.501087032952,10446.40078177681,94.64007817768106,0.0,12370.141165210633,16.18,0.72,0.0,0.0,5.0
198,1,train_0460,12578.94187028643,10197.166575468258,69.71665754682581,0.0,12648.658527833255,14.8,0.58,0.0,0.0,5.0
199,1,train_0378,12269.58656902091,10596.24659757194,109.62465975719407,0.0,12379.211228778104,16.0,0.58,0.0,0.0,5.0
200,1,train_0095,12384.12863410165,10068.796406031195,56.87964060311952,0.0,12441.008274704769,16.9,0.7,0.0,0.0,5.0
201,1,train_0219,12421.42507266042,10309.068222676331,80.90682226763312,0.0,12502.331894928053,16.94,0.78,0.0,0.0,5.0
202,1,train_0333,12781.843021204244,10239.478926040501,73.94789260405014,0.0,12855.790913808294,16.22,0.7,0.0,0.0,5.0
203,1,train_0103,12177.301503573366,10122.844081360341,62.28440813603411,0.0,12239.5859117094,16.78,0.64,0.0,0.0,5.0
204,1,train_0134,12610.934392121877,10606.601636490012,110.66016364900116,0.0,12721.594555770878,14.66,0.64,0.0,0.0,5.0
205,1,train_0055,12389.153127927562,10347.783981578414,84.77839815784137,0.0,12473.931526085404,15.12,0.7,0.0,0.0,5.0
206,1,train_0561,12744.670646834233,10377.525645710415,87.75256457104152,0.0,12832.423211405274,16.52,0.64,0.0,0.0,5.0
207,1,train_0016,12474.76742490068,10314.47209474778,81.44720947477799,0.0,12556.214634375458,17.14,0.64,0.0,0.0,5.0
208,1,train_0100,11757.113497546512,10051.363762914803,55.13637629148034,0.0,11812.249873837993,16.1,0.7,0.0,0.0,5.0
209,1,train_0020,12675.22158091238,10631.127327770788,113.11273277707879,0.0,12788.33431368946,15.92,0.66,0.0,0.0,5.0
210,1,train_0047,12411.207372272029,10040.96355304814,54.09635530481392,0.0,12465.303727576842,14.22,0.66,0.0,0.0,5.0
211,1,train_0356,12563.424965459526,10679.543038222095,117.95430382220948,0.0,12681.379269281735,15.42,0.66,0.0,0.0,5.0
