episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs
136,0,train_0328,12659.099900270463,10487.799702040445,98.77997020404456,0.0,12757.879870474508,16.18,0.58,0.0,0.0,5.0
137,0,train_0567,13421.243447580331,10770.028996282086,127.00289962820862,0.0,13548.24634720854,15.86,0.62,0.0,0.0,5.0
138,0,train_0243,12571.885424119713,10523.53862003575,102.35386200357499,0.0,12674.239286123287,17.96,0.66,0.0,0.0,5.0
139,0,train_0261,12464.807000937224,10551.815660222519,105.1815660222519,0.0,12569.988566959477,17.16,0.66,0.0,0.0,5.0
140,0,train_0487,12512.170452279104,10511.740685265497,101.17406852654968,0.0,12613.344520805655,14.32,0.7,0.0,0.0,5.0
141,0,train_0291,12590.843156797087,10549.79087308226,104.97908730822601,0.0,12695.822244105313,14.38,0.7,0.0,0.0,5.0
142,0,train_0150,12206.814405701256,10397.767584282727,89.77675842827267,0.0,12296.591164129528,19.12,0.78,0.0,0.0,5.0
143,0,train_0311,12389.790943724998,10489.251139558366,98.92511395583661,0.0,12488.716057680835,15.64,0.78,0.0,0.0,5.0
144,0,train_0304,13191.841161262411,10627.457763038141,112.7457763038141,0.0,13304.586937566226,17.3,0.68,0.0,0.0,5.0
145,0,train_0245,12056.001608851046,10219.635350047494,71.96353500474943,0.0,12127.965143855796,14.14,0.72,0.0,0.0,5.0
146,0,train_0318,12508.617570354367,10229.921115699228,72.99211156992278,0.0,12581.60968192429,17.84,0.64,0.0,0.0,5.0
147,0,train_0347,12570.552162325412,10224.504477461043,72.45044774610433,0.0,12643.002610071517,17.5,0.7,0.0,0.0,5.0
148,0,train_0582,12393.643024332296,10663.440720550218,116.34407205502175,0.0,12509.987096387318,16.2,0.76,0.0,0.0,5.0
149,0,train_0042,12530.079972164413,10430.510555651763,93.05105556517628,0.0,12623.131027729589,15.84,0.62,0.0,0.0,5.0
150,0,train_0547,12739.685453634844,10552.112737407231,105.21127374072313,0.0,12844.896727375566,17.16,0.78,0.0,0.0,5.0
