episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
0,0,train_0053,12285.598585773947,10715.700184071075,121.57001840710745,0.0,12407.168604181054,16.1,0.82,0.0,0.0,5.0,0.6449628755448891
1,0,train_0464,12435.56685361787,10368.05919443845,86.80591944384506,0.0,12522.372773061714,15.76,0.76,0.0,0.0,5.0,0.6449628755448891
2,0,train_0392,12346.334426521244,10512.93258910214,101.29325891021399,0.0,12447.627685431458,16.02,0.68,0.0,0.0,5.0,0.6449628755448891
3,0,train_0263,11971.727635918925,10064.284848174806,56.42848481748061,0.0,12028.156120736407,15.6,0.7,0.0,0.0,5.0,0.6449628755448891
4,0,train_0259,12628.396725536633,10492.138941943967,99.21389419439674,0.0,12727.61061973103,14.82,0.54,0.0,0.0,5.0,0.6449628755448891
5,0,train_0515,12427.364436385506,10478.854441836276,97.88544418362763,0.0,12525.249880569134,17.08,0.72,0.0,0.0,5.0,0.6449628755448891
6,0,train_0051,12283.144153925206,10610.762877013432,111.07628770134325,0.0,12394.22044162655,17.62,0.68,0.0,0.0,5.0,0.6449628755448891
7,0,train_0418,12656.043284204221,10483.083360337283,98.30833603372831,0.0,12754.351620237949,17.4,0.64,0.0,0.0,5.0,0.6449628755448891
8,0,train_0120,11916.602462961138,10410.479192854284,91.04791928542836,0.0,12007.650382246567,16.56,0.68,0.0,0.0,5.0,0.6449628755448891
9,0,train_0056,11760.311166813683,9967.477710587518,46.74777105875182,0.0,11807.058937872434,18.34,0.62,0.0,0.0,5.0,0.6449628755448891
10,0,train_0315,12727.857701425619,10447.831899946334,94.78318999463336,0.0,12822.640891420253,16.46,0.66,0.0,0.0,5.0,0.6449628755448891
11,0,train_0585,12565.76475739387,10453.454434718673,95.3454434718673,0.0,12661.110200865738,12.36,0.54,0.0,0.0,5.0,0.6449628755448891
12,0,train_0441,12518.331165033549,10395.107187329457,89.51071873294569,0.0,12607.841883766494,16.58,0.7,0.0,0.0,5.0,0.6449628755448891
13,0,train_0456,12468.167443924987,10391.322627531154,89.13226275311536,0.0,12557.299706678103,15.84,0.66,0.0,0.0,5.0,0.6449628755448891
14,0,train_0430,12283.37942531137,10401.462159818828,90.14621598188279,0.0,12373.525641293252,15.82,0.68,0.0,0.0,5.0,0.6449628755448891
15,0,train_0471,12701.156310552782,10601.530806921855,110.15308069218554,0.0,12811.309391244968,13.94,0.76,0.0,0.0,5.0,0.6449628755448891
16,0,train_0307,12375.373470330196,10214.559432452825,71.45594324528247,0.0,12446.829413575479,16.24,0.6,0.0,0.0,5.0,0.6449628755448891
17,0,train_0076,12247.835229816865,10589.814206199735,108.9814206199735,0.0,12356.816650436838,16.4,0.7,0.0,0.0,5.0,0.6449628755448891
18,0,train_0503,13349.142739836,10167.817704641926,66.7817704641926,0.0,13415.924510300192,16.46,0.76,0.0,0.0,5.0,0.6449628755448891
19,0,train_0270,12243.815505791645,10598.1267465521,109.81267465520996,0.0,12353.628180446854,16.34,0.6,0.0,0.0,5.0,0.6449628755448891
20,0,train_0300,11986.147578215954,10239.816752974366,73.9816752974366,0.0,12060.12925351339,14.64,0.68,0.0,0.0,5.0,0.6449628755448891
21,0,train_0222,12471.298910617683,10518.815246292297,101.88152462922972,0.0,12573.180435246912,18.68,0.72,0.0,0.0,5.0,0.6449628755448891
22,0,train_0109,12682.971634180598,10362.696111495487,86.26961114954867,0.0,12769.241245330146,16.82,0.7,0.0,0.0,5.0,0.6449628755448891
23,0,train_0556,12575.986282541062,10181.749896267173,68.17498962671725,0.0,12644.16127216778,14.12,0.74,0.0,0.0,5.0,0.6449628755448891
24,0,train_0468,12415.694485376265,9988.743546895908,48.87435468959084,0.0,12464.568840065856,15.86,0.66,0.0,0.0,5.0,0.6449628755448891
25,0,train_0386,12452.286315903844,10250.357186947269,75.0357186947269,0.0,12527.322034598572,14.92,0.6,0.0,0.0,5.0,0.6449628755448891
26,0,train_0241,12190.978388086296,10141.738355202702,64.17383552027023,0.0,12255.152223606567,15.78,0.52,0.0,0.0,5.0,0.6449628755448891
27,0,train_0493,12063.067606206523,10401.929749549758,90.19297495497577,0.0,12153.2605811615,16.78,0.7,0.0,0.0,5.0,0.6449628755448891
28,0,train_0327,12378.728355431867,10738.456478801905,123.84564788019053,0.0,12502.574003312058,17.32,0.64,0.0,0.0,5.0,0.6449628755448891
29,0,train_0266,12423.599437879582,10638.012751797516,113.80127517975161,0.0,12537.400713059335,16.1,0.64,0.0,0.0,5.0,0.6449628755448891
30,0,train_0270,12294.283221790189,10408.378826558966,90.83788265589665,0.0,12385.121104446085,14.82,0.64,0.0,0.0,5.0,0.6449628755448891
31,0,train_0136,12359.97998229697,10254.360037153154,75.43600371531538,0.0,12435.415986012285,16.68,0.64,0.0,0.0,5.0,0.6449628755448891
32,0,train_0055,12643.764795774274,10356.650907998757,85.66509079987573,0.0,12729.42988657415,13.84,0.72,0.0,0.0,5.0,0.6449628755448891
33,0,train_0332,11997.949258173547,10198.949583230373,69.89495832303729,0.0,12067.844216496584,15.44,0.74,0.0,0.0,5.0,0.6449628755448891
34,0,train_0532,12743.511738139663,10267.44380102634,76.74438010263403,0.0,12820.256118242298,15.86,0.56,0.0,0.0,5.0,0.6449628755448891
35,0,train_0038,12365.491344058695,10585.013588419079,108.50135884190786,0.0,12473.992702900603,17.38,0.76,0.0,0.0,5.0,0.6449628755448891
36,0,train_0514,12368.400324259866,10563.274897477886,106.3274897477886,0.0,12474.727814007656,14.14,0.68,0.0,0.0,5.0,0.6449628755448891
37,0,train_0496,12402.855140064763,10327.227779094872,82.7227779094872,0.0,12485.57791797425,16.58,0.74,0.0,0.0,5.0,0.6449628755448891
38,0,train_0166,12323.582621036872,9973.69667384227,47.36966738422707,0.0,12370.9522884211,15.52,0.68,0.0,0.0,5.0,0.6449628755448891
39,0,train_0378,12452.217393549485,10721.417100003677,122.14171000036768,0.0,12574.359103549852,16.2,0.62,0.0,0.0,5.0,0.6449628755448891
40,0,train_0099,12104.452754932805,9975.660931912062,47.566093191206164,0.0,12152.018848124011,18.0,0.66,0.0,0.0,5.0,0.6449628755448891
41,0,train_0454,12778.61919389465,10838.041083679142,133.80410836791415,0.0,12912.423302262565,15.9,0.66,0.0,0.0,5.0,0.6449628755448891
42,0,train_0420,12373.820176302412,10176.728914008929,67.67289140089288,0.0,12441.493067703304,14.42,0.72,0.0,0.0,5.0,0.6449628755448891
43,0,train_0212,12401.65979950777,10095.473512592904,59.54735125929037,0.0,12461.20715076706,15.98,0.56,0.0,0.0,5.0,0.6449628755448891
44,0,train_0040,12464.329509449555,10707.989978194562,120.79899781945625,0.0,12585.128507269012,17.7,0.58,0.0,0.0,5.0,0.6449628755448891
