episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations
17,1,train_0391,12271.064453125,10343.955078125,84.3955078125,0.0,12355.4599609375,14.74,0.6,0.0,0.0
18,1,train_0059,12573.9345703125,10541.232421875,104.12324218750001,0.0,12678.0578125,15.5,0.66,0.0,0.0
19,1,train_0178,12355.638671875,10204.0029296875,70.40029296875001,0.0,12426.03896484375,15.9,0.72,0.0,0.0
20,1,train_0099,12210.228515625,9850.48828125,35.048828125,0.0,12245.27734375,16.94,0.64,0.0,0.0
21,1,train_0580,12637.40625,10910.419921875,141.0419921875,0.0,12778.4482421875,16.84,0.74,0.0,0.0
22,1,train_0436,12457.197265625,10838.857421875,133.8857421875,0.0,12591.0830078125,16.8,0.62,0.0,0.0
23,1,train_0551,11895.18359375,10593.8525390625,109.38525390625,0.0,12004.56884765625,16.18,0.62,0.0,0.0
24,1,train_0169,12173.564453125,9941.1787109375,44.117871093750004,0.0,12217.68232421875,16.3,0.76,0.0,0.0
25,1,train_0381,11935.90234375,10510.9765625,101.09765625,0.0,12037.0,15.38,0.66,0.0,0.0
26,1,train_0362,11995.525390625,10567.2578125,106.72578125000001,0.0,12102.251171875,15.96,0.68,0.0,0.0
27,1,train_0451,12585.17578125,10537.9150390625,103.79150390625,0.0,12688.96728515625,15.02,0.62,0.0,0.0
28,1,train_0070,11715.90234375,10276.6064453125,77.66064453125,0.0,11793.56298828125,14.54,0.62,0.0,0.0
29,1,train_0309,12389.87890625,10500.0888671875,100.00888671875,0.0,12489.88779296875,14.14,0.64,0.0,0.0
30,1,train_0386,12520.88671875,10243.326171875,74.3326171875,0.0,12595.2193359375,15.26,0.68,0.0,0.0
31,1,train_0495,12467.306640625,10515.654296875,101.5654296875,0.0,12568.8720703125,18.7,0.7,0.0,0.0
32,2,train_0393,12342.1728515625,10706.55859375,120.655859375,0.0,12462.8287109375,13.36,0.6,0.0,0.0
33,2,train_0269,11860.244140625,10183.99609375,68.399609375,0.0,11928.64375,16.84,0.68,0.0,0.0
34,2,train_0276,12570.951171875,10046.5341796875,54.653417968750006,0.0,12625.60458984375,16.06,0.48,0.0,0.0
35,2,train_0203,12629.24609375,11179.1025390625,167.91025390625,0.0,12797.15634765625,13.82,0.58,0.0,0.0
36,2,train_0094,11843.9169921875,10381.900390625,88.1900390625,0.0,11932.10703125,15.32,0.62,0.0,0.0
37,2,train_0166,12159.009765625,10394.732421875,89.4732421875,0.0,12248.4830078125,14.66,0.64,0.0,0.0
38,2,train_0087,12497.9736328125,10540.7333984375,104.07333984375,0.0,12602.04697265625,15.98,0.64,0.0,0.0
39,2,train_0135,12412.345703125,10596.4541015625,109.64541015625001,0.0,12521.99111328125,15.88,0.6,0.0,0.0
40,2,train_0512,12436.2880859375,10283.041015625,78.30410156250001,0.0,12514.5921875,15.54,0.7,0.0,0.0
41,2,train_0315,12955.6826171875,10882.236328125,138.2236328125,0.0,13093.90625,15.76,0.52,0.0,0.0
42,2,train_0054,12213.986328125,10477.755859375,97.77558593750001,0.0,12311.7619140625,15.78,0.6,0.0,0.0
43,2,train_0258,12879.6640625,10750.5234375,125.05234375,0.0,13004.71640625,15.24,0.58,0.0,0.0
44,2,train_0162,11834.859375,10026.0576171875,52.60576171875,0.0,11887.46513671875,16.14,0.66,0.0,0.0
45,2,train_0397,12034.9296875,10354.5673828125,85.45673828125001,0.0,12120.38642578125,14.9,0.64,0.0,0.0
46,2,train_0498,12413.17578125,10809.716796875,130.9716796875,0.0,12544.1474609375,14.44,0.6,0.0,0.0
47,2,train_0007,13199.83203125,11369.2783203125,186.92783203125,0.0,13386.75986328125,14.72,0.64,0.0,0.0
48,3,train_0279,12483.759765625,10377.8154296875,87.78154296875,0.0,12571.54130859375,16.76,0.62,0.0,0.0
49,3,train_0268,12610.2373046875,10555.62109375,105.562109375,0.0,12715.7994140625,17.1,0.68,0.0,0.0
50,3,train_0594,12351.96484375,10408.806640625,90.8806640625,0.0,12442.8455078125,16.8,0.68,0.0,0.0
51,3,train_0219,12478.4443359375,10476.103515625,97.6103515625,0.0,12576.0546875,17.18,0.62,0.0,0.0
52,3,train_0099,12052.3466796875,10027.0234375,52.702343750000004,0.0,12105.0490234375,18.24,0.64,0.0,0.0
53,3,train_0117,11691.779296875,10649.767578125,114.97675781250001,0.0,11806.7560546875,15.24,0.4,0.0,0.0
54,3,train_0286,12788.232421875,10719.279296875,121.92792968750001,0.0,12910.1603515625,14.96,0.6,0.0,0.0
55,3,train_0356,12411.37109375,10930.27734375,143.027734375,0.0,12554.398828125,16.96,0.54,0.0,0.0
56,3,train_0195,12745.6591796875,11118.046875,161.8046875,0.0,12907.4638671875,17.04,0.66,0.0,0.0
57,3,train_0261,12459.6220703125,10916.603515625,141.6603515625,0.0,12601.282421875,16.78,0.64,0.0,0.0
58,3,train_0397,12161.421875,10601.6494140625,110.16494140625001,0.0,12271.58681640625,16.2,0.68,0.0,0.0
59,3,train_0179,12184.8251953125,10283.634765625,78.36347656250001,0.0,12263.188671875,13.72,0.68,0.0,0.0
60,3,train_0578,12373.033203125,10113.12890625,61.312890625,0.0,12434.34609375,17.56,0.56,0.0,0.0
61,3,train_0125,12216.962890625,10081.125,58.112500000000004,0.0,12275.075390625,16.44,0.74,0.0,0.0
62,3,train_0561,12218.767578125,10728.677734375,122.8677734375,0.0,12341.6353515625,17.06,0.56,0.0,0.0
63,3,train_0524,11781.201171875,9863.71484375,36.371484375,0.0,11817.57265625,16.22,0.64,0.0,0.0
64,3,train_0574,12226.3681640625,10775.224609375,127.5224609375,0.0,12353.890625,13.42,0.66,0.0,0.0
65,3,train_0478,12094.9990234375,10934.4892578125,143.44892578125,0.0,12238.44794921875,15.76,0.52,0.0,0.0
66,3,train_0317,12204.908203125,10429.845703125,92.98457031250001,0.0,12297.8927734375,16.94,0.56,0.0,0.0
67,3,train_0364,12238.0048828125,10785.265625,128.5265625,0.0,12366.5314453125,17.86,0.54,0.0,0.0
68,3,train_0124,12470.20703125,10601.205078125,110.12050781250001,0.0,12580.3275390625,17.9,0.58,0.0,0.0
69,3,train_0207,11941.0595703125,10368.5126953125,86.85126953125001,0.0,12027.91083984375,14.66,0.54,0.0,0.0
70,3,train_0277,12135.474609375,10513.646484375,101.36464843750001,0.0,12236.8392578125,16.3,0.54,0.0,0.0
71,3,train_0568,12669.7822265625,10867.501953125,136.7501953125,0.0,12806.532421875,15.78,0.7,0.0,0.0
72,3,train_0476,12176.5126953125,10467.796875,96.77968750000001,0.0,12273.2923828125,19.02,0.56,0.0,0.0
73,3,train_0338,12266.080078125,10674.4560546875,117.44560546875,0.0,12383.52568359375,16.8,0.52,0.0,0.0
74,3,train_0357,11967.806640625,10504.17578125,100.417578125,0.0,12068.22421875,14.72,0.68,0.0,0.0
75,3,train_0259,12430.271484375,10367.91796875,86.791796875,0.0,12517.06328125,14.84,0.62,0.0,0.0
76,3,train_0251,12165.05078125,10540.4130859375,104.04130859375,0.0,12269.09208984375,15.4,0.46,0.0,0.0
77,3,train_0540,12318.8349609375,10827.384765625,132.7384765625,0.0,12451.5734375,15.78,0.6,0.0,0.0
78,3,train_0002,12429.0029296875,10236.7314453125,73.67314453125,0.0,12502.67607421875,13.56,0.52,0.0,0.0
79,3,train_0191,12360.8564453125,10729.4765625,122.94765625000001,0.0,12483.8041015625,15.58,0.56,0.0,0.0
80,4,train_0245,12043.6689453125,10321.88671875,82.18867187500001,0.0,12125.8576171875,15.64,0.54,0.0,0.0
81,4,train_0417,12118.33203125,10339.4794921875,83.94794921875001,0.0,12202.27998046875,14.86,0.4,0.0,0.0
82,4,train_0247,12393.1044921875,10953.8447265625,145.38447265625,0.0,12538.48896484375,15.1,0.6,0.0,0.0
83,4,train_0188,12578.478515625,10341.93359375,84.193359375,0.0,12662.671875,14.84,0.58,0.0,0.0
84,4,train_0047,11946.927734375,10418.1103515625,91.81103515625,0.0,12038.73876953125,13.82,0.58,0.0,0.0
85,4,train_0156,12044.22265625,10608.75,110.875,0.0,12155.09765625,15.92,0.46,0.0,0.0
86,4,train_0063,12339.3369140625,10664.3125,116.43125,0.0,12455.7681640625,15.4,0.5,0.0,0.0
87,4,train_0420,12481.609375,10146.67578125,64.667578125,0.0,12546.276953125,15.5,0.62,0.0,0.0
88,4,train_0256,12436.685546875,10479.119140625,97.9119140625,0.0,12534.5974609375,17.24,0.7,0.0,0.0
89,4,train_0136,11870.3515625,10849.6416015625,134.96416015625002,0.0,12005.31572265625,16.88,0.38,0.0,0.0
90,4,train_0324,12285.6181640625,10501.4921875,100.14921875,0.0,12385.7673828125,15.3,0.68,0.0,0.0
91,4,train_0295,12313.90625,10144.611328125,64.4611328125,0.0,12378.3673828125,16.22,0.56,0.0,0.0
92,4,train_0283,12473.490234375,10556.318359375,105.6318359375,0.0,12579.1220703125,15.18,0.62,0.0,0.0
93,4,train_0348,12322.49609375,10545.853515625,104.58535156250001,0.0,12427.0814453125,16.1,0.56,0.0,0.0
94,4,train_0375,12525.6513671875,10596.7607421875,109.67607421875,0.0,12635.32744140625,15.5,0.74,0.0,0.0
95,4,train_0113,12049.23828125,10400.3046875,90.03046875000001,0.0,12139.26875,16.62,0.52,0.0,0.0
96,5,train_0093,11816.8076171875,10401.119140625,90.1119140625,0.0,11906.91953125,18.46,0.58,0.0,0.0
97,5,train_0438,11962.48046875,10488.904296875,98.8904296875,0.0,12061.3708984375,17.36,0.6,0.0,0.0
98,5,train_0583,12395.2529296875,10554.279296875,105.42792968750001,0.0,12500.680859375,14.62,0.68,0.0,0.0
99,5,train_0329,12051.8984375,10448.650390625,94.8650390625,0.0,12146.7634765625,17.98,0.54,0.0,0.0
100,5,train_0270,12399.609375,10395.720703125,89.5720703125,0.0,12489.1814453125,14.78,0.7,0.0,0.0
101,5,train_0372,12432.31640625,10729.3115234375,122.93115234375,0.0,12555.24755859375,15.6,0.62,0.0,0.0
102,5,train_0020,12523.708984375,11036.5087890625,153.65087890625,0.0,12677.35986328125,15.54,0.56,0.0,0.0
103,5,train_0223,12240.12890625,10445.61328125,94.561328125,0.0,12334.690234375,15.78,0.56,0.0,0.0
104,5,train_0215,12447.8583984375,11352.810546875,185.28105468750002,0.0,12633.139453125,17.0,0.48,0.0,0.0
105,5,train_0252,12117.619140625,10372.8203125,87.28203125,0.0,12204.901171875,14.08,0.68,0.0,0.0
106,5,train_0446,12167.53125,10293.42578125,79.342578125,0.0,12246.873828125,14.5,0.6,0.0,0.0
107,5,train_0296,12222.81640625,10654.9814453125,115.49814453125,0.0,12338.31455078125,15.8,0.62,0.0,0.0
108,5,train_0513,12106.400390625,10612.8720703125,111.28720703125,0.0,12217.68759765625,15.5,0.52,0.0,0.0
109,5,train_0281,12355.1728515625,10799.0771484375,129.90771484375,0.0,12485.08056640625,17.14,0.54,0.0,0.0
110,5,train_0020,12721.875,10700.7177734375,120.07177734375,0.0,12841.94677734375,14.6,0.62,0.0,0.0
111,5,train_0405,12274.361328125,10734.9365234375,123.49365234375,0.0,12397.85498046875,17.14,0.68,0.0,0.0
112,6,train_0478,11889.4599609375,11053.50390625,155.35039062500002,0.0,12044.8103515625,16.32,0.72,0.0,0.0
113,6,train_0346,12766.541015625,10735.5625,123.55625,0.0,12890.097265625,16.76,0.78,0.0,0.0
114,6,train_0562,12163.373046875,10795.48046875,129.548046875,0.0,12292.92109375,16.44,0.46,0.0,0.0
115,6,train_0249,12371.037109375,10758.583984375,125.8583984375,0.0,12496.8955078125,15.22,0.46,0.0,0.0
116,6,train_0478,12341.986328125,10734.95703125,123.495703125,0.0,12465.48203125,15.08,0.66,0.0,0.0
117,6,train_0001,12167.0927734375,10495.078125,99.5078125,0.0,12266.6005859375,13.4,0.68,0.0,0.0
118,6,train_0023,12032.76171875,10142.443359375,64.2443359375,0.0,12097.0060546875,15.42,0.56,0.0,0.0
119,6,train_0476,12296.64453125,10296.841796875,79.6841796875,0.0,12376.3287109375,20.56,0.54,0.0,0.0
120,6,train_0524,11681.267578125,10222.15234375,72.21523437500001,0.0,11753.4828125,16.62,0.56,0.0,0.0
121,6,train_0311,12218.3564453125,10550.74609375,105.07460937500001,0.0,12323.4310546875,14.46,0.58,0.0,0.0
122,6,train_0451,12186.62890625,10680.591796875,118.0591796875,0.0,12304.6880859375,15.4,0.54,0.0,0.0
123,6,train_0195,12633.6962890625,10540.43359375,104.04335937500001,0.0,12737.7396484375,17.7,0.68,0.0,0.0
124,6,train_0436,12615.93359375,10771.0146484375,127.10146484375001,0.0,12743.03505859375,15.16,0.62,0.0,0.0
125,6,train_0299,12378.5400390625,10493.857421875,99.3857421875,0.0,12477.92578125,13.32,0.64,0.0,0.0
126,6,train_0182,12450.7060546875,10590.6083984375,109.06083984375,0.0,12559.76689453125,16.42,0.74,0.0,0.0
127,6,train_0056,11817.654296875,10152.9931640625,65.29931640625,0.0,11882.95361328125,17.54,0.58,0.0,0.0
128,7,train_0104,12190.75390625,10347.9951171875,84.79951171875001,0.0,12275.55341796875,18.28,0.68,0.0,0.0
129,7,train_0542,11780.845703125,10676.650390625,117.6650390625,0.0,11898.5107421875,15.26,0.64,0.0,0.0
130,7,train_0266,12379.7802734375,10622.587890625,112.2587890625,0.0,12492.0390625,16.54,0.36,0.0,0.0
131,7,train_0593,12142.01171875,10869.859375,136.9859375,0.0,12278.99765625,14.08,0.62,0.0,0.0
132,7,train_0211,12087.73828125,10795.125,129.51250000000002,0.0,12217.25078125,16.64,0.76,0.0,0.0
133,7,train_0035,12523.478515625,11107.8310546875,160.78310546875002,0.0,12684.26162109375,17.76,0.6,0.0,0.0
134,7,train_0153,11877.6591796875,11014.673828125,151.4673828125,0.0,12029.1265625,17.94,0.6,0.0,0.0
135,7,train_0214,11989.01171875,10356.8271484375,85.68271484375,0.0,12074.69443359375,15.82,0.68,0.0,0.0
136,7,train_0420,12293.958984375,10579.423828125,107.9423828125,0.0,12401.9013671875,15.26,0.68,0.0,0.0
137,7,train_0438,11976.064453125,10475.4345703125,97.54345703125,0.0,12073.60791015625,15.9,0.64,0.0,0.0
138,7,train_0442,12259.6669921875,11223.271484375,172.3271484375,0.0,12431.994140625,13.58,0.56,0.0,0.0
139,7,train_0188,12129.36328125,10883.017578125,138.3017578125,0.0,12267.6650390625,14.44,0.62,0.0,0.0
140,7,train_0228,12231.15234375,10550.4873046875,105.04873046875001,0.0,12336.20107421875,14.66,0.5,0.0,0.0
141,7,train_0340,12054.4296875,10914.150390625,141.4150390625,0.0,12195.8447265625,17.66,0.6,0.0,0.0
142,7,train_0363,12344.38671875,10738.30859375,123.830859375,0.0,12468.217578125,15.46,0.62,0.0,0.0
143,7,train_0249,12242.2421875,10817.40625,131.740625,0.0,12373.9828125,15.68,0.5,0.0,0.0
144,7,train_0114,12486.2275390625,10039.375,53.9375,0.0,12540.1650390625,16.68,0.68,0.0,0.0
145,7,train_0464,12254.97265625,10300.947265625,80.0947265625,0.0,12335.0673828125,15.46,0.62,0.0,0.0
146,7,train_0312,11888.6015625,10564.138671875,106.4138671875,0.0,11995.0154296875,16.4,0.64,0.0,0.0
147,7,train_0575,12588.181640625,11296.33984375,179.633984375,0.0,12767.815625,17.38,0.48,0.0,0.0
148,7,train_0567,12692.5244140625,11284.279296875,178.4279296875,0.0,12870.95234375,16.54,0.6,0.0,0.0
149,7,train_0533,12137.328125,10877.5361328125,137.75361328125,0.0,12275.08173828125,14.84,0.72,0.0,0.0
150,7,train_0576,11920.896484375,10806.8193359375,130.68193359375002,0.0,12051.57841796875,15.78,0.6,0.0,0.0
151,7,train_0372,12484.630859375,10797.982421875,129.7982421875,0.0,12614.4291015625,17.32,0.66,0.0,0.0
152,7,train_0178,12049.2080078125,10609.455078125,110.94550781250001,0.0,12160.153515625,14.26,0.64,0.0,0.0
153,7,train_0096,12464.6162109375,10579.955078125,107.99550781250001,0.0,12572.61171875,16.94,0.56,0.0,0.0
154,7,train_0063,12325.814453125,10925.8564453125,142.58564453125,0.0,12468.40009765625,14.98,0.64,0.0,0.0
155,7,train_0568,12789.5419921875,10864.828125,136.4828125,0.0,12926.0248046875,15.16,0.68,0.0,0.0
156,7,train_0162,11670.6474609375,10082.27734375,58.227734375000004,0.0,11728.8751953125,15.12,0.64,0.0,0.0
157,7,train_0014,12241.830078125,10818.28515625,131.828515625,0.0,12373.65859375,17.42,0.6,0.0,0.0
158,7,train_0022,12178.37109375,10964.05078125,146.40507812500002,0.0,12324.776171875,17.1,0.58,0.0,0.0
159,7,train_0178,12029.85546875,10693.052734375,119.3052734375,0.0,12149.1607421875,14.44,0.76,0.0,0.0
160,8,train_0587,11991.302734375,10532.7529296875,103.27529296875001,0.0,12094.57802734375,16.6,0.72,0.0,0.0
161,8,train_0168,12463.8828125,10651.5244140625,115.15244140625,0.0,12579.03525390625,17.98,0.66,0.0,0.0
162,8,train_0061,12194.591796875,10658.2197265625,115.82197265625001,0.0,12310.41376953125,16.04,0.56,0.0,0.0
163,8,train_0403,12859.7958984375,10766.818359375,126.68183593750001,0.0,12986.477734375,13.2,0.62,0.0,0.0
164,8,train_0035,12588.380859375,11375.0078125,187.50078125000002,0.0,12775.881640625,16.6,0.72,0.0,0.0
165,8,train_0292,12358.1015625,10469.01171875,96.901171875,0.0,12455.002734375,19.16,0.62,0.0,0.0
166,8,train_0051,12193.04296875,10951.86328125,145.18632812500002,0.0,12338.229296875,17.38,0.74,0.0,0.0
167,8,train_0055,12534.763671875,10596.1328125,109.61328125,0.0,12644.376953125,15.16,0.7,0.0,0.0
168,8,train_0216,11834.72265625,10534.611328125,103.46113281250001,0.0,11938.1837890625,17.58,0.56,0.0,0.0
169,8,train_0007,12814.5009765625,11503.9599609375,200.39599609375,0.0,13014.89697265625,15.52,0.58,0.0,0.0
170,8,train_0510,12523.7734375,10829.6337890625,132.96337890625,0.0,12656.73681640625,15.2,0.62,0.0,0.0
171,8,train_0362,12081.140625,10673.0126953125,117.30126953125,0.0,12198.44189453125,15.7,0.68,0.0,0.0
172,8,train_0560,12052.9462890625,10804.0546875,130.40546875,0.0,12183.3517578125,15.66,0.66,0.0,0.0
173,8,train_0294,12059.0830078125,10586.033203125,108.6033203125,0.0,12167.686328125,15.0,0.74,0.0,0.0
174,8,train_0333,12653.3037109375,10658.390625,115.83906250000001,0.0,12769.1427734375,16.04,0.6,0.0,0.0
175,8,train_0360,11974.4384765625,10277.419921875,77.7419921875,0.0,12052.18046875,15.62,0.72,0.0,0.0
176,9,train_0279,12046.3974609375,10821.599609375,132.15996093750002,0.0,12178.557421875,15.8,0.64,0.0,0.0
177,9,train_0338,12234.443359375,10862.0791015625,136.20791015625,0.0,12370.65126953125,15.32,0.68,0.0,0.0
178,9,train_0343,12805.515625,11370.32421875,187.032421875,0.0,12992.548046875,17.62,0.62,0.0,0.0
179,9,train_0534,12508.189453125,10710.9482421875,121.09482421875,0.0,12629.28427734375,15.56,0.6,0.0,0.0
180,9,train_0182,12483.5849609375,10945.0185546875,144.50185546875,0.0,12628.08681640625,15.7,0.68,0.0,0.0
181,9,train_0551,11975.984375,10404.8359375,90.48359375000001,0.0,12066.46796875,15.1,0.62,0.0,0.0
182,9,train_0103,11742.5224609375,10491.5078125,99.15078125000001,0.0,11841.6732421875,16.2,0.62,0.0,0.0
183,9,train_0112,12247.35546875,10621.1611328125,112.11611328125001,0.0,12359.47158203125,17.12,0.56,0.0,0.0
184,9,train_0153,12052.65234375,10839.203125,133.9203125,0.0,12186.57265625,17.74,0.68,0.0,0.0
185,9,train_0565,12568.962890625,10968.5458984375,146.85458984375,0.0,12715.81748046875,16.12,0.64,0.0,0.0
186,9,train_0146,12286.853515625,10915.96875,141.596875,0.0,12428.450390625,14.1,0.62,0.0,0.0
187,9,train_0472,12560.2158203125,10885.89453125,138.589453125,0.0,12698.8052734375,17.64,0.5,0.0,0.0
188,9,train_0349,11790.5234375,10494.7041015625,99.47041015625001,0.0,11889.99384765625,16.8,0.6,0.0,0.0
189,9,train_0383,11843.2734375,10494.84765625,99.48476562500001,0.0,11942.758203125,14.98,0.54,0.0,0.0
190,9,train_0046,11736.1982421875,10645.623046875,114.5623046875,0.0,11850.760546875,15.34,0.58,0.0,0.0
191,9,train_0395,12172.71484375,10343.361328125,84.33613281250001,0.0,12257.0509765625,15.56,0.64,0.0,0.0
192,10,train_0041,12269.205078125,10366.755859375,86.6755859375,0.0,12355.8806640625,14.68,0.6,0.0,0.0
193,10,train_0327,12621.4697265625,10410.443359375,91.04433593750001,0.0,12712.5140625,17.98,0.64,0.0,0.0
194,10,train_0472,12426.54296875,10487.427734375,98.7427734375,0.0,12525.2857421875,15.98,0.58,0.0,0.0
195,10,train_0550,12274.41796875,10381.1650390625,88.11650390625,0.0,12362.53447265625,18.26,0.62,0.0,0.0
196,10,train_0593,12109.7509765625,10359.53515625,85.95351562500001,0.0,12195.7044921875,13.26,0.68,0.0,0.0
197,10,train_0139,11903.515625,10597.251953125,109.7251953125,0.0,12013.2408203125,13.36,0.46,0.0,0.0
198,10,train_0460,12007.6640625,10812.3369140625,131.23369140625002,0.0,12138.89775390625,14.72,0.6,0.0,0.0
199,10,train_0359,12308.541015625,10841.623046875,134.1623046875,0.0,12442.7033203125,15.08,0.68,0.0,0.0
200,10,train_0440,12552.416015625,11201.3759765625,170.13759765625002,0.0,12722.55361328125,16.62,0.72,0.0,0.0
201,10,train_0488,12380.212890625,10517.744140625,101.7744140625,0.0,12481.9873046875,13.76,0.72,0.0,0.0
202,10,train_0284,12083.48828125,10706.591796875,120.6591796875,0.0,12204.1474609375,15.54,0.62,0.0,0.0
203,10,train_0080,12448.9140625,10610.98828125,111.09882812500001,0.0,12560.012890625,14.88,0.64,0.0,0.0
204,10,train_0473,11958.302734375,10713.2158203125,121.32158203125,0.0,12079.62431640625,17.46,0.62,0.0,0.0
205,10,train_0369,11998.3017578125,10620.21484375,112.021484375,0.0,12110.3232421875,15.28,0.76,0.0,0.0
206,10,train_0080,12707.53515625,10730.75,123.075,0.0,12830.61015625,15.84,0.7,0.0,0.0
207,10,train_0241,12001.087890625,10337.46875,83.746875,0.0,12084.834765625,15.7,0.58,0.0,0.0
208,10,train_0087,12269.1982421875,10809.0,130.9,0.0,12400.0982421875,16.58,0.62,0.0,0.0
209,10,train_0459,12446.1298828125,10420.7314453125,92.07314453125001,0.0,12538.20302734375,16.12,0.58,0.0,0.0
210,10,train_0200,12273.373046875,10334.1328125,83.41328125000001,0.0,12356.786328125,16.56,0.7,0.0,0.0
211,10,train_0040,12637.03515625,10639.802734375,113.9802734375,0.0,12751.0154296875,18.2,0.58,0.0,0.0
212,10,train_0170,12025.67578125,10493.962890625,99.3962890625,0.0,12125.0720703125,15.02,0.7,0.0,0.0
213,10,train_0364,12372.583984375,10469.087890625,96.9087890625,0.0,12469.4927734375,16.78,0.62,0.0,0.0
214,10,train_0354,11698.3203125,10302.6982421875,80.26982421875,0.0,11778.59013671875,15.54,0.66,0.0,0.0
215,10,train_0514,12463.6708984375,10338.78125,83.87812500000001,0.0,12547.5490234375,14.36,0.68,0.0,0.0
216,10,train_0216,11986.048828125,10424.876953125,92.48769531250001,0.0,12078.5365234375,17.84,0.72,0.0,0.0
217,10,train_0377,12114.083984375,10484.3017578125,98.43017578125,0.0,12212.51416015625,16.56,0.7,0.0,0.0
218,10,train_0566,11856.732421875,10392.8115234375,89.28115234375001,0.0,11946.01357421875,13.98,0.54,0.0,0.0
219,10,train_0192,12487.4853515625,10577.95703125,107.795703125,0.0,12595.2810546875,16.6,0.62,0.0,0.0
220,10,train_0018,12202.2919921875,10377.248046875,87.72480468750001,0.0,12290.016796875,16.12,0.54,0.0,0.0
221,10,train_0393,12278.416015625,10853.3876953125,135.33876953125,0.0,12413.75478515625,13.18,0.52,0.0,0.0
222,10,train_0360,12314.75390625,10561.5068359375,106.15068359375,0.0,12420.90458984375,17.02,0.58,0.0,0.0
223,10,train_0202,12322.0966796875,11014.748046875,151.4748046875,0.0,12473.571484375,15.78,0.5,0.0,0.0
224,11,train_0337,12082.453125,10102.357421875,60.2357421875,0.0,12142.6888671875,15.94,0.6,0.0,0.0
225,11,train_0401,11669.669921875,10262.32421875,76.232421875,0.0,11745.90234375,15.26,0.68,0.0,0.0
226,11,train_0490,11960.677734375,10619.791015625,111.9791015625,0.0,12072.6568359375,15.7,0.62,0.0,0.0
227,11,train_0077,12034.5732421875,10378.5673828125,87.85673828125,0.0,12122.42998046875,15.82,0.68,0.0,0.0
228,11,train_0282,11903.267578125,10485.3203125,98.53203125,0.0,12001.799609375,15.0,0.86,0.0,0.0
229,11,train_0167,12185.787109375,10589.431640625,108.9431640625,0.0,12294.7302734375,16.92,0.7,0.0,0.0
230,11,train_0200,12157.591796875,10452.0419921875,95.20419921875,0.0,12252.79599609375,16.98,0.66,0.0,0.0
231,11,train_0019,12366.98828125,11025.29296875,152.529296875,0.0,12519.517578125,15.98,0.78,0.0,0.0
232,11,train_0253,11965.865234375,10303.79296875,80.37929687500001,0.0,12046.24453125,16.26,0.64,0.0,0.0
233,11,train_0050,12118.640625,10451.3359375,95.13359375,0.0,12213.77421875,16.34,0.68,0.0,0.0
234,11,train_0555,12075.47265625,10291.283203125,79.12832031250001,0.0,12154.6009765625,17.16,0.58,0.0,0.0
235,11,train_0332,12052.4453125,10595.44921875,109.544921875,0.0,12161.990234375,14.44,0.68,0.0,0.0
236,11,train_0252,12059.99609375,10558.966796875,105.89667968750001,0.0,12165.8927734375,14.34,0.68,0.0,0.0
237,11,train_0139,12205.6484375,10432.35546875,93.23554687500001,0.0,12298.883984375,15.08,0.64,0.0,0.0
