episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
85,0,train_0156,12400.29189412515,10447.674022873163,94.76740228731633,0.0,12495.059296412466,17.26,0.6,0.0,0.0,5.0,5.0
86,0,train_0063,12449.297539001895,10877.188054823211,137.71880548232113,0.0,12587.016344484216,16.06,0.62,0.0,0.0,5.0,5.0
87,0,train_0420,12374.152595035514,10360.36757356132,86.03675735613197,0.0,12460.189352391646,15.12,0.62,0.0,0.0,5.0,5.0
88,0,train_0256,12542.779374048929,10356.593560959122,85.65935609591216,0.0,12628.43873014484,16.2,0.7,0.0,0.0,5.0,5.0
89,0,train_0136,12258.348551615032,10440.86279223438,94.08627922343804,0.0,12352.43483083847,17.86,0.7,0.0,0.0,5.0,5.0
90,0,train_0324,12431.80913020766,10201.765101354304,70.17651013543036,0.0,12501.98564034309,14.32,0.68,0.0,0.0,5.0,5.0
91,0,train_0295,12467.615129143875,10080.087284819052,58.0087284819052,0.0,12525.62385762578,16.72,0.58,0.0,0.0,5.0,5.0
92,0,train_0283,12499.018043619606,10337.628213562286,83.7628213562286,0.0,12582.780864975835,15.92,0.72,0.0,0.0,5.0,5.0
93,0,train_0348,12753.14904184813,10358.481259806154,85.84812598061545,0.0,12838.997167828746,16.72,0.72,0.0,0.0,5.0,5.0
94,0,train_0375,12536.48898080305,10490.564900595562,99.05649005955621,0.0,12635.545470862606,15.46,0.66,0.0,0.0,5.0,5.0
95,0,train_0113,12203.748273529553,10304.581469274368,80.4581469274368,0.0,12284.206420456989,16.46,0.74,0.0,0.0,5.0,5.0
96,0,train_0093,12079.942885560147,10008.026294661868,50.80262946618677,0.0,12130.745515026334,17.8,0.72,0.0,0.0,5.0,5.0
97,0,train_0438,12264.29832545574,10363.363396406956,86.3363396406956,0.0,12350.634665096435,16.36,0.64,0.0,0.0,5.0,5.0
98,0,train_0583,12205.11338281837,10403.780186538392,90.37801865383918,0.0,12295.491401472209,16.04,0.58,0.0,0.0,5.0,5.0
99,0,train_0329,12378.08413875695,10338.995625166062,83.89956251660624,0.0,12461.983701273557,16.9,0.68,0.0,0.0,5.0,5.0
100,0,train_0270,12368.238342708471,10446.24430346888,94.62443034688805,0.0,12462.86277305536,16.16,0.74,0.0,0.0,5.0,5.0
101,0,train_0372,12596.408368496519,10712.610207024682,121.26102070246816,0.0,12717.669389198987,16.94,0.74,0.0,0.0,5.0,5.0
102,0,train_0020,12865.63883898356,10622.5338466121,112.25338466120994,0.0,12977.892223644769,15.78,0.62,0.0,0.0,5.0,5.0
103,0,train_0223,12330.160459631155,10409.3594457591,90.93594457591007,0.0,12421.096404207066,15.28,0.58,0.0,0.0,5.0,5.0
104,0,train_0215,12416.595842003107,10719.073081803184,121.90730818031844,0.0,12538.503150183426,16.54,0.68,0.0,0.0,5.0,5.0
105,0,train_0252,12092.650195091876,10372.727048456753,87.27270484567526,0.0,12179.92289993755,14.52,0.76,0.0,0.0,5.0,5.0
106,0,train_0446,11975.926240302779,10330.867162544226,83.08671625442258,0.0,12059.0129565572,16.4,0.68,0.0,0.0,5.0,5.0
107,0,train_0296,12653.064008960515,10365.428342779356,86.54283427793563,0.0,12739.60684323845,15.64,0.68,0.0,0.0,5.0,5.0
108,0,train_0513,12294.60636934398,10287.549415495972,78.75494154959725,0.0,12373.361310893577,15.78,0.64,0.0,0.0,5.0,5.0
109,0,train_0281,12738.468794374843,10611.816125707188,111.1816125707188,0.0,12849.650406945562,16.14,0.72,0.0,0.0,5.0,5.0
110,0,train_0020,12794.184965722474,10781.287477904174,128.1287477904174,0.0,12922.31371351289,13.42,0.68,0.0,0.0,5.0,5.0
111,0,train_0405,12807.247234717925,10687.56117208657,118.75611720865709,0.0,12926.003351926582,15.62,0.66,0.0,0.0,5.0,5.0
112,0,train_0478,12324.838728358887,10603.883444402378,110.38834444023779,0.0,12435.227072799125,16.64,0.66,0.0,0.0,5.0,5.0
113,0,train_0346,12748.985953397158,10682.161285365764,118.21612853657643,0.0,12867.202081933734,16.02,0.66,0.0,0.0,5.0,5.0
114,0,train_0562,12144.336330196618,10814.049818415278,131.40498184152784,0.0,12275.741312038146,14.18,0.58,0.0,0.0,5.0,5.0
115,0,train_0249,12504.231492656907,10549.18881744362,104.91888174436208,0.0,12609.15037440127,16.0,0.56,0.0,0.0,5.0,5.0
116,0,train_0478,12637.778022605764,10253.104383648773,75.31043836487734,0.0,12713.08846097064,16.34,0.68,0.0,0.0,5.0,5.0
117,0,train_0001,12345.943819897184,10055.181523029543,55.518152302954334,0.0,12401.461972200139,13.62,0.66,0.0,0.0,5.0,5.0
118,0,train_0023,12380.352146355472,9911.141430018017,41.11414300180168,0.0,12421.466289357273,15.64,0.72,0.0,0.0,5.0,5.0
119,0,train_0476,12355.1544311913,10472.206569445674,97.22065694456742,0.0,12452.375088135868,20.06,0.68,0.0,0.0,5.0,5.0
120,0,train_0524,11911.13898500173,9967.464373533478,46.74643735334776,0.0,11957.885422355077,17.02,0.66,0.0,0.0,5.0,5.0
121,0,train_0311,12619.131664936347,10589.86723073048,108.98672307304805,0.0,12728.118388009396,15.92,0.72,0.0,0.0,5.0,5.0
122,0,train_0451,12348.336195193448,10719.510976980135,121.95109769801348,0.0,12470.28729289146,16.46,0.62,0.0,0.0,5.0,5.0
123,0,train_0195,12713.577657360134,10673.109864006161,117.3109864006161,0.0,12830.88864376075,18.48,0.76,0.0,0.0,5.0,5.0
124,0,train_0436,12732.720236493464,10624.454567147794,112.44545671477937,0.0,12845.165693208242,16.4,0.6,0.0,0.0,5.0,5.0
125,0,train_0299,12235.098205152224,10411.78244196458,91.17824419645804,0.0,12326.276449348683,14.32,0.68,0.0,0.0,5.0,5.0
126,0,train_0182,12721.32157349287,10852.080418634494,135.2080418634494,0.0,12856.52961535632,16.46,0.7,0.0,0.0,5.0,5.0
127,0,train_0056,11922.575996528665,10127.26980547489,62.72698054748908,0.0,11985.302977076155,17.2,0.72,0.0,0.0,5.0,5.0
128,0,train_0104,12267.92803950732,10405.745051564572,90.57450515645723,0.0,12358.502544663777,17.08,0.62,0.0,0.0,5.0,5.0
129,0,train_0542,12040.831517401311,10410.921328918675,91.09213289186755,0.0,12131.923650293178,14.96,0.7,0.0,0.0,5.0,5.0
130,0,train_0266,12610.362354930134,10495.596168705488,99.55961687054878,0.0,12709.921971800683,15.98,0.68,0.0,0.0,5.0,5.0
131,0,train_0593,12190.04292773982,10501.54489405975,100.15448940597508,0.0,12290.197417145795,14.04,0.68,0.0,0.0,5.0,5.0
132,0,train_0211,12392.103086970685,10504.148946452156,100.41489464521565,0.0,12492.5179816159,17.24,0.72,0.0,0.0,5.0,5.0
133,0,train_0035,12895.682305151378,10814.214858049841,131.42148580498414,0.0,13027.103790956362,17.9,0.62,0.0,0.0,5.0,5.0
134,0,train_0153,12133.258675267942,10517.870671771569,101.78706717715687,0.0,12235.045742445098,17.98,0.56,0.0,0.0,5.0,5.0
135,0,train_0214,12221.944924004005,10083.896842242564,58.38968422425642,0.0,12280.33460822826,16.02,0.62,0.0,0.0,5.0,5.0
136,0,train_0420,12287.878113453378,10494.873510509462,99.4873510509462,0.0,12387.365464504324,15.54,0.8,0.0,0.0,5.0,5.0
137,0,train_0438,11961.670384557317,10688.40437452804,118.84043745280397,0.0,12080.510822010121,17.48,0.66,0.0,0.0,5.0,5.0
138,0,train_0442,12807.672449167068,10619.845318888447,111.98453188884469,0.0,12919.656981055912,14.84,0.7,0.0,0.0,5.0,5.0
139,0,train_0188,12422.205530784764,10540.545964793075,104.05459647930748,0.0,12526.260127264071,15.22,0.74,0.0,0.0,5.0,5.0
140,0,train_0228,12489.59301473103,10138.589599327799,63.85895993277991,0.0,12553.45197466381,14.48,0.68,0.0,0.0,5.0,5.0
141,0,train_0340,12538.922656581217,10087.478241631663,58.7478241631663,0.0,12597.670480744384,16.62,0.58,0.0,0.0,5.0,5.0
142,0,train_0363,12632.308098260652,10396.604219507983,89.66042195079827,0.0,12721.96852021145,15.24,0.62,0.0,0.0,5.0,5.0
143,0,train_0249,12314.582601872838,10661.28900747821,116.12890074782099,0.0,12430.71150262066,16.8,0.56,0.0,0.0,5.0,5.0
144,0,train_0114,12416.63610679002,10384.97028062659,88.49702806265906,0.0,12505.133134852678,16.08,0.7,0.0,0.0,5.0,5.0
145,0,train_0464,12385.2364194082,10483.8566219317,98.38566219316999,0.0,12483.62208160137,16.32,0.64,0.0,0.0,5.0,5.0
146,0,train_0312,12005.445631719449,10299.467311378456,79.94673113784557,0.0,12085.392362857294,15.66,0.7,0.0,0.0,5.0,5.0
147,0,train_0575,12960.563060900196,10430.638568186248,93.06385681862486,0.0,13053.62691771882,17.3,0.7,0.0,0.0,5.0,5.0
148,0,train_0567,13298.107526099688,10712.427071742697,121.24270717426971,0.0,13419.350233273957,16.86,0.64,0.0,0.0,5.0,5.0
149,0,train_0533,12235.183068352617,10003.446868638643,50.34468686386427,0.0,12285.52775521648,17.26,0.7,0.0,0.0,5.0,5.0
150,0,train_0576,12402.681155281018,10054.305351097739,55.430535109773885,0.0,12458.111690390791,14.22,0.6,0.0,0.0,5.0,5.0
151,0,train_0372,12596.130062701237,10667.775297691032,116.77752976910324,0.0,12712.90759247034,16.84,0.7,0.0,0.0,5.0,5.0
152,0,train_0178,12406.889300889368,10254.047054581879,75.40470545818789,0.0,12482.294006347556,14.36,0.78,0.0,0.0,5.0,5.0
153,0,train_0096,12690.489003615727,10391.780321592261,89.17803215922613,0.0,12779.667035774954,16.5,0.72,0.0,0.0,5.0,5.0
154,0,train_0063,12581.686585057683,10625.520905298627,112.55209052986265,0.0,12694.238675587545,16.0,0.5,0.0,0.0,5.0,5.0
155,0,train_0568,12683.300134646528,10550.791266504288,105.07912665042878,0.0,12788.379261296957,16.9,0.74,0.0,0.0,5.0,5.0
156,0,train_0162,11807.054726642386,9991.46260053819,49.14626005381906,0.0,11856.200986696205,16.28,0.62,0.0,0.0,5.0,5.0
157,0,train_0014,12393.333533679452,10509.718994089304,100.97189940893041,0.0,12494.305433088382,17.64,0.66,0.0,0.0,5.0,5.0
158,0,train_0022,12561.950771077645,10433.10658000601,93.31065800060097,0.0,12655.261429078246,16.28,0.62,0.0,0.0,5.0,5.0
159,0,train_0178,12233.38703769352,10269.100644388329,76.91006443883289,0.0,12310.297102132352,13.92,0.68,0.0,0.0,5.0,5.0
160,0,train_0587,12519.096196455332,10063.25766409015,56.32576640901498,0.0,12575.421962864346,16.78,0.66,0.0,0.0,5.0,5.0
161,0,train_0168,12431.739108588608,10899.19515783317,139.919515783317,0.0,12571.658624371925,15.68,0.72,0.0,0.0,5.0,5.0
162,0,train_0061,12310.776435586007,10623.28149305585,112.32814930558507,0.0,12423.104584891593,16.58,0.54,0.0,0.0,5.0,5.0
163,0,train_0403,12800.714377299999,10715.899002977289,121.58990029772886,0.0,12922.304277597728,13.74,0.72,0.0,0.0,5.0,5.0
164,0,train_0035,12930.336919586513,11082.00420846363,158.200420846363,0.0,13088.537340432875,16.88,0.7,0.0,0.0,5.0,5.0
165,0,train_0292,12506.29647859691,10367.661381604426,86.76613816044265,0.0,12593.062616757354,16.76,0.56,0.0,0.0,5.0,5.0
166,0,train_0051,12692.431725757462,10305.877239638041,80.5877239638041,0.0,12773.019449721267,16.28,0.66,0.0,0.0,5.0,5.0
167,0,train_0055,12657.959940818724,10383.490002289862,88.3490002289862,0.0,12746.30894104771,15.0,0.7,0.0,0.0,5.0,5.0
168,0,train_0216,12187.945208892572,10076.657906276732,57.66579062767323,0.0,12245.610999520246,18.9,0.78,0.0,0.0,5.0,5.0
169,0,train_0007,13107.461993060027,10888.845728832941,138.8845728832941,0.0,13246.346565943322,14.84,0.7,0.0,0.0,5.0,5.0
170,0,train_0510,13086.892028403632,10415.308513783337,91.5308513783337,0.0,13178.422879781965,16.74,0.7,0.0,0.0,5.0,5.0
171,0,train_0362,12100.116249978317,10337.176243609681,83.71762436096816,0.0,12183.833874339285,16.56,0.6,0.0,0.0,5.0,5.0
172,0,train_0560,12251.185553275633,10522.091068765845,102.20910687658453,0.0,12353.394660152217,17.74,0.64,0.0,0.0,5.0,5.0
173,0,train_0294,12143.537178836714,10325.600489408771,82.5600489408771,0.0,12226.09722777759,14.88,0.64,0.0,0.0,5.0,5.0
174,0,train_0333,12613.155201367743,10599.149332343548,109.9149332343548,0.0,12723.070134602098,14.96,0.78,0.0,0.0,5.0,5.0
175,0,train_0360,12397.98528265121,10076.779295603828,57.677929560382836,0.0,12455.663212211593,15.06,0.64,0.0,0.0,5.0,5.0
176,0,train_0279,12457.144285478777,10536.328365917758,103.63283659177578,0.0,12560.777122070553,15.74,0.7,0.0,0.0,5.0,5.0
177,0,train_0338,12606.866540167422,10174.931743503377,67.49317435033772,0.0,12674.359714517761,16.8,0.72,0.0,0.0,5.0,5.0
178,0,train_0343,13132.779968609757,10704.890266236749,120.48902662367492,0.0,13253.268995233431,16.64,0.68,0.0,0.0,5.0,5.0
179,0,train_0534,12151.629933093109,10497.319023582759,99.73190235827587,0.0,12251.361835451386,16.06,0.78,0.0,0.0,5.0,5.0
180,0,train_0182,12833.967492815309,10550.50590319532,105.05059031953206,0.0,12939.01808313484,14.78,0.64,0.0,0.0,5.0,5.0
181,0,train_0551,12084.821417840776,10178.311404560369,67.83114045603689,0.0,12152.652558296813,16.0,0.72,0.0,0.0,5.0,5.0
182,0,train_0103,12164.479532890757,10347.892339320675,84.78923393206752,0.0,12249.268766822825,16.24,0.76,0.0,0.0,5.0,5.0
183,0,train_0112,12486.882423085648,10391.260447982306,89.12604479823058,0.0,12576.00846788388,15.92,0.74,0.0,0.0,5.0,5.0
184,0,train_0153,12233.058445984647,10444.398472378422,94.43984723784216,0.0,12327.498293222488,16.74,0.6,0.0,0.0,5.0,5.0
185,0,train_0565,12724.723060678989,10580.10599154199,108.01059915419901,0.0,12832.733659833188,15.9,0.62,0.0,0.0,5.0,5.0
186,0,train_0146,12199.961414722999,10367.526286367443,86.75262863674435,0.0,12286.714043359743,15.34,0.8,0.0,0.0,5.0,5.0
187,0,train_0472,12602.277093409288,10323.942048030995,82.39420480309946,0.0,12684.671298212386,16.22,0.7,0.0,0.0,5.0,5.0
188,0,train_0349,12226.018873014546,10124.535395854813,62.45353958548131,0.0,12288.472412600027,16.7,0.62,0.0,0.0,5.0,5.0
189,0,train_0383,12119.02697215882,10163.00933023154,66.300933023154,0.0,12185.327905181974,15.68,0.58,0.0,0.0,5.0,5.0
190,0,train_0046,12192.914716722811,10182.784151148117,68.27841511481165,0.0,12261.193131837623,17.02,0.68,0.0,0.0,5.0,5.0
191,0,train_0395,12124.076869373132,10388.31854493195,88.831854493195,0.0,12212.908723866327,15.8,0.66,0.0,0.0,5.0,5.0
192,1,train_0041,12220.716888714742,10449.080528597413,94.9080528597413,0.0,12315.624941574482,14.26,0.68,0.0,0.0,5.0,5.0
193,1,train_0327,12786.387661445395,10259.201026519082,75.92010265190821,0.0,12862.307764097302,16.54,0.62,0.0,0.0,5.0,5.0
194,1,train_0472,12589.09128691374,10995.309566088688,149.53095660886885,0.0,12738.622243522608,15.98,0.64,0.0,0.0,5.0,5.0
195,1,train_0550,12369.383299475498,10285.842643052829,78.58426430528289,0.0,12447.967563780781,17.32,0.64,0.0,0.0,5.0,5.0
196,1,train_0593,12523.932724886787,9985.199752984332,48.5199752984332,0.0,12572.45270018522,13.86,0.82,0.0,0.0,5.0,5.0
197,1,train_0139,12446.370212216774,10020.99674503328,52.09967450332806,0.0,12498.469886720102,14.44,0.72,0.0,0.0,5.0,5.0
198,1,train_0460,12864.558168859792,9967.980100170418,46.79801001704182,0.0,12911.356178876835,15.38,0.64,0.0,0.0,5.0,5.0
