episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
0,0,train_0566,12039.682142086669,10292.263881736206,79.22638817362059,0.0,12118.908530260289,15.06,0.6,0.0,0.0,5.0,5.0
1,0,train_0375,12474.825593466841,10307.258782441259,80.72587824412585,0.0,12555.551471710967,16.38,0.66,0.0,0.0,5.0,5.0
2,0,train_0410,12779.7936697857,10462.884431693674,96.28844316936738,0.0,12876.082112955068,15.3,0.64,0.0,0.0,5.0,5.0
3,0,train_0538,12756.962469336368,10604.631888108457,110.46318881084572,0.0,12867.425658147213,15.86,0.66,0.0,0.0,5.0,5.0
4,0,train_0346,12680.066163317912,10716.490122574887,121.64901225748872,0.0,12801.7151755754,15.6,0.68,0.0,0.0,5.0,5.0
5,0,train_0465,12409.286763852793,10726.833179482412,122.68331794824117,0.0,12531.970081801035,18.42,0.62,0.0,0.0,5.0,5.0
6,0,train_0500,12246.623820762657,10119.77534277065,61.977534277065025,0.0,12308.601355039722,15.76,0.76,0.0,0.0,5.0,5.0
7,0,train_0135,12784.329132534713,10130.873730090385,63.087373009038494,0.0,12847.416505543752,16.34,0.76,0.0,0.0,5.0,5.0
8,0,train_0033,12693.276041191573,10444.478634713167,94.44786347131668,0.0,12787.72390466289,15.52,0.6,0.0,0.0,5.0,5.0
9,0,train_0180,12487.438137294392,10697.311492288325,119.73114922883252,0.0,12607.169286523223,17.58,0.72,0.0,0.0,5.0,5.0
10,0,train_0171,12849.408506857195,10855.011235036229,135.5011235036229,0.0,12984.909630360818,16.08,0.56,0.0,0.0,5.0,5.0
11,0,train_0524,11971.559247332389,9984.152451456423,48.41524514564226,0.0,12019.974492478032,16.48,0.6,0.0,0.0,5.0,5.0
12,0,train_0547,13131.268415186412,10348.549724672692,84.85497246726919,0.0,13216.12338765368,18.18,0.6,0.0,0.0,5.0,5.0
13,0,train_0003,12349.688798862993,10107.744165040538,60.77441650405381,0.0,12410.463215367046,17.66,0.7,0.0,0.0,5.0,5.0
14,0,train_0299,12935.796504150709,10054.744888249114,55.474488824911354,0.0,12991.27099297562,13.4,0.68,0.0,0.0,5.0,5.0
15,0,train_0492,12310.624433078794,10492.97598628567,99.297598628567,0.0,12409.922031707361,16.42,0.6,0.0,0.0,5.0,5.0
16,0,train_0078,12545.561356622373,10202.657073878552,70.26570738785522,0.0,12615.827064010227,14.54,0.64,0.0,0.0,5.0,5.0
17,0,train_0478,12520.931399124984,10423.979729816028,92.39797298160283,0.0,12613.329372106586,16.62,0.74,0.0,0.0,5.0,5.0
18,0,train_0071,12259.637332500293,10872.365210529384,137.2365210529384,0.0,12396.873853553232,13.52,0.74,0.0,0.0,5.0,5.0
19,0,train_0280,12540.202506156444,10425.6444323658,92.56444323657998,0.0,12632.766949393024,16.22,0.58,0.0,0.0,5.0,5.0
20,0,train_0489,11950.341382523926,10371.133532840777,87.11335328407768,0.0,12037.454735808004,16.58,0.66,0.0,0.0,5.0,5.0
21,0,train_0181,11541.73393522848,9765.823394082341,26.582339408234112,0.0,11568.316274636714,16.2,0.7,0.0,0.0,5.0,5.0
