episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
29,0,train_0309,12612.549318677824,10401.684575362298,90.16845753622984,0.0,12702.717776214055,13.52,0.68,0.0,0.0,7.0,1.8968592631667593
30,0,train_0386,12537.950785354089,10484.85350651555,98.48535065155502,0.0,12636.436136005645,15.6,0.66,0.0,0.0,7.0,1.8968592631667593
31,0,train_0495,12652.68684831373,10367.505279661615,86.75052796616147,0.0,12739.437376279891,18.6,0.62,0.0,0.0,7.0,1.8968592631667593
32,0,train_0393,12611.045656635097,10666.808833979443,116.68088339794431,0.0,12727.726540033042,12.94,0.62,0.0,0.0,7.0,1.8968592631667593
33,0,train_0269,11879.9784010419,9849.619111687593,34.96191116875925,0.0,11914.94031221066,16.58,0.66,0.0,0.0,7.0,1.8968592631667593
34,0,train_0276,12056.952843852256,10432.306934933596,93.23069349335965,0.0,12150.183537345616,16.98,0.66,0.0,0.0,7.0,1.8968592631667593
35,0,train_0203,12720.727770290505,10541.188074735832,104.11880747358319,0.0,12824.846577764089,13.96,0.64,0.0,0.0,7.0,1.8968592631667593
36,0,train_0094,11970.576471392835,10205.101001912682,70.51010019126825,0.0,12041.086571584103,15.38,0.68,0.0,0.0,7.0,1.8968592631667593
37,0,train_0166,12150.048315278316,10265.30590042986,76.53059004298593,0.0,12226.578905321303,14.92,0.56,0.0,0.0,7.0,1.8968592631667593
38,0,train_0087,12420.10537272804,10642.208937477448,114.22089374774478,0.0,12534.326266475784,15.66,0.78,0.0,0.0,7.0,1.8968592631667593
39,0,train_0135,12747.495972834084,10192.4376214781,69.24376214781005,0.0,12816.739734981893,18.34,0.64,0.0,0.0,7.0,1.8968592631667593
40,0,train_0512,12509.145430855995,10199.359266568408,69.93592665684082,0.0,12579.081357512836,13.88,0.68,0.0,0.0,7.0,1.8968592631667593
41,0,train_0315,12628.822666271819,11150.188408106691,165.0188408106691,0.0,12793.841507082489,14.9,0.7,0.0,0.0,7.0,1.8968592631667593
42,0,train_0054,12465.428372594874,10167.639555011343,66.7639555011343,0.0,12532.192328096007,15.92,0.64,0.0,0.0,7.0,1.8968592631667593
43,0,train_0258,12714.946550020228,10734.596614039976,123.4596614039976,0.0,12838.406211424226,16.44,0.64,0.0,0.0,7.0,1.8968592631667593
44,0,train_0162,11985.139631255635,9943.936603500802,44.393660350080246,0.0,12029.533291605716,16.56,0.58,0.0,0.0,7.0,1.8968592631667593
45,0,train_0397,12479.23583833707,10164.826881182982,66.48268811829821,0.0,12545.718526455368,15.06,0.72,0.0,0.0,7.0,1.8968592631667593
46,0,train_0498,12587.900716841048,10608.425362433089,110.84253624330887,0.0,12698.743253084356,13.82,0.58,0.0,0.0,7.0,1.8968592631667593
47,0,train_0007,13103.863099946238,11056.869755898584,155.68697558985843,0.0,13259.550075536097,16.12,0.76,0.0,0.0,7.0,1.8968592631667593
48,0,train_0279,12426.481133975583,10453.463797186068,95.34637971860684,0.0,12521.82751369419,17.1,0.72,0.0,0.0,7.0,1.8968592631667593
49,0,train_0268,12088.355624241138,10550.23848060028,105.02384806002793,0.0,12193.379472301165,16.16,0.6,0.0,0.0,7.0,1.8968592631667593
50,0,train_0594,12081.065822198027,10092.322284778715,59.23222847787147,0.0,12140.298050675898,18.02,0.6,0.0,0.0,7.0,1.8968592631667593
51,0,train_0219,12794.475612265236,10187.943865186147,68.79438651861474,0.0,12863.269998783851,14.26,0.56,0.0,0.0,7.0,1.8968592631667593
52,0,train_0099,12007.700065672252,10190.746363245404,69.07463632454038,0.0,12076.774701996792,18.16,0.7,0.0,0.0,7.0,1.8968592631667593
53,0,train_0117,12048.56458834501,10103.951984407546,60.39519844075458,0.0,12108.959786785765,16.04,0.6,0.0,0.0,7.0,1.8968592631667593
54,0,train_0286,13060.870867628295,10417.113657144775,91.71136571447751,0.0,13152.582233342773,14.76,0.66,0.0,0.0,7.0,1.8968592631667593
55,0,train_0356,12682.57494292517,10387.95319355789,88.79531935578908,0.0,12771.37026228096,15.84,0.7,0.0,0.0,7.0,1.8968592631667593
56,0,train_0195,12927.768035795794,10294.864303541108,79.48643035411078,0.0,13007.254466149905,17.78,0.52,0.0,0.0,7.0,1.8968592631667593
57,0,train_0261,12492.91340448548,10603.67015339615,110.36701533961497,0.0,12603.280419825094,17.0,0.66,0.0,0.0,7.0,1.8968592631667593
58,0,train_0397,12340.620745906544,10354.906624157387,85.49066241573874,0.0,12426.111408322284,15.42,0.66,0.0,0.0,7.0,1.8968592631667593
59,0,train_0179,12270.742289154941,10089.498624722419,58.949862472241875,0.0,12329.692151627183,15.02,0.66,0.0,0.0,7.0,1.8968592631667593
60,0,train_0578,12475.233669231911,10348.26069381685,84.82606938168502,0.0,12560.059738613596,19.34,0.6,0.0,0.0,7.0,1.8968592631667593
61,0,train_0125,12251.658833319398,10246.6009476443,74.66009476442996,0.0,12326.318928083827,16.66,0.62,0.0,0.0,7.0,1.8968592631667593
62,0,train_0561,12400.554432223555,10470.906740873104,97.09067408731045,0.0,12497.645106310865,17.74,0.66,0.0,0.0,7.0,1.8968592631667593
63,0,train_0524,11813.012715626319,10219.323354283675,71.93233542836752,0.0,11884.945051054687,16.84,0.6,0.0,0.0,7.0,1.8968592631667593
64,0,train_0574,12540.571792378021,10335.69291794133,83.56929179413292,0.0,12624.141084172154,14.98,0.72,0.0,0.0,7.0,1.8968592631667593
65,0,train_0478,12598.750998227611,10432.080964794113,93.20809647941132,0.0,12691.959094707023,15.8,0.66,0.0,0.0,7.0,1.8968592631667593
66,0,train_0317,12206.158513171986,10365.192126665555,86.51921266655555,0.0,12292.677725838541,16.5,0.62,0.0,0.0,7.0,1.8968592631667593
67,0,train_0364,12277.309379251616,10379.810485191569,87.98104851915687,0.0,12365.290427770773,16.94,0.68,0.0,0.0,7.0,1.8968592631667593
68,0,train_0124,12341.426436162368,10697.252198616912,119.72521986169123,0.0,12461.15165602406,17.32,0.82,0.0,0.0,7.0,1.8968592631667593
69,0,train_0207,12418.028681849162,9846.614429450827,34.661442945082676,0.0,12452.690124794244,15.56,0.56,0.0,0.0,7.0,1.8968592631667593
70,0,train_0277,12626.327145637562,10163.266634103536,66.32666341035365,0.0,12692.653809047915,15.46,0.58,0.0,0.0,7.0,1.8968592631667593
71,0,train_0568,12716.106978380401,10980.198540138876,148.01985401388757,0.0,12864.12683239429,17.34,0.7,0.0,0.0,7.0,1.8968592631667593
72,0,train_0476,12364.336683734378,10247.677739868941,74.7677739868941,0.0,12439.104457721272,19.14,0.72,0.0,0.0,7.0,1.8968592631667593
73,0,train_0338,12388.034636407156,10429.942785446865,92.9942785446865,0.0,12481.028914951843,14.48,0.7,0.0,0.0,7.0,1.8968592631667593
74,0,train_0357,12168.12179530428,10217.002824273452,71.70028242734516,0.0,12239.822077731626,14.7,0.74,0.0,0.0,7.0,1.8968592631667593
75,0,train_0259,12712.347145916923,10473.30132812172,97.3301328121721,0.0,12809.677278729096,15.3,0.7,0.0,0.0,7.0,1.8968592631667593
76,0,train_0251,12627.998906650771,10242.956266097124,74.29562660971241,0.0,12702.294533260483,14.84,0.72,0.0,0.0,7.0,1.8968592631667593
