episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
74,0,train_0293,11944.884306904587,10116.482727186416,61.64827271864161,0.0,12006.532579623228,14.38,0.6,0.0,0.0,7.0,1.8968592631667593
75,0,train_0002,12588.625265209621,10129.143169966943,62.91431699669429,0.0,12651.539582206315,13.24,0.62,0.0,0.0,7.0,1.8968592631667593
76,0,train_0370,12705.34986936188,10572.735909808456,107.27359098084563,0.0,12812.623460342726,15.56,0.64,0.0,0.0,7.0,1.8968592631667593
77,0,train_0498,12346.187056753437,10965.310753964344,146.53107539643443,0.0,12492.718132149872,15.34,0.68,0.0,0.0,7.0,1.8968592631667593
78,0,train_0398,11960.722706549492,10155.239143087245,65.52391430872449,0.0,12026.246620858215,15.22,0.68,0.0,0.0,7.0,1.8968592631667593
79,0,train_0092,12556.92583702483,10766.782146166595,126.67821461665955,0.0,12683.604051641489,17.1,0.76,0.0,0.0,7.0,1.8968592631667593
80,0,train_0320,12370.945597448148,10435.641368370008,93.56413683700085,0.0,12464.50973428515,15.06,0.68,0.0,0.0,7.0,1.8968592631667593
81,0,train_0160,12587.898596421383,10396.23427454739,89.62342745473907,0.0,12677.522023876121,18.2,0.7,0.0,0.0,7.0,1.8968592631667593
82,0,train_0578,12195.249075089992,10265.797025927672,76.57970259276718,0.0,12271.82877768276,19.66,0.68,0.0,0.0,7.0,1.8968592631667593
83,0,train_0528,12412.400027286078,10634.115703283544,113.41157032835436,0.0,12525.811597614433,14.02,0.82,0.0,0.0,7.0,1.8968592631667593
84,0,train_0111,12038.506022258163,10355.297107978406,85.52971079784056,0.0,12124.035733056004,14.84,0.66,0.0,0.0,7.0,1.8968592631667593
85,0,train_0305,12299.900423548785,10795.887390411426,129.58873904114262,0.0,12429.489162589927,14.94,0.68,0.0,0.0,7.0,1.8968592631667593
86,0,train_0563,12558.641438979981,10578.637731449671,107.86377314496713,0.0,12666.505212124948,15.06,0.64,0.0,0.0,7.0,1.8968592631667593
87,0,train_0508,12672.796643641568,10353.501946819,85.35019468190004,0.0,12758.146838323468,14.24,0.7,0.0,0.0,7.0,1.8968592631667593
88,0,train_0424,12647.155444160468,10397.564057671058,89.75640576710576,0.0,12736.911849927574,19.24,0.6,0.0,0.0,7.0,1.8968592631667593
89,0,train_0383,12202.071297482007,10303.474742006827,80.34747420068271,0.0,12282.41877168269,16.56,0.7,0.0,0.0,7.0,1.8968592631667593
90,0,train_0025,12534.906981411517,10516.884455202142,101.6884455202142,0.0,12636.595426931732,14.56,0.74,0.0,0.0,7.0,1.8968592631667593
91,0,train_0445,12867.505610972676,11206.604450592058,170.6604450592058,0.0,13038.166056031881,18.48,0.66,0.0,0.0,7.0,1.8968592631667593
92,0,train_0284,12637.57446429138,10149.470321031864,64.9470321031864,0.0,12702.521496394565,16.02,0.7,0.0,0.0,7.0,1.8968592631667593
93,0,train_0054,12324.888670038728,10466.753113877581,96.67531138775813,0.0,12421.563981426487,17.68,0.68,0.0,0.0,7.0,1.8968592631667593
94,0,train_0146,12348.854986533861,10350.980620471655,85.09806204716551,0.0,12433.953048581026,15.74,0.7,0.0,0.0,7.0,1.8968592631667593
95,0,train_0324,12648.537216610339,10169.009834780318,66.90098347803178,0.0,12715.43820008837,15.98,0.7,0.0,0.0,7.0,1.8968592631667593
96,0,train_0436,12905.365824221362,10926.674786763131,142.66747867631312,0.0,13048.033302897675,15.68,0.76,0.0,0.0,7.0,1.8968592631667593
97,0,train_0304,12700.615328597385,10908.103926322572,140.81039263225722,0.0,12841.425721229642,17.54,0.62,0.0,0.0,7.0,1.8968592631667593
98,0,train_0367,12216.500337256173,10493.98676098177,99.39867609817702,0.0,12315.89901335435,15.36,0.62,0.0,0.0,7.0,1.8968592631667593
99,0,train_0522,12611.863089047376,10448.096169212617,94.80961692126166,0.0,12706.672705968638,16.32,0.68,0.0,0.0,7.0,1.8968592631667593
100,0,train_0411,12628.38368013878,11005.514260802816,150.55142608028163,0.0,12778.935106219062,15.78,0.7,0.0,0.0,7.0,1.8968592631667593
101,0,train_0216,12142.41708601333,10109.745409594892,60.97454095948925,0.0,12203.39162697282,15.88,0.64,0.0,0.0,7.0,1.8968592631667593
102,0,train_0385,12650.273598432079,11146.744333261373,164.67443332613732,0.0,12814.948031758217,15.68,0.62,0.0,0.0,7.0,1.8968592631667593
103,0,train_0358,12304.431952325423,10569.396349585244,106.93963495852441,0.0,12411.371587283948,14.58,0.72,0.0,0.0,7.0,1.8968592631667593
104,0,train_0064,12673.400929936659,10436.301604587636,93.63016045876357,0.0,12767.031090395423,14.86,0.62,0.0,0.0,7.0,1.8968592631667593
105,0,train_0035,12765.149631739294,11090.299868185088,159.02998681850877,0.0,12924.179618557802,17.76,0.74,0.0,0.0,7.0,1.8968592631667593
106,0,train_0396,12546.892399886894,10288.148984835017,78.81489848350175,0.0,12625.707298370397,13.68,0.68,0.0,0.0,7.0,1.8968592631667593
107,0,train_0232,12768.5822013043,10293.922241010443,79.3922241010443,0.0,12847.974425405344,17.22,0.64,0.0,0.0,7.0,1.8968592631667593
108,0,train_0358,12400.835303968326,10317.32710194819,81.73271019481909,0.0,12482.568014163146,16.28,0.58,0.0,0.0,7.0,1.8968592631667593
109,0,train_0193,12637.682982809218,10414.776477541089,91.47764775410889,0.0,12729.160630563327,14.48,0.68,0.0,0.0,7.0,1.8968592631667593
110,0,train_0135,12528.841933693426,10375.752341490168,87.57523414901681,0.0,12616.417167842443,17.86,0.68,0.0,0.0,7.0,1.8968592631667593
111,0,train_0090,12216.98791766234,10433.901559757076,93.39015597570761,0.0,12310.378073638047,14.4,0.7,0.0,0.0,7.0,1.8968592631667593
112,0,train_0228,11952.172680216949,10624.395456877592,112.43954568775916,0.0,12064.612225904708,15.14,0.74,0.0,0.0,7.0,1.8968592631667593
113,0,train_0489,11930.123963419202,10109.740251978728,60.974025197872834,0.0,11991.097988617075,17.02,0.66,0.0,0.0,7.0,1.8968592631667593
114,0,train_0240,12944.551849757412,10939.613343477398,143.96133434773984,0.0,13088.513184105152,14.88,0.68,0.0,0.0,7.0,1.8968592631667593
115,0,train_0227,12905.05628335312,10302.445003442412,80.24450034424117,0.0,12985.300783697361,17.4,0.72,0.0,0.0,7.0,1.8968592631667593
116,0,train_0345,12311.878305445442,10363.966674700734,86.39666747007341,0.0,12398.274972915515,15.54,0.58,0.0,0.0,7.0,1.8968592631667593
117,0,train_0587,12563.87923624255,10057.70136745184,55.77013674518403,0.0,12619.649372987735,16.56,0.74,0.0,0.0,7.0,1.8968592631667593
118,0,train_0235,12342.990796718113,10479.184628493647,97.91846284936474,0.0,12440.909259567477,15.94,0.66,0.0,0.0,7.0,1.8968592631667593
119,0,train_0353,12160.150181304782,10507.866299049103,100.7866299049103,0.0,12260.936811209693,15.36,0.62,0.0,0.0,7.0,1.8968592631667593
120,0,train_0263,12227.177023670461,9887.781056278398,38.7781056278398,0.0,12265.955129298301,14.94,0.64,0.0,0.0,7.0,1.8968592631667593
121,0,train_0363,12470.039690327516,10576.129306687286,107.6129306687286,0.0,12577.652620996245,16.74,0.74,0.0,0.0,7.0,1.8968592631667593
122,0,train_0267,12217.627791844814,10354.413745524114,85.44137455241145,0.0,12303.069166397225,17.34,0.58,0.0,0.0,7.0,1.8968592631667593
123,0,train_0382,12629.939101568238,10631.353590551167,113.13535905511672,0.0,12743.074460623355,16.34,0.7,0.0,0.0,7.0,1.8968592631667593
124,0,train_0328,12259.405999646133,10598.446766860048,109.84467668600483,0.0,12369.250676332138,15.3,0.6,0.0,0.0,7.0,1.8968592631667593
125,0,train_0405,12744.666285437848,10697.025872108312,119.7025872108312,0.0,12864.36887264868,14.38,0.78,0.0,0.0,7.0,1.8968592631667593
126,0,train_0574,12487.608191127361,10579.509725321,107.95097253210007,0.0,12595.559163659462,15.24,0.56,0.0,0.0,7.0,1.8968592631667593
127,0,train_0090,12376.586588982927,10575.998664245217,107.59986642452168,0.0,12484.18645540745,14.36,0.6,0.0,0.0,7.0,1.8968592631667593
128,0,train_0336,12537.617114198392,10085.588380648065,58.558838064806515,0.0,12596.175952263198,14.8,0.54,0.0,0.0,7.0,1.8968592631667593
129,0,train_0264,12236.107806030974,10066.219878706674,56.62198787066737,0.0,12292.72979390164,15.48,0.68,0.0,0.0,7.0,1.8968592631667593
130,0,train_0214,12200.420320548346,10076.03677880166,57.603677880165925,0.0,12258.023998428513,15.34,0.72,0.0,0.0,7.0,1.8968592631667593
131,0,train_0143,12833.393856638344,10349.822689352424,84.98226893524243,0.0,12918.376125573586,15.44,0.6,0.0,0.0,7.0,1.8968592631667593
132,0,train_0031,12241.27151913808,10317.060484399417,81.7060484399417,0.0,12322.977567578022,17.08,0.78,0.0,0.0,7.0,1.8968592631667593
133,0,train_0241,12163.751321312184,10199.065813884343,69.90658138843428,0.0,12233.657902700617,15.88,0.58,0.0,0.0,7.0,1.8968592631667593
134,0,train_0495,12607.396093317,10620.57997063741,112.05799706374091,0.0,12719.454090380741,19.78,0.66,0.0,0.0,7.0,1.8968592631667593
135,0,train_0058,11964.520590468184,10046.99327264732,54.699327264731984,0.0,12019.219917732917,14.92,0.7,0.0,0.0,7.0,1.8968592631667593
136,0,train_0243,12696.320495153876,10459.948082676767,95.99480826767667,0.0,12792.315303421552,16.98,0.7,0.0,0.0,7.0,1.8968592631667593
137,0,train_0580,12392.50736277026,10937.332891725642,143.7332891725642,0.0,12536.240651942824,15.82,0.64,0.0,0.0,7.0,1.8968592631667593
138,0,train_0570,12141.34282703613,10437.766485087795,93.77664850877954,0.0,12235.119475544909,14.32,0.64,0.0,0.0,7.0,1.8968592631667593
139,0,train_0129,12850.174727222562,10691.295231010157,119.12952310101574,0.0,12969.304250323577,15.28,0.62,0.0,0.0,7.0,1.8968592631667593
140,0,train_0004,12555.691020353679,10302.37413561222,80.23741356122191,0.0,12635.928433914902,16.34,0.66,0.0,0.0,7.0,1.8968592631667593
141,0,train_0403,12945.054859862073,10318.803379506215,81.88033795062148,0.0,13026.935197812694,14.24,0.6,0.0,0.0,7.0,1.8968592631667593
142,0,train_0008,12551.337078025806,10458.435297192296,95.84352971922964,0.0,12647.180607745036,14.6,0.64,0.0,0.0,7.0,1.8968592631667593
143,0,train_0180,12508.0051825633,10435.511019596242,93.55110195962425,0.0,12601.556284522925,17.48,0.6,0.0,0.0,7.0,1.8968592631667593
144,1,train_0298,11702.468179356454,10001.161658528285,50.11616585282846,0.0,11752.584345209283,14.7,0.7,0.0,0.0,7.0,1.8968592631667593
145,1,train_0524,11707.666266448115,10392.088200946388,89.20882009463877,0.0,11796.875086542754,15.06,0.62,0.0,0.0,7.0,1.8968592631667593
146,1,train_0055,12442.656478673525,10491.802951457474,99.18029514574738,0.0,12541.836773819272,14.22,0.68,0.0,0.0,7.0,1.8968592631667593
147,1,train_0397,12191.652790170185,10185.834937889362,68.58349378893618,0.0,12260.23628395912,16.96,0.64,0.0,0.0,7.0,1.8968592631667593
148,1,train_0319,12529.107514173991,10645.724005572389,114.57240055723888,0.0,12643.67991473123,16.0,0.72,0.0,0.0,7.0,1.8968592631667593
149,1,train_0078,11965.001325216756,10558.006497075641,105.80064970756412,0.0,12070.80197492432,15.6,0.6,0.0,0.0,7.0,1.8968592631667593
150,1,train_0507,12649.10873798596,10288.878130276298,78.88781302762982,0.0,12727.99655101359,16.24,0.62,0.0,0.0,7.0,1.8968592631667593
151,1,train_0507,12194.743987861824,10624.53252452558,112.45325245255809,0.0,12307.197240314383,16.32,0.72,0.0,0.0,7.0,1.8968592631667593
152,1,train_0289,12680.660703512185,10322.224976405103,82.22249764051031,0.0,12762.883201152696,16.68,0.7,0.0,0.0,7.0,1.8968592631667593
153,1,train_0566,12199.984813725776,10130.964076844033,63.09640768440332,0.0,12263.081221410179,15.04,0.72,0.0,0.0,7.0,1.8968592631667593
154,1,train_0364,12307.555535734038,10584.562726057404,108.45627260574038,0.0,12416.01180833978,17.06,0.58,0.0,0.0,7.0,1.8968592631667593
155,1,train_0542,12039.896324042646,10488.537029329978,98.85370293299785,0.0,12138.750026975644,15.56,0.76,0.0,0.0,7.0,1.8968592631667593
156,1,train_0576,12272.730754492932,10104.625171510252,60.46251715102517,0.0,12333.193271643957,15.22,0.68,0.0,0.0,7.0,1.8968592631667593
157,1,train_0341,12790.185857707851,10794.548971717566,129.4548971717566,0.0,12919.640754879607,15.7,0.78,0.0,0.0,7.0,1.8968592631667593
158,1,train_0168,12681.862764415022,10544.627474723518,104.46274747235185,0.0,12786.325511887373,17.1,0.76,0.0,0.0,7.0,1.8968592631667593
159,1,train_0087,12552.865563111238,10665.054871364706,116.50548713647059,0.0,12669.371050247708,16.02,0.74,0.0,0.0,7.0,1.8968592631667593
160,1,train_0337,12153.252455943219,10153.887784457052,65.38877844570526,0.0,12218.641234388924,16.42,0.66,0.0,0.0,7.0,1.8968592631667593
161,1,train_0115,13005.464304245299,10195.370598900623,69.53705989006231,0.0,13075.001364135362,17.72,0.62,0.0,0.0,7.0,1.8968592631667593
162,1,train_0450,12074.764529567721,10494.006763515423,99.40067635154229,0.0,12174.165205919264,15.2,0.66,0.0,0.0,7.0,1.8968592631667593
163,1,train_0556,12534.839626416478,10512.749485657969,101.27494856579688,0.0,12636.114574982275,13.78,0.74,0.0,0.0,7.0,1.8968592631667593
164,1,train_0147,12990.81790266163,10112.666599923054,61.266659992305364,0.0,13052.084562653936,15.28,0.7,0.0,0.0,7.0,1.8968592631667593
165,1,train_0331,12829.275018243214,10205.50475464535,70.55047546453498,0.0,12899.825493707749,17.98,0.7,0.0,0.0,7.0,1.8968592631667593
166,1,train_0029,12308.123032475643,10466.516581350406,96.65165813504063,0.0,12404.774690610684,16.6,0.66,0.0,0.0,7.0,1.8968592631667593
167,1,train_0108,12649.447079883714,10169.059268505778,66.90592685057781,0.0,12716.35300673429,17.96,0.7,0.0,0.0,7.0,1.8968592631667593
168,1,train_0226,12041.283083021435,10342.378260885715,84.23782608857147,0.0,12125.520909110006,15.28,0.7,0.0,0.0,7.0,1.8968592631667593
169,1,train_0530,12498.127225096845,11074.007551790357,157.4007551790357,0.0,12655.527980275881,16.06,0.66,0.0,0.0,7.0,1.8968592631667593
170,1,train_0581,12154.970742175796,10313.079041850116,81.30790418501165,0.0,12236.278646360808,17.2,0.8,0.0,0.0,7.0,1.8968592631667593
171,1,train_0384,12194.90855741737,10267.728156287654,76.77281562876543,0.0,12271.681373046134,17.58,0.62,0.0,0.0,7.0,1.8968592631667593
172,1,train_0350,12104.298579149552,9990.212082277343,49.02120822773432,0.0,12153.319787377286,18.0,0.66,0.0,0.0,7.0,1.8968592631667593
173,1,train_0341,12726.732580365613,10622.883844563426,112.28838445634265,0.0,12839.020964821955,14.7,0.76,0.0,0.0,7.0,1.8968592631667593
174,1,train_0036,12261.848857020459,10250.714738572537,75.07147385725366,0.0,12336.920330877712,17.12,0.66,0.0,0.0,7.0,1.8968592631667593
175,1,train_0225,12287.828455614746,10649.52114021593,114.95211402159293,0.0,12402.78056963634,17.38,0.66,0.0,0.0,7.0,1.8968592631667593
176,1,train_0589,12256.932560445162,10100.966057102247,60.09660571022469,0.0,12317.029166155387,15.86,0.72,0.0,0.0,7.0,1.8968592631667593
177,1,train_0246,12293.339520768295,10119.049544048386,61.90495440483865,0.0,12355.244475173135,16.52,0.68,0.0,0.0,7.0,1.8968592631667593
178,1,train_0127,12503.824480001698,10420.467210843992,92.04672108439918,0.0,12595.871201086098,14.62,0.68,0.0,0.0,7.0,1.8968592631667593
179,1,train_0143,12683.341532280301,10577.06977231222,107.70697723122194,0.0,12791.048509511524,16.0,0.7,0.0,0.0,7.0,1.8968592631667593
180,1,train_0428,12568.285882313605,10317.855675335875,81.78556753358754,0.0,12650.071449847192,16.86,0.7,0.0,0.0,7.0,1.8968592631667593
181,1,train_0022,12350.916360405125,10598.854882065087,109.88548820650868,0.0,12460.801848611633,18.34,0.72,0.0,0.0,7.0,1.8968592631667593
182,1,train_0581,12426.970698003915,10300.61345987532,80.06134598753198,0.0,12507.032043991447,14.74,0.6,0.0,0.0,7.0,1.8968592631667593
183,1,train_0525,11973.71473037076,10512.809412795565,101.28094127955647,0.0,12074.995671650317,15.08,0.66,0.0,0.0,7.0,1.8968592631667593
184,1,train_0340,12597.55618761378,10370.362709451154,87.0362709451154,0.0,12684.592458558895,17.88,0.58,0.0,0.0,7.0,1.8968592631667593
185,1,train_0280,12681.24357076306,10334.545129438953,83.45451294389532,0.0,12764.698083706955,15.82,0.64,0.0,0.0,7.0,1.8968592631667593
