episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,carbon_lambda
220,10,train_0018,12688.9521484375,9840.232421875,34.0232421875,0.0,12722.975390625,15.82,0.8,0.0,0.0,5.0
221,10,train_0393,12810.466796875,10060.1875,56.018750000000004,0.0,12866.485546875,12.62,0.62,0.0,0.0,5.0
222,10,train_0360,12588.0166015625,10019.984375,51.9984375,0.0,12640.0150390625,17.34,0.66,0.0,0.0,5.0
223,10,train_0202,12801.640625,10130.2568359375,63.02568359375,0.0,12864.66630859375,15.48,0.64,0.0,0.0,5.0
224,11,train_0337,12372.5625,9708.005859375,20.800585937500003,0.0,12393.3630859375,17.02,0.72,0.0,0.0,5.0
225,11,train_0401,12564.890625,9490.0712890625,-0.99287109375,0.99287109375,12563.89775390625,16.46,0.66,0.0,0.0,5.0
226,11,train_0490,12348.9345703125,10091.673828125,59.1673828125,0.0,12408.101953125,15.62,0.6,0.0,0.0,5.0
227,11,train_0077,12494.408203125,9921.8994140625,42.18994140625,0.0,12536.59814453125,15.86,0.72,0.0,0.0,5.0
228,11,train_0282,12437.767578125,9993.056640625,49.3056640625,0.0,12487.0732421875,15.08,0.68,0.0,0.0,5.0
229,11,train_0167,12408.8095703125,10189.919921875,68.9919921875,0.0,12477.8015625,16.74,0.64,0.0,0.0,5.0
230,11,train_0200,12702.7998046875,9869.697265625,36.9697265625,0.0,12739.76953125,17.16,0.78,0.0,0.0,5.0
231,11,train_0019,12668.27734375,10360.404296875,86.04042968750001,0.0,12754.3177734375,15.96,0.64,0.0,0.0,5.0
232,11,train_0253,12198.14453125,9943.88671875,44.388671875,0.0,12242.533203125,16.94,0.64,0.0,0.0,5.0
233,11,train_0050,12424.216796875,9937.33203125,43.733203125,0.0,12467.95,15.6,0.68,0.0,0.0,5.0
234,11,train_0555,12712.43359375,9697.08203125,19.708203125,0.0,12732.141796875,17.44,0.62,0.0,0.0,5.0
235,11,train_0332,12045.326171875,9860.37890625,36.037890625,0.0,12081.3640625,15.12,0.6,0.0,0.0,5.0
236,11,train_0252,12325.65625,10017.92578125,51.792578125000006,0.0,12377.448828125,14.4,0.56,0.0,0.0,5.0
237,11,train_0139,12552.9716796875,9861.591796875,36.1591796875,0.0,12589.130859375,14.98,0.74,0.0,0.0,5.0
238,11,train_0563,12687.11328125,10131.611328125,63.1611328125,0.0,12750.2744140625,15.26,0.68,0.0,0.0,5.0
239,11,train_0309,13031.6328125,9829.166015625,32.9166015625,0.0,13064.5494140625,14.22,0.7,0.0,0.0,5.0
240,12,train_0591,12742.1904296875,10386.0556640625,88.60556640625,0.0,12830.79599609375,18.16,0.7,0.0,0.0,5.0
241,12,train_0395,12255.146484375,10217.537109375,71.7537109375,0.0,12326.9001953125,15.56,0.74,0.0,0.0,5.0
242,12,train_0596,12426.1650390625,9916.431640625,41.643164062500006,0.0,12467.808203125,16.4,0.58,0.0,0.0,5.0
243,12,train_0528,12778.765625,9992.8037109375,49.280371093750006,0.0,12828.04599609375,15.08,0.6,0.0,0.0,5.0
244,12,train_0445,13164.9609375,10272.7578125,77.27578125000001,0.0,13242.23671875,18.48,0.74,0.0,0.0,5.0
245,12,train_0213,12735.8818359375,9831.80078125,33.180078125,0.0,12769.0619140625,16.64,0.74,0.0,0.0,5.0
246,12,train_0466,12893.5654296875,9922.892578125,42.289257812500004,0.0,12935.8546875,17.46,0.54,0.0,0.0,5.0
247,12,train_0191,13005.099609375,9939.9658203125,43.99658203125,0.0,13049.09619140625,16.46,0.66,0.0,0.0,5.0
248,12,train_0515,12771.310546875,10147.62109375,64.76210937500001,0.0,12836.07265625,18.4,0.7,0.0,0.0,5.0
249,12,train_0188,12835.869140625,9826.4619140625,32.646191406250004,0.0,12868.51533203125,14.52,0.68,0.0,0.0,5.0
250,12,train_0046,12531.9619140625,9852.337890625,35.2337890625,0.0,12567.195703125,16.58,0.8,0.0,0.0,5.0
251,12,train_0070,12143.037109375,9508.33984375,0.833984375,0.0,12143.87109375,15.74,0.58,0.0,0.0,5.0
252,12,train_0272,12646.66796875,10200.576171875,70.0576171875,0.0,12716.7255859375,15.18,0.84,0.0,0.0,5.0
253,12,train_0397,12576.7626953125,9920.396484375,42.039648437500006,0.0,12618.80234375,15.84,0.74,0.0,0.0,5.0
254,12,train_0173,13124.09375,10041.423828125,54.1423828125,0.0,13178.2361328125,16.28,0.54,0.0,0.0,5.0
255,12,train_0491,13085.3984375,9762.865234375,26.2865234375,0.0,13111.6849609375,15.1,0.8,0.0,0.0,5.0
256,13,train_0153,12495.9931640625,10089.0146484375,58.901464843750006,0.0,12554.89462890625,16.52,0.68,0.0,0.0,5.0
257,13,train_0283,12793.01171875,10111.5009765625,61.150097656250004,0.0,12854.16181640625,14.74,0.36,0.0,0.0,5.0
258,13,train_0201,12702.681640625,10017.0263671875,51.70263671875,0.0,12754.38427734375,16.78,0.68,0.0,0.0,5.0
259,13,train_0334,13000.51953125,9827.9384765625,32.79384765625,0.0,13033.31337890625,16.04,0.6,0.0,0.0,5.0
260,13,train_0113,12468.01171875,9888.318359375,38.8318359375,0.0,12506.8435546875,17.0,0.7,0.0,0.0,5.0
261,13,train_0575,12804.77734375,10497.677734375,99.76777343750001,0.0,12904.5451171875,17.6,0.66,0.0,0.0,5.0
262,13,train_0555,12424.771484375,9720.0029296875,22.000292968750003,0.0,12446.77177734375,16.4,0.7,0.0,0.0,5.0
263,13,train_0419,12985.4873046875,9879.38671875,37.938671875000004,0.0,13023.4259765625,15.5,0.68,0.0,0.0,5.0
264,13,train_0318,12476.205078125,10176.064453125,67.6064453125,0.0,12543.8115234375,17.32,0.68,0.0,0.0,5.0
265,13,train_0447,12402.388671875,10180.6240234375,68.06240234375001,0.0,12470.45107421875,15.46,0.7,0.0,0.0,5.0
266,13,train_0281,12939.08984375,10036.8681640625,53.68681640625,0.0,12992.77666015625,16.74,0.56,0.0,0.0,5.0
267,13,train_0533,12348.8662109375,9639.375,13.9375,0.0,12362.8037109375,14.8,0.64,0.0,0.0,5.0
268,13,train_0039,12958.818359375,10125.9521484375,62.59521484375,0.0,13021.41357421875,16.82,0.72,0.0,0.0,5.0
269,13,train_0129,13231.087890625,10265.421875,76.5421875,0.0,13307.630078125,14.32,0.68,0.0,0.0,5.0
270,13,train_0273,12889.0,10074.6142578125,57.46142578125,0.0,12946.46142578125,17.84,0.64,0.0,0.0,5.0
271,13,train_0390,13008.58203125,10000.255859375,50.025585937500004,0.0,13058.6076171875,16.02,0.88,0.0,0.0,5.0
272,14,train_0424,12859.3701171875,10227.75390625,72.775390625,0.0,12932.1455078125,19.08,0.84,0.0,0.0,5.0
273,14,train_0430,12533.732421875,9962.8046875,46.280468750000004,0.0,12580.012890625,15.28,0.66,0.0,0.0,5.0
274,14,train_0564,13052.123046875,9726.7099609375,22.670996093750002,0.0,13074.79404296875,16.4,0.62,0.0,0.0,5.0
275,14,train_0505,13244.42578125,9731.427734375,23.1427734375,0.0,13267.5685546875,16.34,0.78,0.0,0.0,5.0
276,14,train_0549,12768.51171875,10100.015625,60.001562500000006,0.0,12828.51328125,16.46,0.48,0.0,0.0,5.0
277,14,train_0206,12570.5673828125,10306.5234375,80.65234375,0.0,12651.2197265625,15.68,0.74,0.0,0.0,5.0
278,14,train_0417,12573.630859375,9955.41015625,45.541015625,0.0,12619.171875,15.44,0.6,0.0,0.0,5.0
279,14,train_0413,13440.0537109375,10075.86328125,57.586328125,0.0,13497.6400390625,14.34,0.6,0.0,0.0,5.0
280,14,train_0362,12234.9306640625,10034.59375,53.459375,0.0,12288.3900390625,13.76,0.6,0.0,0.0,5.0
281,14,train_0362,12295.4921875,9991.8603515625,49.18603515625,0.0,12344.67822265625,15.8,0.68,0.0,0.0,5.0
282,14,train_0315,13345.857421875,10060.0703125,56.007031250000004,0.0,13401.864453125,16.18,0.58,0.0,0.0,5.0
283,14,train_0245,12094.091796875,9777.5537109375,27.75537109375,0.0,12121.84716796875,16.46,0.7,0.0,0.0,5.0
284,14,train_0082,13026.5966796875,10106.9609375,60.69609375,0.0,13087.2927734375,16.78,0.74,0.0,0.0,5.0
285,14,train_0061,12583.921875,9964.5390625,46.45390625,0.0,12630.37578125,15.04,0.68,0.0,0.0,5.0
286,14,train_0001,12403.7451171875,9963.060546875,46.3060546875,0.0,12450.051171875,13.6,0.5,0.0,0.0,5.0
287,14,train_0211,12291.3564453125,10138.203125,63.8203125,0.0,12355.1767578125,16.44,0.6,0.0,0.0,5.0
288,14,train_0223,12447.85546875,9919.0908203125,41.90908203125,0.0,12489.76455078125,15.48,0.64,0.0,0.0,5.0
289,14,train_0578,12810.953125,9602.3984375,10.23984375,0.0,12821.19296875,18.84,0.68,0.0,0.0,5.0
290,14,train_0145,12645.1171875,9903.822265625,40.3822265625,0.0,12685.4994140625,13.84,0.62,0.0,0.0,5.0
291,14,train_0129,13449.7890625,10049.33984375,54.933984375,0.0,13504.723046875,16.6,0.62,0.0,0.0,5.0
292,14,train_0026,12235.7060546875,9926.6123046875,42.661230468750006,0.0,12278.36728515625,15.3,0.68,0.0,0.0,5.0
293,14,train_0068,12661.150390625,10271.978515625,77.1978515625,0.0,12738.3482421875,14.06,0.62,0.0,0.0,5.0
294,14,train_0394,12867.4619140625,10042.603515625,54.260351562500006,0.0,12921.722265625,16.18,0.68,0.0,0.0,5.0
295,14,train_0220,12611.1875,9759.6982421875,25.969824218750002,0.0,12637.15732421875,17.42,0.68,0.0,0.0,5.0
296,14,train_0371,12608.576171875,9858.669921875,35.8669921875,0.0,12644.4431640625,14.9,0.68,0.0,0.0,5.0
297,14,train_0060,12840.322265625,9744.767578125,24.4767578125,0.0,12864.7990234375,18.12,0.68,0.0,0.0,5.0
298,14,train_0457,12627.5244140625,9949.970703125,44.9970703125,0.0,12672.521484375,16.26,0.78,0.0,0.0,5.0
299,14,train_0160,12713.3984375,9959.650390625,45.965039062500004,0.0,12759.3634765625,17.3,0.6,0.0,0.0,5.0
300,14,train_0035,13299.1650390625,10313.46875,81.34687500000001,0.0,13380.5119140625,16.62,0.6,0.0,0.0,5.0
301,14,train_0548,12522.669921875,10239.8212890625,73.98212890625,0.0,12596.65205078125,16.3,0.6,0.0,0.0,5.0
302,14,train_0215,12664.75,10301.435546875,80.1435546875,0.0,12744.8935546875,16.9,0.8,0.0,0.0,5.0
303,14,train_0191,12709.06640625,10227.919921875,72.7919921875,0.0,12781.8583984375,15.78,0.64,0.0,0.0,5.0
304,15,train_0028,12787.869140625,10230.16015625,73.01601562500001,0.0,12860.88515625,16.38,0.6,0.0,0.0,5.0
305,15,train_0351,13474.650390625,9880.9658203125,38.09658203125,0.0,13512.74697265625,17.0,0.72,0.0,0.0,5.0
306,15,train_0167,12663.1328125,9661.58203125,16.158203125,0.0,12679.291015625,16.12,0.78,0.0,0.0,5.0
307,15,train_0143,12674.423828125,10335.927734375,83.5927734375,0.0,12758.0166015625,14.3,0.66,0.0,0.0,5.0
308,15,train_0405,12677.880859375,10042.63671875,54.263671875,0.0,12732.14453125,15.64,0.72,0.0,0.0,5.0
309,15,train_0400,12992.4921875,9995.494140625,49.549414062500006,0.0,13042.0416015625,14.56,0.6,0.0,0.0,5.0
310,15,train_0087,12706.978515625,10249.3798828125,74.93798828125,0.0,12781.91650390625,15.2,0.74,0.0,0.0,5.0
311,15,train_0076,12922.9140625,9709.4287109375,20.94287109375,0.0,12943.85693359375,15.98,0.68,0.0,0.0,5.0
312,15,train_0145,12653.544921875,10009.171875,50.917187500000004,0.0,12704.462109375,12.86,0.42,0.0,0.0,5.0
313,15,train_0473,12681.6591796875,9767.58984375,26.758984375,0.0,12708.4181640625,16.82,0.66,0.0,0.0,5.0
314,15,train_0159,12711.1845703125,9378.55078125,-12.144921875000001,12.144921875000001,12699.0396484375,16.78,0.78,0.0,0.0,5.0
315,15,train_0253,12536.0419921875,9535.4619140625,3.54619140625,0.0,12539.58818359375,16.94,0.7,0.0,0.0,5.0
316,15,train_0077,12461.51953125,9847.31640625,34.731640625000004,0.0,12496.251171875,16.16,0.74,0.0,0.0,5.0
317,15,train_0110,12766.94921875,9878.8115234375,37.88115234375,0.0,12804.83037109375,17.18,0.66,0.0,0.0,5.0
318,15,train_0399,12901.5244140625,9703.431640625,20.3431640625,0.0,12921.867578125,14.78,0.6,0.0,0.0,5.0
319,15,train_0454,12603.6640625,10411.5029296875,91.15029296875001,0.0,12694.81435546875,16.72,0.66,0.0,0.0,5.0
320,16,train_0519,13010.341796875,10125.138671875,62.513867187500004,0.0,13072.8556640625,17.1,0.66,0.0,0.0,5.0
321,16,train_0332,12088.83203125,9931.44921875,43.144921875,0.0,12131.976953125,16.86,0.56,0.0,0.0,5.0
322,16,train_0166,12692.376953125,9662.5927734375,16.25927734375,0.0,12708.63623046875,14.58,0.48,0.0,0.0,5.0
323,16,train_0262,13082.953125,9720.1923828125,22.01923828125,0.0,13104.97236328125,16.18,0.62,0.0,0.0,5.0
324,16,train_0093,12490.884765625,9581.333984375,8.1333984375,0.0,12499.0181640625,18.86,0.7,0.0,0.0,5.0
325,16,train_0144,12931.087890625,10213.8427734375,71.38427734375,0.0,13002.47216796875,14.22,0.82,0.0,0.0,5.0
326,16,train_0288,12132.6328125,9591.0146484375,9.10146484375,0.0,12141.73427734375,15.02,0.56,0.0,0.0,5.0
327,16,train_0468,12607.2265625,9756.521484375,25.652148437500003,0.0,12632.8787109375,16.06,0.76,0.0,0.0,5.0
328,16,train_0155,12824.1376953125,9909.6953125,40.96953125,0.0,12865.1072265625,15.2,0.6,0.0,0.0,5.0
329,16,train_0219,12765.322265625,9939.3037109375,43.930371093750004,0.0,12809.25263671875,15.6,0.74,0.0,0.0,5.0
330,16,train_0022,12707.669921875,10028.365234375,52.836523437500006,0.0,12760.5064453125,18.12,0.72,0.0,0.0,5.0
331,16,train_0025,13047.359375,10102.322265625,60.2322265625,0.0,13107.5916015625,14.16,0.84,0.0,0.0,5.0
332,16,train_0327,13145.41015625,9999.1328125,49.913281250000004,0.0,13195.3234375,18.46,0.6,0.0,0.0,5.0
333,16,train_0579,12868.826171875,9958.203125,45.8203125,0.0,12914.646484375,18.3,0.82,0.0,0.0,5.0
334,16,train_0345,13207.8876953125,9548.046875,4.8046875,0.0,13212.6923828125,15.32,0.6,0.0,0.0,5.0
335,16,train_0018,12585.53125,10010.2080078125,51.02080078125,0.0,12636.55205078125,15.52,0.84,0.0,0.0,5.0
336,17,train_0344,12868.04296875,9914.685546875,41.4685546875,0.0,12909.5115234375,15.52,0.76,0.0,0.0,5.0
337,17,train_0072,13258.4267578125,9549.7841796875,4.9784179687500005,0.0,13263.40517578125,16.42,0.78,0.0,0.0,5.0
338,17,train_0415,13097.5751953125,10295.921875,79.59218750000001,0.0,13177.1673828125,15.02,0.46,0.0,0.0,5.0
339,17,train_0279,12684.970703125,9977.73046875,47.773046875000006,0.0,12732.74375,17.2,0.62,0.0,0.0,5.0
340,17,train_0218,13436.2783203125,9860.962890625,36.0962890625,0.0,13472.374609375,15.48,0.68,0.0,0.0,5.0
341,17,train_0124,12677.1171875,9915.1591796875,41.51591796875,0.0,12718.63310546875,18.36,0.62,0.0,0.0,5.0
342,17,train_0105,12961.708984375,9954.861328125,45.4861328125,0.0,13007.1951171875,16.0,0.58,0.0,0.0,5.0
343,17,train_0201,13070.30078125,9543.5009765625,4.35009765625,0.0,13074.65087890625,17.3,0.62,0.0,0.0,5.0
344,17,train_0270,12542.767578125,9910.75,41.075,0.0,12583.842578125,15.52,0.58,0.0,0.0,5.0
345,17,train_0340,12607.09375,9748.06640625,24.806640625,0.0,12631.900390625,15.92,0.52,0.0,0.0,5.0
346,17,train_0413,13368.923828125,10095.68359375,59.568359375,0.0,13428.4921875,15.3,0.64,0.0,0.0,5.0
347,17,train_0574,12982.544921875,9716.6875,21.668750000000003,0.0,13004.213671875,14.78,0.6,0.0,0.0,5.0
348,17,train_0019,13041.0810546875,9849.228515625,34.9228515625,0.0,13076.00390625,15.46,0.56,0.0,0.0,5.0
349,17,train_0561,12989.21875,9655.58203125,15.558203125,0.0,13004.776953125,17.3,0.66,0.0,0.0,5.0
350,17,train_0336,12845.951171875,9665.177734375,16.5177734375,0.0,12862.4689453125,16.74,0.66,0.0,0.0,5.0
351,17,train_0044,13031.9619140625,10048.4296875,54.842968750000004,0.0,13086.8048828125,17.16,0.48,0.0,0.0,5.0
352,17,train_0520,12215.5927734375,9830.3125,33.03125,0.0,12248.6240234375,17.06,0.66,0.0,0.0,5.0
353,17,train_0511,12573.517578125,9624.212890625,12.421289062500001,0.0,12585.9388671875,15.9,0.68,0.0,0.0,5.0
354,17,train_0172,12576.4765625,9866.2099609375,36.62099609375,0.0,12613.09755859375,16.1,0.64,0.0,0.0,5.0
355,17,train_0100,12040.2236328125,9648.5400390625,14.85400390625,0.0,12055.07763671875,15.66,0.7,0.0,0.0,5.0
356,17,train_0180,13179.62890625,9871.501953125,37.1501953125,0.0,13216.7791015625,17.24,0.72,0.0,0.0,5.0
357,17,train_0486,12772.52734375,10092.5283203125,59.25283203125,0.0,12831.78017578125,14.44,0.74,0.0,0.0,5.0
358,17,train_0551,12365.91796875,9696.90625,19.690625,0.0,12385.60859375,16.1,0.64,0.0,0.0,5.0
359,17,train_0177,12423.1015625,10271.8349609375,77.18349609375001,0.0,12500.28505859375,13.3,0.6,0.0,0.0,5.0
360,17,train_0285,12425.55078125,10170.9541015625,67.09541015625,0.0,12492.64619140625,14.34,0.68,0.0,0.0,5.0
361,17,train_0430,12673.681640625,9896.56640625,39.656640625,0.0,12713.33828125,15.16,0.68,0.0,0.0,5.0
362,17,train_0108,12674.39453125,9905.0859375,40.50859375,0.0,12714.903125,17.02,0.58,0.0,0.0,5.0
363,17,train_0431,12695.1484375,9788.625,28.8625,0.0,12724.0109375,16.56,0.58,0.0,0.0,5.0
364,17,train_0135,13205.57421875,9743.04296875,24.304296875000002,0.0,13229.878515625,15.48,0.66,0.0,0.0,5.0
365,17,train_0510,13267.611328125,10027.41796875,52.741796875000006,0.0,13320.353125,14.5,0.76,0.0,0.0,5.0
366,17,train_0080,13270.8798828125,9955.119140625,45.511914062500004,0.0,13316.391796875,13.86,0.7,0.0,0.0,5.0
367,17,train_0587,13146.3896484375,9375.951171875,-12.4048828125,12.4048828125,13133.984765625,16.44,0.66,0.0,0.0,5.0
368,18,train_0432,12474.173828125,10102.4228515625,60.242285156250006,0.0,12534.41611328125,14.08,0.62,0.0,0.0,5.0
369,18,train_0165,12087.71484375,10096.67578125,59.667578125000006,0.0,12147.382421875,16.32,0.54,0.0,0.0,5.0
370,18,train_0484,12837.333984375,9970.908203125,47.0908203125,0.0,12884.4248046875,12.46,0.54,0.0,0.0,5.0
371,18,train_0376,12789.607421875,9822.146484375,32.2146484375,0.0,12821.8220703125,16.92,0.6,0.0,0.0,5.0
372,18,train_0285,12433.287109375,10160.5859375,66.05859375,0.0,12499.345703125,15.42,0.68,0.0,0.0,5.0
373,18,train_0443,13266.001953125,10047.1708984375,54.71708984375,0.0,13320.71904296875,16.96,0.6,0.0,0.0,5.0
374,18,train_0413,13858.2060546875,9451.283203125,-4.8716796875,4.8716796875,13853.334375,15.3,0.74,0.0,0.0,5.0
375,18,train_0047,12573.8447265625,9711.236328125,21.123632812500002,0.0,12594.968359375,15.26,0.72,0.0,0.0,5.0
376,18,train_0137,12185.072265625,9918.068359375,41.806835937500004,0.0,12226.8791015625,15.68,0.62,0.0,0.0,5.0
377,18,train_0397,12257.900390625,10146.521484375,64.6521484375,0.0,12322.5525390625,14.72,0.8,0.0,0.0,5.0
378,18,train_0243,12917.142578125,9780.662109375,28.066210937500003,0.0,12945.2087890625,16.98,0.54,0.0,0.0,5.0
379,18,train_0192,13256.853515625,9665.0654296875,16.50654296875,0.0,13273.36005859375,16.96,0.66,0.0,0.0,5.0
380,18,train_0327,12865.642578125,9999.7421875,49.974218750000006,0.0,12915.616796875,17.66,0.62,0.0,0.0,5.0
381,18,train_0096,12852.2744140625,9877.626953125,37.7626953125,0.0,12890.037109375,16.26,0.78,0.0,0.0,5.0
382,18,train_0589,12392.205078125,9881.134765625,38.113476562500004,0.0,12430.3185546875,16.72,0.68,0.0,0.0,5.0
383,18,train_0329,12695.712890625,9799.43359375,29.943359375,0.0,12725.65625,17.18,0.7,0.0,0.0,5.0
384,19,train_0004,12927.142578125,10117.2646484375,61.72646484375,0.0,12988.86904296875,19.26,0.72,0.0,0.0,5.0
385,19,train_0277,12609.30859375,10129.6708984375,62.96708984375,0.0,12672.27568359375,14.54,0.62,0.0,0.0,5.0
386,19,train_0446,12495.2685546875,9749.876953125,24.9876953125,0.0,12520.25625,15.18,0.62,0.0,0.0,5.0
387,19,train_0346,13582.572265625,9694.3310546875,19.43310546875,0.0,13602.00537109375,15.84,0.64,0.0,0.0,5.0
388,19,train_0305,12442.333984375,10186.615234375,68.66152343750001,0.0,12510.9955078125,16.2,0.74,0.0,0.0,5.0
389,19,train_0385,12978.849609375,10058.7353515625,55.87353515625,0.0,13034.72314453125,16.34,0.68,0.0,0.0,5.0
390,19,train_0015,12665.0078125,9763.8837890625,26.38837890625,0.0,12691.39619140625,16.02,0.68,0.0,0.0,5.0
391,19,train_0299,12987.1845703125,9810.923828125,31.092382812500002,0.0,13018.276953125,14.48,0.62,0.0,0.0,5.0
392,19,train_0241,12759.38671875,9567.6298828125,6.76298828125,0.0,12766.14970703125,14.94,0.52,0.0,0.0,5.0
393,19,train_0543,13169.5986328125,9697.7529296875,19.77529296875,0.0,13189.37392578125,16.82,0.6,0.0,0.0,5.0
394,19,train_0350,12336.8203125,9913.5029296875,41.350292968750004,0.0,12378.17060546875,17.14,0.66,0.0,0.0,5.0
395,19,train_0106,13211.953125,10316.74609375,81.674609375,0.0,13293.627734375,16.94,0.7,0.0,0.0,5.0
396,19,train_0512,12714.7734375,9899.6298828125,39.962988281250006,0.0,12754.73642578125,15.36,0.72,0.0,0.0,5.0
397,19,train_0173,13373.7978515625,9585.0732421875,8.50732421875,0.0,13382.30517578125,17.12,0.52,0.0,0.0,5.0
398,19,train_0597,12683.1015625,9882.7353515625,38.27353515625,0.0,12721.37509765625,16.66,0.54,0.0,0.0,5.0
399,19,train_0213,12743.2138671875,9811.9873046875,31.19873046875,0.0,12774.41259765625,16.18,0.76,0.0,0.0,5.0
400,20,train_0508,12645.326171875,10113.2392578125,61.323925781250004,0.0,12706.65009765625,13.76,0.64,0.0,0.0,5.0
401,20,train_0464,13010.865234375,9494.4482421875,-0.55517578125,0.55517578125,13010.31005859375,14.38,0.62,0.0,0.0,5.0
402,20,train_0433,12416.3212890625,9890.802734375,39.080273437500004,0.0,12455.4015625,15.44,0.7,0.0,0.0,5.0
403,20,train_0391,12781.2802734375,9860.1044921875,36.010449218750004,0.0,12817.29072265625,16.62,0.62,0.0,0.0,5.0
404,20,train_0013,12661.095703125,9576.291015625,7.629101562500001,0.0,12668.7248046875,14.8,0.5,0.0,0.0,5.0
405,20,train_0123,12593.9736328125,9905.0771484375,40.50771484375,0.0,12634.48134765625,16.18,0.78,0.0,0.0,5.0
406,20,train_0523,12510.5234375,9717.03515625,21.703515625,0.0,12532.226953125,15.46,0.7,0.0,0.0,5.0
407,20,train_0446,12561.3046875,10028.203125,52.8203125,0.0,12614.125,15.88,0.6,0.0,0.0,5.0
408,20,train_0277,12512.732421875,10077.60546875,57.760546875,0.0,12570.49296875,16.38,0.68,0.0,0.0,5.0
409,20,train_0462,13085.892578125,9642.064453125,14.206445312500001,0.0,13100.0990234375,16.94,0.66,0.0,0.0,5.0
410,20,train_0394,12490.740234375,10396.849609375,89.68496093750001,0.0,12580.4251953125,14.9,0.72,0.0,0.0,5.0
411,20,train_0462,12895.3203125,9896.83984375,39.683984375,0.0,12935.004296875,17.22,0.7,0.0,0.0,5.0
412,20,train_0319,12507.61328125,10129.7109375,62.97109375,0.0,12570.584375,15.18,0.7,0.0,0.0,5.0
413,20,train_0047,12621.6552734375,9631.9345703125,13.19345703125,0.0,12634.84873046875,14.66,0.68,0.0,0.0,5.0
414,20,train_0244,12652.658203125,10030.52734375,53.052734375,0.0,12705.7109375,15.28,0.64,0.0,0.0,5.0
415,20,train_0127,12731.0009765625,10001.6611328125,50.166113281250006,0.0,12781.16708984375,14.64,0.68,0.0,0.0,5.0
416,21,train_0517,13186.283203125,9747.607421875,24.7607421875,0.0,13211.0439453125,17.04,0.48,0.0,0.0,5.0
417,21,train_0537,12177.5625,10042.087890625,54.2087890625,0.0,12231.7712890625,16.92,0.66,0.0,0.0,5.0
418,21,train_0121,12304.5419921875,10166.251953125,66.6251953125,0.0,12371.1671875,15.0,0.58,0.0,0.0,5.0
419,21,train_0527,12435.1953125,10125.20703125,62.520703125000004,0.0,12497.716015625,14.08,0.6,0.0,0.0,5.0
420,21,train_0197,12781.71484375,10144.59375,64.45937500000001,0.0,12846.17421875,15.62,0.56,0.0,0.0,5.0
421,21,train_0123,12609.734375,9720.7265625,22.07265625,0.0,12631.80703125,14.5,0.74,0.0,0.0,5.0
422,21,train_0163,13022.140625,9991.6416015625,49.164160156250006,0.0,13071.30478515625,13.52,0.7,0.0,0.0,5.0
423,21,train_0330,12300.494140625,9484.529296875,-1.5470703125,1.5470703125,12298.9470703125,15.22,0.7,0.0,0.0,5.0
424,21,train_0143,12853.623046875,10278.59375,77.859375,0.0,12931.482421875,15.64,0.56,0.0,0.0,5.0
425,21,train_0157,12775.794921875,9844.4228515625,34.44228515625,0.0,12810.23720703125,15.0,0.72,0.0,0.0,5.0
426,21,train_0419,12716.3486328125,10030.669921875,53.066992187500006,0.0,12769.415625,15.78,0.66,0.0,0.0,5.0
427,21,train_0249,12942.8515625,9895.859375,39.5859375,0.0,12982.4375,16.94,0.7,0.0,0.0,5.0
428,21,train_0418,12648.0029296875,10340.154296875,84.0154296875,0.0,12732.018359375,16.68,0.8,0.0,0.0,5.0
429,21,train_0012,12819.962890625,10391.685546875,89.1685546875,0.0,12909.1314453125,15.9,0.68,0.0,0.0,5.0
430,21,train_0058,12144.837890625,9643.4755859375,14.347558593750001,0.0,12159.18544921875,13.84,0.72,0.0,0.0,5.0
431,21,train_0169,12271.546875,9780.544921875,28.054492187500003,0.0,12299.6013671875,16.22,0.72,0.0,0.0,5.0
432,21,train_0217,12857.78515625,10128.626953125,62.8626953125,0.0,12920.6478515625,17.66,0.76,0.0,0.0,5.0
433,21,train_0162,11851.119140625,9705.5048828125,20.55048828125,0.0,11871.66962890625,17.3,0.56,0.0,0.0,5.0
434,21,train_0237,12343.87109375,9759.9951171875,25.99951171875,0.0,12369.87060546875,16.86,0.78,0.0,0.0,5.0
435,21,train_0551,12129.083984375,9859.775390625,35.9775390625,0.0,12165.0615234375,15.1,0.62,0.0,0.0,5.0
436,21,train_0276,12741.943359375,9683.8193359375,18.381933593750002,0.0,12760.32529296875,14.62,0.52,0.0,0.0,5.0
437,21,train_0352,12536.185546875,9357.3828125,-14.26171875,14.26171875,12521.923828125,16.56,0.56,0.0,0.0,5.0
438,21,train_0473,12658.1171875,9888.671875,38.8671875,0.0,12696.984375,18.76,0.6,0.0,0.0,5.0
439,21,train_0106,12892.4140625,10618.43359375,111.843359375,0.0,13004.257421875,16.98,0.6,0.0,0.0,5.0
440,21,train_0086,12231.0859375,9563.9599609375,6.39599609375,0.0,12237.48193359375,16.1,0.74,0.0,0.0,5.0
441,21,train_0256,12939.671875,9828.544921875,32.8544921875,0.0,12972.5263671875,16.16,0.56,0.0,0.0,5.0
442,21,train_0372,12722.25390625,10195.390625,69.5390625,0.0,12791.79296875,16.16,0.76,0.0,0.0,5.0
