episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
24,0,train_0169,12115.720928724837,10141.24945610089,64.12494561008899,0.0,12179.845874334926,15.84,0.66,0.0,0.0,5.0,0.6449628755448891
25,0,train_0381,12031.42737817718,10272.735557950135,77.27355579501346,0.0,12108.700933972194,15.68,0.64,0.0,0.0,5.0,0.6449628755448891
26,0,train_0362,12133.931647963676,10235.009346223043,73.50093462230434,0.0,12207.432582585981,15.78,0.68,0.0,0.0,5.0,0.6449628755448891
27,0,train_0451,12892.813980273646,10383.629311745652,88.36293117456518,0.0,12981.17691144821,17.26,0.74,0.0,0.0,5.0,0.6449628755448891
28,0,train_0070,11786.730533370777,10086.24189728393,58.62418972839296,0.0,11845.35472309917,14.52,0.58,0.0,0.0,5.0,0.6449628755448891
29,0,train_0309,12414.225951667879,10412.752118125265,91.2752118125265,0.0,12505.501163480405,14.44,0.68,0.0,0.0,5.0,0.6449628755448891
30,0,train_0386,12473.688898546929,10218.57261820286,71.85726182028593,0.0,12545.546160367214,15.06,0.6,0.0,0.0,5.0,0.6449628755448891
31,0,train_0495,12067.30425486597,10591.209610751735,109.12096107517355,0.0,12176.425215941144,19.12,0.82,0.0,0.0,5.0,0.6449628755448891
32,0,train_0393,12195.160680697945,10608.190627609638,110.81906276096379,0.0,12305.979743458909,13.52,0.54,0.0,0.0,5.0,0.6449628755448891
33,0,train_0269,11871.221015875642,9838.694956295472,33.86949562954724,0.0,11905.09051150519,14.62,0.54,0.0,0.0,5.0,0.6449628755448891
34,0,train_0276,12086.314598332332,10330.819922444978,83.08199224449783,0.0,12169.39659057683,13.42,0.72,0.0,0.0,5.0,0.6449628755448891
35,0,train_0203,12731.578036576873,10954.284155069643,145.4284155069643,0.0,12877.006452083837,14.26,0.58,0.0,0.0,5.0,0.6449628755448891
36,0,train_0094,11966.319405801569,9918.3436246368,41.83436246368001,0.0,12008.153768265249,18.18,0.6,0.0,0.0,5.0,0.6449628755448891
37,0,train_0166,12200.12930575487,10308.767733202425,80.8767733202425,0.0,12281.006079075112,14.92,0.66,0.0,0.0,5.0,0.6449628755448891
38,0,train_0087,12548.711739591716,10731.319079411722,123.13190794117219,0.0,12671.843647532887,15.6,0.62,0.0,0.0,5.0,0.6449628755448891
39,0,train_0135,12470.28893118983,10433.759309336163,93.3759309336163,0.0,12563.664862123447,16.44,0.64,0.0,0.0,5.0,0.6449628755448891
40,0,train_0512,12503.674275541915,10173.911061701132,67.3911061701132,0.0,12571.065381712027,15.66,0.6,0.0,0.0,5.0,0.6449628755448891
41,0,train_0315,12855.858803321671,10466.706546666715,96.67065466667155,0.0,12952.529457988343,17.3,0.76,0.0,0.0,5.0,0.6449628755448891
42,0,train_0054,12549.334083950635,10102.110124259216,60.21101242592158,0.0,12609.545096376556,16.54,0.72,0.0,0.0,5.0,0.6449628755448891
43,0,train_0258,12687.109034388555,10918.42088395813,141.84208839581297,0.0,12828.951122784369,15.3,0.64,0.0,0.0,5.0,0.6449628755448891
44,0,train_0162,11757.824536290784,9948.072096121408,44.80720961214084,0.0,11802.631745902925,16.62,0.6,0.0,0.0,5.0,0.6449628755448891
45,0,train_0397,12090.918594320552,10527.417616242858,102.74176162428576,0.0,12193.660355944838,15.76,0.7,0.0,0.0,5.0,0.6449628755448891
46,0,train_0498,12521.653961358683,10694.550794732579,119.45507947325787,0.0,12641.109040831941,16.06,0.64,0.0,0.0,5.0,0.6449628755448891
47,0,train_0007,13240.379406333013,11367.76820408411,186.77682040841103,0.0,13427.156226741425,15.54,0.56,0.0,0.0,5.0,0.6449628755448891
48,0,train_0279,12173.521834387566,10348.565905639221,84.85659056392215,0.0,12258.378424951488,17.58,0.7,0.0,0.0,5.0,0.6449628755448891
49,0,train_0268,12368.355571409353,10661.710994708039,116.1710994708039,0.0,12484.526670880157,15.86,0.7,0.0,0.0,5.0,0.6449628755448891
50,0,train_0594,12295.344617765555,9927.844592798408,42.78445927984085,0.0,12338.129077045396,17.76,0.68,0.0,0.0,5.0,0.6449628755448891
51,0,train_0219,12620.44932382875,10435.397130559562,93.53971305595624,0.0,12713.989036884706,15.78,0.64,0.0,0.0,5.0,0.6449628755448891
52,0,train_0099,11659.430483633596,10355.036325907437,85.50363259074366,0.0,11744.93411622434,18.9,0.66,0.0,0.0,5.0,0.6449628755448891
53,0,train_0117,12242.325904041805,9821.720022538964,32.17200225389643,0.0,12274.4979062957,15.8,0.68,0.0,0.0,5.0,0.6449628755448891
54,0,train_0286,12938.308942158781,10915.605218899607,141.56052188996074,0.0,13079.869464048741,15.66,0.66,0.0,0.0,5.0,0.6449628755448891
55,0,train_0356,12761.353767675148,10260.875729920608,76.08757299206081,0.0,12837.441340667208,16.12,0.62,0.0,0.0,5.0,0.6449628755448891
56,0,train_0195,12703.66593805734,10837.235418476444,133.72354184764444,0.0,12837.389479904985,19.22,0.62,0.0,0.0,5.0,0.6449628755448891
57,0,train_0261,12336.606742947351,10574.481823751994,107.4481823751994,0.0,12444.05492532255,16.32,0.84,0.0,0.0,5.0,0.6449628755448891
58,0,train_0397,11828.831615118055,10566.643944358644,106.66439443586442,0.0,11935.496009553919,15.64,0.7,0.0,0.0,5.0,0.6449628755448891
59,0,train_0179,12367.73102041504,10283.753296883733,78.37532968837331,0.0,12446.106350103413,14.42,0.64,0.0,0.0,5.0,0.6449628755448891
60,0,train_0578,12379.990188535423,10320.415778248982,82.0415778248982,0.0,12462.031766360322,19.72,0.64,0.0,0.0,5.0,0.6449628755448891
61,0,train_0125,11843.872850217136,10280.027887297034,78.0027887297034,0.0,11921.87563894684,17.3,0.54,0.0,0.0,5.0,0.6449628755448891
62,0,train_0561,12324.871525086131,10846.3329737825,134.63329737825006,0.0,12459.504822464382,15.42,0.58,0.0,0.0,5.0,0.6449628755448891
63,0,train_0524,11942.681175502392,10305.568782913953,80.55687829139534,0.0,12023.238053793788,17.44,0.6,0.0,0.0,5.0,0.6449628755448891
64,0,train_0574,12472.094986282726,10580.230245629358,108.02302456293583,0.0,12580.118010845661,14.04,0.72,0.0,0.0,5.0,0.6449628755448891
65,0,train_0478,12464.946236035588,10320.571194035743,82.05711940357433,0.0,12547.003355439163,16.4,0.58,0.0,0.0,5.0,0.6449628755448891
66,0,train_0317,12453.17192069981,10224.670378282573,72.46703782825735,0.0,12525.638958528067,14.06,0.58,0.0,0.0,5.0,0.6449628755448891
67,0,train_0364,12583.253854404937,10480.707624939714,98.07076249397142,0.0,12681.324616898908,18.78,0.62,0.0,0.0,5.0,0.6449628755448891
68,0,train_0124,12385.437847236051,10874.636099437103,137.46360994371025,0.0,12522.901457179762,17.4,0.74,0.0,0.0,5.0,0.6449628755448891
69,0,train_0207,11740.999928314763,10223.318787529466,72.33187875294662,0.0,11813.331807067709,14.3,0.72,0.0,0.0,5.0,0.6449628755448891
70,0,train_0277,12264.080592052303,10297.741776329993,79.77417763299928,0.0,12343.854769685302,15.5,0.7,0.0,0.0,5.0,0.6449628755448891
71,0,train_0568,12788.65745965816,10879.654943893154,137.96549438931544,0.0,12926.622954047474,17.44,0.54,0.0,0.0,5.0,0.6449628755448891
72,0,train_0476,12356.041900155109,10389.578533657936,88.95785336579357,0.0,12444.999753520902,18.46,0.7,0.0,0.0,5.0,0.6449628755448891
73,0,train_0338,12333.53117436602,10560.708690871545,106.07086908715446,0.0,12439.602043453175,15.46,0.62,0.0,0.0,5.0,0.6449628755448891
74,0,train_0357,12115.594314849957,10072.135984724973,57.213598472497324,0.0,12172.807913322455,15.68,0.74,0.0,0.0,5.0,0.6449628755448891
75,0,train_0259,12442.730574215966,10762.051949515579,126.20519495155787,0.0,12568.935769167523,15.42,0.68,0.0,0.0,5.0,0.6449628755448891
76,0,train_0251,12351.845186532062,10421.925738576392,92.19257385763922,0.0,12444.037760389701,13.9,0.64,0.0,0.0,5.0,0.6449628755448891
77,0,train_0540,12558.169907225467,10408.980141348191,90.8980141348191,0.0,12649.067921360285,15.32,0.66,0.0,0.0,5.0,0.6449628755448891
78,0,train_0002,12620.780904029907,10049.269373850213,54.926937385021304,0.0,12675.70784141493,13.86,0.68,0.0,0.0,5.0,0.6449628755448891
79,0,train_0191,12372.537774519455,10751.488725396583,125.14887253965827,0.0,12497.686647059112,15.1,0.64,0.0,0.0,5.0,0.6449628755448891
80,0,train_0245,12352.74176791107,10037.885980521427,53.7885980521427,0.0,12406.530365963212,15.94,0.6,0.0,0.0,5.0,0.6449628755448891
81,0,train_0417,12166.134429388705,10207.929290541064,70.7929290541064,0.0,12236.927358442812,15.26,0.64,0.0,0.0,5.0,0.6449628755448891
82,0,train_0247,12327.041220547642,10782.078085915826,128.2078085915826,0.0,12455.249029139224,16.26,0.58,0.0,0.0,5.0,0.6449628755448891
83,0,train_0188,12632.170208590394,10473.158489074664,97.31584890746636,0.0,12729.486057497861,15.54,0.58,0.0,0.0,5.0,0.6449628755448891
84,0,train_0047,12343.122381777477,10065.190332433016,56.51903324330161,0.0,12399.641415020778,14.16,0.66,0.0,0.0,5.0,0.6449628755448891
85,0,train_0156,12400.29189412515,10447.674022873163,94.76740228731633,0.0,12495.059296412466,17.26,0.6,0.0,0.0,5.0,0.6449628755448891
86,0,train_0063,12425.693306243205,10878.540430658219,137.85404306582186,0.0,12563.547349309027,16.06,0.64,0.0,0.0,5.0,0.6449628755448891
87,0,train_0420,12374.152595035514,10360.36757356132,86.03675735613197,0.0,12460.189352391646,15.12,0.62,0.0,0.0,5.0,0.6449628755448891
88,0,train_0256,12544.482105357867,10373.03349703849,87.30334970384902,0.0,12631.785455061716,16.16,0.68,0.0,0.0,5.0,0.6449628755448891
89,0,train_0136,12246.729565491198,10492.17333115809,99.21733311580903,0.0,12345.946898607006,17.8,0.72,0.0,0.0,5.0,0.6449628755448891
90,0,train_0324,12389.426773113571,10194.04132660508,69.40413266050801,0.0,12458.830905774079,14.32,0.66,0.0,0.0,5.0,0.6449628755448891
91,0,train_0295,12467.615129143875,10080.087284819052,58.0087284819052,0.0,12525.62385762578,16.72,0.58,0.0,0.0,5.0,0.6449628755448891
92,0,train_0283,12502.696140567015,10360.856805437776,86.08568054377757,0.0,12588.781821110793,15.9,0.7,0.0,0.0,5.0,0.6449628755448891
93,0,train_0348,12733.794350051865,10404.097811289586,90.40978112895864,0.0,12824.204131180824,16.74,0.72,0.0,0.0,5.0,0.6449628755448891
94,0,train_0375,12531.387486714226,10508.438662243847,100.8438662243847,0.0,12632.23135293861,15.52,0.66,0.0,0.0,5.0,0.6449628755448891
95,0,train_0113,12203.748273529553,10304.581469274368,80.4581469274368,0.0,12284.206420456989,16.46,0.74,0.0,0.0,5.0,0.6449628755448891
